,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
8435,False,False,False,False,True,False
8436,False,False,False,False,True,False
8437,False,False,False,False,True,False
8438,False,False,False,False,True,False
8439,False,False,False,False,True,False
8440,False,False,False,False,True,False
8441,False,False,False,False,True,False
8442,False,False,False,False,True,False
8443,False,False,False,False,True,False
8444,False,False,False,False,True,False
8445,False,False,False,False,True,False
8446,False,False,False,False,True,False
8447,False,False,False,False,True,False
8448,False,False,False,False,True,False
8449,False,False,False,False,True,False
8450,False,False,False,False,True,False
8451,False,False,False,False,True,False
8452,False,False,False,False,True,False
8453,False,False,False,False,True,False
8454,False,False,False,False,True,False
8455,False,False,False,False,True,False
8456,False,False,False,False,False,True
8457,False,False,False,False,False,True
8458,False,False,False,False,False,True
8459,False,False,False,False,False,True
8460,False,False,False,False,False,True
8461,False,False,False,False,False,True
8462,False,False,False,False,False,True
8463,False,False,False,False,False,True
8464,False,False,False,False,False,True
8465,False,False,False,False,False,True
8466,False,False,False,False,False,True
8467,False,False,False,False,False,True
8468,False,False,False,False,False,True
8469,False,False,False,False,False,True
8470,False,False,False,False,False,True
8471,False,False,False,False,False,True
8472,False,False,False,False,False,True
8473,False,False,False,False,False,True
8474,False,False,False,False,False,True
8475,False,False,False,False,False,True
8476,False,False,False,False,False,True
8477,False,False,False,False,False,True
8478,False,False,False,False,False,True
8479,False,False,False,False,False,True
8480,False,False,False,False,False,False
8481,False,False,False,False,False,False
8482,False,False,False,False,False,False
8483,False,False,False,False,False,False
8484,False,False,False,False,False,False
8485,False,False,False,False,False,False
8486,False,False,False,False,False,False
8487,False,False,False,False,False,False
8488,False,False,False,False,False,False
8489,False,False,False,False,False,False
8490,False,False,False,False,False,False
8491,False,False,False,False,False,False
8492,False,False,False,False,False,False
8493,False,False,False,False,False,False
8494,False,False,False,False,False,False
8495,False,False,False,False,False,False
8496,False,False,False,False,False,False
8497,False,False,False,False,False,False
8498,False,False,False,False,False,False
8499,False,False,False,False,False,False
8500,False,False,False,False,False,False
8501,False,False,False,False,False,False
8502,False,False,False,False,False,False
8503,True,False,False,False,False,False
8504,True,False,False,False,False,False
8505,True,False,False,False,False,False
8506,True,False,False,False,False,False
8507,True,False,False,False,False,False
8508,True,False,False,False,False,False
8509,True,False,False,False,False,False
8510,True,False,False,False,False,False
8511,True,False,False,False,False,False
8512,True,False,False,False,False,False
8513,True,False,False,False,False,False
8514,True,False,False,False,False,False
8515,True,False,False,False,False,False
8516,True,False,False,False,False,False
8517,True,False,False,False,False,False
8518,True,False,False,False,False,False
8519,True,False,False,False,False,False
8520,True,False,False,False,False,False
8521,True,False,False,False,False,False
8522,True,False,False,False,False,False
8523,True,False,False,False,False,False
8524,True,False,False,False,False,False
8525,True,False,False,False,False,False
8526,False,True,False,False,False,False
8527,False,True,False,False,False,False
8528,False,True,False,False,False,False
8529,False,True,False,False,False,False
8530,False,True,False,False,False,False
8531,False,True,False,False,False,False
8532,False,True,False,False,False,False
8533,False,True,False,False,False,False
8534,False,True,False,False,False,False
8535,False,True,False,False,False,False
8536,False,True,False,False,False,False
8537,False,True,False,False,False,False
8538,False,True,False,False,False,False
8539,False,True,False,False,False,False
8540,False,True,False,False,False,False
8541,False,True,False,False,False,False
8542,False,True,False,False,False,False
8543,False,True,False,False,False,False
8544,False,True,False,False,False,False
8545,False,True,False,False,False,False
8546,False,True,False,False,False,False
8547,False,True,False,False,False,False
8548,False,True,False,False,False,False
8549,False,True,False,False,False,False
8550,False,False,True,False,False,False
8551,False,False,True,False,False,False
8552,False,False,True,False,False,False
8553,False,False,True,False,False,False
8554,False,False,True,False,False,False
8555,False,False,True,False,False,False
8556,False,False,True,False,False,False
8557,False,False,True,False,False,False
8558,False,False,True,False,False,False
8559,False,False,True,False,False,False
8560,False,False,True,False,False,False
8561,False,False,True,False,False,False
8562,False,False,True,False,False,False
8563,False,False,True,False,False,False
8564,False,False,True,False,False,False
8565,False,False,True,False,False,False
8566,False,False,True,False,False,False
8567,False,False,True,False,False,False
8568,False,False,True,False,False,False
8569,False,False,True,False,False,False
8570,False,False,True,False,False,False
8571,False,False,True,False,False,False
8572,False,False,True,False,False,False
8573,False,False,False,True,False,False
8574,False,False,False,True,False,False
8575,False,False,False,True,False,False
8576,False,False,False,True,False,False
8577,False,False,False,True,False,False
8578,False,False,False,True,False,False
8579,False,False,False,True,False,False
8580,False,False,False,True,False,False
8581,False,False,False,True,False,False
8582,False,False,False,True,False,False
8583,False,False,False,True,False,False
8584,False,False,False,True,False,False
8585,False,False,False,True,False,False
8586,False,False,False,True,False,False
8587,False,False,False,True,False,False
8588,False,False,False,True,False,False
8589,False,False,False,True,False,False
8590,False,False,False,True,False,False
8591,False,False,False,True,False,False
8592,False,False,False,True,False,False
8593,False,False,False,True,False,False
8594,False,False,False,True,False,False
8595,False,False,False,True,False,False
8596,False,False,False,True,False,False
8597,False,False,False,False,True,False
8598,False,False,False,False,True,False
8599,False,False,False,False,True,False
8600,False,False,False,False,True,False
8601,False,False,False,False,True,False
8602,False,False,False,False,True,False
8603,False,False,False,False,True,False
8604,False,False,False,False,True,False
8605,False,False,False,False,True,False
8606,False,False,False,False,True,False
8607,False,False,False,False,True,False
8608,False,False,False,False,True,False
8609,False,False,False,False,True,False
8610,False,False,False,False,True,False
8611,False,False,False,False,True,False
8612,False,False,False,False,True,False
8613,False,False,False,False,True,False
8614,False,False,False,False,True,False
8615,False,False,False,False,True,False
8616,False,False,False,False,True,False
8617,False,False,False,False,True,False
8618,False,False,False,False,True,False
8619,False,False,False,False,True,False
8620,False,False,False,False,True,False
8621,False,False,False,False,False,True
8622,False,False,False,False,False,True
8623,False,False,False,False,False,True
8624,False,False,False,False,False,True
8625,False,False,False,False,False,True
8626,False,False,False,False,False,True
8627,False,False,False,False,False,True
8628,False,False,False,False,False,True
8629,False,False,False,False,False,True
8630,False,False,False,False,False,True
8631,False,False,False,False,False,True
8632,False,False,False,False,False,True
8633,False,False,False,False,False,True
8634,False,False,False,False,False,True
8635,False,False,False,False,False,True
8636,False,False,False,False,False,True
8637,False,False,False,False,False,True
8638,False,False,False,False,False,True
8639,False,False,False,False,False,True
8640,False,False,False,False,False,True
8641,False,False,False,False,False,True
8642,False,False,False,False,False,True
8643,False,False,False,False,False,True
8644,False,False,False,False,False,True
8645,False,False,False,False,False,False
8646,False,False,False,False,False,False
8647,False,False,False,False,False,False
8648,False,False,False,False,False,False
8649,False,False,False,False,False,False
8650,False,False,False,False,False,False
8651,False,False,False,False,False,False
8652,False,False,False,False,False,False
8653,False,False,False,False,False,False
8654,False,False,False,False,False,False
8655,False,False,False,False,False,False
8656,False,False,False,False,False,False
8657,False,False,False,False,False,False
8658,False,False,False,False,False,False
8659,False,False,False,False,False,False
8660,False,False,False,False,False,False
8661,False,False,False,False,False,False
8662,False,False,False,False,False,False
8663,False,False,False,False,False,False
8664,False,False,False,False,False,False
8665,False,False,False,False,False,False
8666,False,False,False,False,False,False
8667,False,False,False,False,False,False
8668,False,False,False,False,False,False
8669,True,False,False,False,False,False
8670,True,False,False,False,False,False
8671,True,False,False,False,False,False
8672,True,False,False,False,False,False
8673,True,False,False,False,False,False
8674,True,False,False,False,False,False
8675,True,False,False,False,False,False
8676,True,False,False,False,False,False
8677,True,False,False,False,False,False
8678,True,False,False,False,False,False
8679,True,False,False,False,False,False
8680,True,False,False,False,False,False
8681,True,False,False,False,False,False
8682,True,False,False,False,False,False
8683,True,False,False,False,False,False
8684,True,False,False,False,False,False
8685,True,False,False,False,False,False
8686,True,False,False,False,False,False
8687,True,False,False,False,False,False
8688,True,False,False,False,False,False
8689,True,False,False,False,False,False
8690,True,False,False,False,False,False
8691,True,False,False,False,False,False
8692,False,True,False,False,False,False
8693,False,True,False,False,False,False
8694,False,True,False,False,False,False
8695,False,True,False,False,False,False
8696,False,True,False,False,False,False
8697,False,True,False,False,False,False
8698,False,True,False,False,False,False
8699,False,True,False,False,False,False
8700,False,True,False,False,False,False
8701,False,True,False,False,False,False
8702,False,True,False,False,False,False
8703,False,True,False,False,False,False
8704,False,True,False,False,False,False
8705,False,True,False,False,False,False
8706,False,True,False,False,False,False
8707,False,True,False,False,False,False
8708,False,True,False,False,False,False
8709,False,True,False,False,False,False
8710,False,True,False,False,False,False
8711,False,True,False,False,False,False
8712,False,True,False,False,False,False
8713,False,True,False,False,False,False
8714,False,True,False,False,False,False
8715,False,True,False,False,False,False
8716,False,False,True,False,False,False
8717,False,False,True,False,False,False
8718,False,False,True,False,False,False
8719,False,False,True,False,False,False
8720,False,False,True,False,False,False
8721,False,False,True,False,False,False
8722,False,False,True,False,False,False
8723,False,False,True,False,False,False
8724,False,False,True,False,False,False
8725,False,False,True,False,False,False
8726,False,False,True,False,False,False
8727,False,False,True,False,False,False
8728,False,False,True,False,False,False
8729,False,False,True,False,False,False
8730,False,False,True,False,False,False
8731,False,False,True,False,False,False
8732,False,False,True,False,False,False
8733,False,False,True,False,False,False
8734,False,False,True,False,False,False
8735,False,False,True,False,False,False
8736,False,False,True,False,False,False
8737,False,False,True,False,False,False
8738,False,False,True,False,False,False
8739,False,False,True,False,False,False
8740,False,False,False,True,False,False
8741,False,False,False,True,False,False
8742,False,False,False,True,False,False
8743,False,False,False,True,False,False
8744,False,False,False,True,False,False
8745,False,False,False,True,False,False
8746,False,False,False,True,False,False
8747,False,False,False,True,False,False
8748,False,False,False,True,False,False
8749,False,False,False,True,False,False
8750,False,False,False,True,False,False
8751,False,False,False,True,False,False
8752,False,False,False,True,False,False
8753,False,False,False,True,False,False
8754,False,False,False,True,False,False
8755,False,False,False,True,False,False
8756,False,False,False,True,False,False
8757,False,False,False,True,False,False
8758,False,False,False,True,False,False
8759,False,False,False,True,False,False
8760,False,False,False,True,False,False
8761,False,False,False,True,False,False
8762,False,False,False,True,False,False
8763,False,False,False,True,False,False
8764,False,False,False,False,True,False
8765,False,False,False,False,True,False
8766,False,False,False,False,True,False
8767,False,False,False,False,True,False
8768,False,False,False,False,True,False
8769,False,False,False,False,True,False
8770,False,False,False,False,True,False
8771,False,False,False,False,True,False
8772,False,False,False,False,True,False
8773,False,False,False,False,True,False
8774,False,False,False,False,True,False
8775,False,False,False,False,True,False
8776,False,False,False,False,True,False
8777,False,False,False,False,True,False
8778,False,False,False,False,True,False
8779,False,False,False,False,True,False
8780,False,False,False,False,True,False
8781,False,False,False,False,True,False
8782,False,False,False,False,True,False
8783,False,False,False,False,True,False
8784,False,False,False,False,True,False
8785,False,False,False,False,True,False
8786,False,False,False,False,True,False
8787,False,False,False,False,True,False
8788,False,False,False,False,False,True
8789,False,False,False,False,False,True
8790,False,False,False,False,False,True
8791,False,False,False,False,False,True
8792,False,False,False,False,False,True
8793,False,False,False,False,False,True
8794,False,False,False,False,False,True
8795,False,False,False,False,False,True
8796,False,False,False,False,False,True
8797,False,False,False,False,False,True
8798,False,False,False,False,False,True
8799,False,False,False,False,False,True
8800,False,False,False,False,False,True
8801,False,False,False,False,False,True
8802,False,False,False,False,False,True
8803,False,False,False,False,False,True
8804,False,False,False,False,False,True
8805,False,False,False,False,False,True
8806,False,False,False,False,False,True
8807,False,False,False,False,False,True
8808,False,False,False,False,False,True
8809,False,False,False,False,False,True
8810,False,False,False,False,False,True
8811,False,False,False,False,False,True
8812,False,False,False,False,False,False
8813,False,False,False,False,False,False
8814,False,False,False,False,False,False
8815,False,False,False,False,False,False
8816,False,False,False,False,False,False
8817,False,False,False,False,False,False
8818,False,False,False,False,False,False
8819,False,False,False,False,False,False
8820,False,False,False,False,False,False
8821,False,False,False,False,False,False
8822,False,False,False,False,False,False
8823,False,False,False,False,False,False
8824,False,False,False,False,False,False
8825,False,False,False,False,False,False
8826,False,False,False,False,False,False
8827,False,False,False,False,False,False
8828,False,False,False,False,False,False
8829,False,False,False,False,False,False
8830,False,False,False,False,False,False
8831,False,False,False,False,False,False
8832,False,False,False,False,False,False
8833,False,False,False,False,False,False
8834,False,False,False,False,False,False
8835,False,False,False,False,False,False
8836,True,False,False,False,False,False
8837,True,False,False,False,False,False
8838,True,False,False,False,False,False
8839,True,False,False,False,False,False
8840,True,False,False,False,False,False
8841,True,False,False,False,False,False
8842,True,False,False,False,False,False
8843,True,False,False,False,False,False
8844,True,False,False,False,False,False
8845,True,False,False,False,False,False
8846,True,False,False,False,False,False
8847,True,False,False,False,False,False
8848,True,False,False,False,False,False
8849,True,False,False,False,False,False
8850,True,False,False,False,False,False
8851,True,False,False,False,False,False
8852,True,False,False,False,False,False
8853,True,False,False,False,False,False
8854,True,False,False,False,False,False
8855,True,False,False,False,False,False
8856,True,False,False,False,False,False
8857,True,False,False,False,False,False
8858,True,False,False,False,False,False
8859,True,False,False,False,False,False
8860,False,True,False,False,False,False
8861,False,True,False,False,False,False
8862,False,True,False,False,False,False
8863,False,True,False,False,False,False
8864,False,True,False,False,False,False
8865,False,True,False,False,False,False
8866,False,True,False,False,False,False
8867,False,True,False,False,False,False
8868,False,True,False,False,False,False
8869,False,True,False,False,False,False
8870,False,True,False,False,False,False
8871,False,True,False,False,False,False
8872,False,True,False,False,False,False
8873,False,True,False,False,False,False
8874,False,True,False,False,False,False
8875,False,True,False,False,False,False
8876,False,True,False,False,False,False
8877,False,True,False,False,False,False
8878,False,True,False,False,False,False
8879,False,True,False,False,False,False
8880,False,True,False,False,False,False
8881,False,True,False,False,False,False
8882,False,True,False,False,False,False
8883,False,False,True,False,False,False
8884,False,False,True,False,False,False
8885,False,False,True,False,False,False
8886,False,False,True,False,False,False
8887,False,False,True,False,False,False
8888,False,False,True,False,False,False
8889,False,False,True,False,False,False
8890,False,False,True,False,False,False
8891,False,False,True,False,False,False
8892,False,False,True,False,False,False
8893,False,False,True,False,False,False
8894,False,False,True,False,False,False
8895,False,False,True,False,False,False
8896,False,False,True,False,False,False
8897,False,False,True,False,False,False
8898,False,False,True,False,False,False
8899,False,False,True,False,False,False
8900,False,False,True,False,False,False
8901,False,False,True,False,False,False
8902,False,False,True,False,False,False
8903,False,False,True,False,False,False
8904,False,False,True,False,False,False
8905,False,False,True,False,False,False
8906,False,False,True,False,False,False
8907,False,False,False,True,False,False
8908,False,False,False,True,False,False
8909,False,False,False,True,False,False
8910,False,False,False,True,False,False
8911,False,False,False,True,False,False
8912,False,False,False,True,False,False
8913,False,False,False,True,False,False
8914,False,False,False,True,False,False
8915,False,False,False,True,False,False
8916,False,False,False,True,False,False
8917,False,False,False,True,False,False
8918,False,False,False,True,False,False
8919,False,False,False,True,False,False
8920,False,False,False,True,False,False
8921,False,False,False,True,False,False
8922,False,False,False,True,False,False
8923,False,False,False,True,False,False
8924,False,False,False,True,False,False
8925,False,False,False,True,False,False
8926,False,False,False,True,False,False
8927,False,False,False,True,False,False
8928,False,False,False,True,False,False
8929,False,False,False,True,False,False
8930,False,False,False,True,False,False
8931,False,False,False,False,True,False
8932,False,False,False,False,True,False
8933,False,False,False,False,True,False
8934,False,False,False,False,True,False
8935,False,False,False,False,True,False
8936,False,False,False,False,True,False
8937,False,False,False,False,True,False
8938,False,False,False,False,True,False
8939,False,False,False,False,True,False
8940,False,False,False,False,True,False
8941,False,False,False,False,True,False
8942,False,False,False,False,True,False
8943,False,False,False,False,True,False
8944,False,False,False,False,True,False
8945,False,False,False,False,True,False
8946,False,False,False,False,True,False
8947,False,False,False,False,True,False
8948,False,False,False,False,True,False
8949,False,False,False,False,True,False
8950,False,False,False,False,True,False
8951,False,False,False,False,True,False
8952,False,False,False,False,True,False
8953,False,False,False,False,True,False
8954,False,False,False,False,True,False
8955,False,False,False,False,False,True
8956,False,False,False,False,False,True
8957,False,False,False,False,False,True
8958,False,False,False,False,False,True
8959,False,False,False,False,False,True
8960,False,False,False,False,False,True
8961,False,False,False,False,False,True
8962,False,False,False,False,False,True
8963,False,False,False,False,False,True
8964,False,False,False,False,False,True
8965,False,False,False,False,False,True
8966,False,False,False,False,False,True
8967,False,False,False,False,False,True
8968,False,False,False,False,False,True
8969,False,False,False,False,False,True
8970,False,False,False,False,False,True
8971,False,False,False,False,False,True
8972,False,False,False,False,False,True
8973,False,False,False,False,False,True
8974,False,False,False,False,False,True
8975,False,False,False,False,False,True
8976,False,False,False,False,False,True
8977,False,False,False,False,False,True
8978,False,False,False,False,False,True
8979,False,False,False,False,False,False
8980,False,False,False,False,False,False
8981,False,False,False,False,False,False
8982,False,False,False,False,False,False
8983,False,False,False,False,False,False
8984,False,False,False,False,False,False
8985,False,False,False,False,False,False
8986,False,False,False,False,False,False
8987,False,False,False,False,False,False
8988,False,False,False,False,False,False
8989,False,False,False,False,False,False
8990,False,False,False,False,False,False
8991,False,False,False,False,False,False
8992,False,False,False,False,False,False
8993,False,False,False,False,False,False
8994,False,False,False,False,False,False
8995,False,False,False,False,False,False
8996,False,False,False,False,False,False
8997,False,False,False,False,False,False
8998,False,False,False,False,False,False
8999,False,False,False,False,False,False
9000,False,False,False,False,False,False
9001,False,False,False,False,False,False
9002,False,False,False,False,False,False
9003,True,False,False,False,False,False
9004,True,False,False,False,False,False
9005,True,False,False,False,False,False
9006,True,False,False,False,False,False
9007,True,False,False,False,False,False
9008,True,False,False,False,False,False
9009,True,False,False,False,False,False
9010,True,False,False,False,False,False
9011,True,False,False,False,False,False
9012,True,False,False,False,False,False
9013,True,False,False,False,False,False
9014,True,False,False,False,False,False
9015,True,False,False,False,False,False
9016,True,False,False,False,False,False
9017,True,False,False,False,False,False
9018,True,False,False,False,False,False
9019,True,False,False,False,False,False
9020,True,False,False,False,False,False
9021,True,False,False,False,False,False
9022,True,False,False,False,False,False
9023,True,False,False,False,False,False
9024,True,False,False,False,False,False
9025,True,False,False,False,False,False
9026,True,False,False,False,False,False
9027,False,True,False,False,False,False
9028,False,True,False,False,False,False
9029,False,True,False,False,False,False
9030,False,True,False,False,False,False
9031,False,True,False,False,False,False
9032,False,True,False,False,False,False
9033,False,True,False,False,False,False
9034,False,True,False,False,False,False
9035,False,True,False,False,False,False
9036,False,True,False,False,False,False
9037,False,True,False,False,False,False
9038,False,True,False,False,False,False
9039,False,True,False,False,False,False
9040,False,True,False,False,False,False
9041,False,True,False,False,False,False
9042,False,True,False,False,False,False
9043,False,True,False,False,False,False
9044,False,True,False,False,False,False
9045,False,True,False,False,False,False
9046,False,True,False,False,False,False
9047,False,True,False,False,False,False
9048,False,True,False,False,False,False
9049,False,True,False,False,False,False
9050,False,False,True,False,False,False
9051,False,False,True,False,False,False
9052,False,False,True,False,False,False
9053,False,False,True,False,False,False
9054,False,False,True,False,False,False
9055,False,False,True,False,False,False
9056,False,False,True,False,False,False
9057,False,False,True,False,False,False
9058,False,False,True,False,False,False
9059,False,False,True,False,False,False
9060,False,False,True,False,False,False
9061,False,False,True,False,False,False
9062,False,False,True,False,False,False
9063,False,False,True,False,False,False
9064,False,False,True,False,False,False
9065,False,False,True,False,False,False
9066,False,False,True,False,False,False
9067,False,False,True,False,False,False
9068,False,False,True,False,False,False
9069,False,False,True,False,False,False
9070,False,False,True,False,False,False
9071,False,False,True,False,False,False
9072,False,False,True,False,False,False
9073,False,False,True,False,False,False
9074,False,False,False,True,False,False
9075,False,False,False,True,False,False
9076,False,False,False,True,False,False
9077,False,False,False,True,False,False
9078,False,False,False,True,False,False
9079,False,False,False,True,False,False
9080,False,False,False,True,False,False
9081,False,False,False,True,False,False
9082,False,False,False,True,False,False
9083,False,False,False,True,False,False
9084,False,False,False,True,False,False
9085,False,False,False,True,False,False
9086,False,False,False,True,False,False
9087,False,False,False,True,False,False
9088,False,False,False,True,False,False
9089,False,False,False,True,False,False
9090,False,False,False,True,False,False
9091,False,False,False,True,False,False
9092,False,False,False,True,False,False
9093,False,False,False,True,False,False
9094,False,False,False,True,False,False
9095,False,False,False,True,False,False
9096,False,False,False,True,False,False
9097,False,False,False,True,False,False
9098,False,False,False,False,True,False
9099,False,False,False,False,True,False
9100,False,False,False,False,True,False
9101,False,False,False,False,True,False
9102,False,False,False,False,True,False
9103,False,False,False,False,True,False
9104,False,False,False,False,True,False
9105,False,False,False,False,True,False
9106,False,False,False,False,True,False
9107,False,False,False,False,True,False
9108,False,False,False,False,True,False
9109,False,False,False,False,True,False
9110,False,False,False,False,True,False
9111,False,False,False,False,True,False
9112,False,False,False,False,True,False
9113,False,False,False,False,True,False
9114,False,False,False,False,True,False
9115,False,False,False,False,True,False
9116,False,False,False,False,True,False
9117,False,False,False,False,True,False
9118,False,False,False,False,True,False
9119,False,False,False,False,True,False
9120,False,False,False,False,True,False
9121,False,False,False,False,True,False
9122,False,False,False,False,False,True
9123,False,False,False,False,False,True
9124,False,False,False,False,False,True
9125,False,False,False,False,False,True
9126,False,False,False,False,False,True
9127,False,False,False,False,False,True
9128,False,False,False,False,False,True
9129,False,False,False,False,False,True
9130,False,False,False,False,False,True
9131,False,False,False,False,False,True
9132,False,False,False,False,False,True
9133,False,False,False,False,False,True
9134,False,False,False,False,False,True
9135,False,False,False,False,False,True
9136,False,False,False,False,False,True
9137,False,False,False,False,False,True
9138,False,False,False,False,False,True
9139,False,False,False,False,False,True
9140,False,False,False,False,False,True
9141,False,False,False,False,False,True
9142,False,False,False,False,False,True
9143,False,False,False,False,False,True
9144,False,False,False,False,False,True
9145,False,False,False,False,False,True
9146,False,False,False,False,False,False
9147,False,False,False,False,False,False
9148,False,False,False,False,False,False
9149,False,False,False,False,False,False
9150,False,False,False,False,False,False
9151,False,False,False,False,False,False
9152,False,False,False,False,False,False
9153,False,False,False,False,False,False
9154,False,False,False,False,False,False
9155,False,False,False,False,False,False
9156,False,False,False,False,False,False
9157,False,False,False,False,False,False
9158,False,False,False,False,False,False
9159,False,False,False,False,False,False
9160,False,False,False,False,False,False
9161,False,False,False,False,False,False
9162,False,False,False,False,False,False
9163,False,False,False,False,False,False
9164,False,False,False,False,False,False
9165,False,False,False,False,False,False
9166,False,False,False,False,False,False
9167,False,False,False,False,False,False
9168,False,False,False,False,False,False
9169,False,False,False,False,False,False
9170,True,False,False,False,False,False
9171,True,False,False,False,False,False
9172,True,False,False,False,False,False
9173,True,False,False,False,False,False
9174,True,False,False,False,False,False
9175,True,False,False,False,False,False
9176,True,False,False,False,False,False
9177,True,False,False,False,False,False
9178,True,False,False,False,False,False
9179,True,False,False,False,False,False
9180,True,False,False,False,False,False
9181,True,False,False,False,False,False
9182,True,False,False,False,False,False
9183,True,False,False,False,False,False
9184,True,False,False,False,False,False
9185,True,False,False,False,False,False
9186,True,False,False,False,False,False
9187,True,False,False,False,False,False
9188,True,False,False,False,False,False
9189,True,False,False,False,False,False
9190,True,False,False,False,False,False
9191,True,False,False,False,False,False
9192,True,False,False,False,False,False
9193,True,False,False,False,False,False
9194,False,True,False,False,False,False
9195,False,True,False,False,False,False
9196,False,True,False,False,False,False
9197,False,True,False,False,False,False
9198,False,True,False,False,False,False
9199,False,True,False,False,False,False
9200,False,True,False,False,False,False
9201,False,True,False,False,False,False
9202,False,True,False,False,False,False
9203,False,True,False,False,False,False
9204,False,True,False,False,False,False
9205,False,True,False,False,False,False
9206,False,True,False,False,False,False
9207,False,True,False,False,False,False
9208,False,True,False,False,False,False
9209,False,True,False,False,False,False
9210,False,True,False,False,False,False
9211,False,True,False,False,False,False
9212,False,True,False,False,False,False
9213,False,True,False,False,False,False
9214,False,True,False,False,False,False
9215,False,True,False,False,False,False
9216,False,True,False,False,False,False
9217,False,True,False,False,False,False
9218,False,False,True,False,False,False
9219,False,False,True,False,False,False
9220,False,False,True,False,False,False
9221,False,False,True,False,False,False
9222,False,False,True,False,False,False
9223,False,False,True,False,False,False
9224,False,False,True,False,False,False
9225,False,False,True,False,False,False
9226,False,False,True,False,False,False
9227,False,False,True,False,False,False
9228,False,False,True,False,False,False
9229,False,False,True,False,False,False
9230,False,False,True,False,False,False
9231,False,False,True,False,False,False
9232,False,False,True,False,False,False
9233,False,False,True,False,False,False
9234,False,False,True,False,False,False
9235,False,False,True,False,False,False
9236,False,False,True,False,False,False
9237,False,False,True,False,False,False
9238,False,False,True,False,False,False
9239,False,False,True,False,False,False
9240,False,False,True,False,False,False
9241,False,False,True,False,False,False
9242,False,False,False,True,False,False
9243,False,False,False,True,False,False
9244,False,False,False,True,False,False
9245,False,False,False,True,False,False
9246,False,False,False,True,False,False
9247,False,False,False,True,False,False
9248,False,False,False,True,False,False
9249,False,False,False,True,False,False
9250,False,False,False,True,False,False
9251,False,False,False,True,False,False
9252,False,False,False,True,False,False
9253,False,False,False,True,False,False
9254,False,False,False,True,False,False
9255,False,False,False,True,False,False
9256,False,False,False,True,False,False
9257,False,False,False,True,False,False
9258,False,False,False,True,False,False
9259,False,False,False,True,False,False
9260,False,False,False,True,False,False
9261,False,False,False,True,False,False
9262,False,False,False,True,False,False
9263,False,False,False,True,False,False
9264,False,False,False,True,False,False
9265,False,False,False,True,False,False
9266,False,False,False,False,True,False
9267,False,False,False,False,True,False
9268,False,False,False,False,True,False
9269,False,False,False,False,True,False
9270,False,False,False,False,True,False
9271,False,False,False,False,True,False
9272,False,False,False,False,True,False
9273,False,False,False,False,True,False
9274,False,False,False,False,True,False
9275,False,False,False,False,True,False
9276,False,False,False,False,True,False
9277,False,False,False,False,True,False
9278,False,False,False,False,True,False
9279,False,False,False,False,True,False
9280,False,False,False,False,True,False
9281,False,False,False,False,True,False
9282,False,False,False,False,True,False
9283,False,False,False,False,True,False
9284,False,False,False,False,True,False
9285,False,False,False,False,True,False
9286,False,False,False,False,True,False
9287,False,False,False,False,True,False
9288,False,False,False,False,True,False
9289,False,False,False,False,True,False
9290,False,False,False,False,False,True
9291,False,False,False,False,False,True
9292,False,False,False,False,False,True
9293,False,False,False,False,False,True
9294,False,False,False,False,False,True
9295,False,False,False,False,False,True
9296,False,False,False,False,False,True
9297,False,False,False,False,False,True
9298,False,False,False,False,False,True
9299,False,False,False,False,False,True
9300,False,False,False,False,False,True
9301,False,False,False,False,False,True
9302,False,False,False,False,False,True
9303,False,False,False,False,False,True
9304,False,False,False,False,False,True
9305,False,False,False,False,False,True
9306,False,False,False,False,False,True
9307,False,False,False,False,False,True
9308,False,False,False,False,False,True
9309,False,False,False,False,False,True
9310,False,False,False,False,False,True
9311,False,False,False,False,False,True
9312,False,False,False,False,False,True
9313,False,False,False,False,False,True
9314,False,False,False,False,False,False
9315,False,False,False,False,False,False
9316,False,False,False,False,False,False
9317,False,False,False,False,False,False
9318,False,False,False,False,False,False
9319,False,False,False,False,False,False
9320,False,False,False,False,False,False
9321,False,False,False,False,False,False
9322,False,False,False,False,False,False
9323,False,False,False,False,False,False
9324,False,False,False,False,False,False
9325,False,False,False,False,False,False
9326,False,False,False,False,False,False
9327,False,False,False,False,False,False
9328,False,False,False,False,False,False
9329,False,False,False,False,False,False
9330,False,False,False,False,False,False
9331,False,False,False,False,False,False
9332,False,False,False,False,False,False
9333,False,False,False,False,False,False
9334,False,False,False,False,False,False
9335,False,False,False,False,False,False
9336,False,False,False,False,False,False
9337,False,False,False,False,False,False
9338,True,False,False,False,False,False
9339,True,False,False,False,False,False
9340,True,False,False,False,False,False
9341,True,False,False,False,False,False
9342,True,False,False,False,False,False
9343,True,False,False,False,False,False
9344,True,False,False,False,False,False
9345,True,False,False,False,False,False
9346,True,False,False,False,False,False
9347,True,False,False,False,False,False
9348,True,False,False,False,False,False
9349,True,False,False,False,False,False
9350,True,False,False,False,False,False
9351,True,False,False,False,False,False
9352,True,False,False,False,False,False
9353,True,False,False,False,False,False
9354,True,False,False,False,False,False
9355,True,False,False,False,False,False
9356,True,False,False,False,False,False
9357,True,False,False,False,False,False
9358,True,False,False,False,False,False
9359,True,False,False,False,False,False
9360,True,False,False,False,False,False
9361,True,False,False,False,False,False
9362,False,True,False,False,False,False
9363,False,True,False,False,False,False
9364,False,True,False,False,False,False
