instant,atemp
8045,-0.12380026441109017
8046,-0.21166748031287264
8047,-0.12380026441109017
8048,-0.12380026441109017
8049,-0.21166748031287264
8050,-0.12380026441109017
8051,-0.12380026441109017
8052,-0.12380026441109017
8053,-0.12380026441109017
8054,-0.12380026441109017
8055,-0.03535114641724297
8056,-0.21166748031287264
8057,-0.21166748031287264
8058,-0.21166748031287264
8059,-0.21166748031287264
8060,-0.21166748031287264
8061,-0.21166748031287264
8062,-0.21166748031287264
8063,-0.21166748031287264
8064,-0.30011659830671983
8065,-0.30011659830671983
8066,-0.3879838142085023
8067,-0.3879838142085023
8068,-1.0932491497910213
8069,-1.0932491497910213
8070,-1.269565483686651
8071,-1.6221981514779105
8072,-1.5343309355761279
8073,-1.4458818175822807
8074,-1.4458818175822807
8075,-1.1816982677848686
8076,-1.4458818175822807
8077,-1.6221981514779105
8078,-1.5343309355761279
8079,-1.5343309355761279
8080,-1.5343309355761279
8081,-1.5343309355761279
8082,-1.5343309355761279
8083,-1.4458818175822807
8084,-1.1816982677848686
8085,-1.269565483686651
8086,-1.1816982677848686
8087,-1.005381933889239
8088,-0.8290655999936092
8089,-0.9169328158953917
8090,-0.9169328158953917
8091,-1.1816982677848686
8092,-1.1816982677848686
8093,-1.1816982677848686
8094,-1.005381933889239
8095,-1.1816982677848686
8096,-1.269565483686651
8097,-1.0932491497910213
8098,-1.0932491497910213
8099,-1.0932491497910213
8100,-1.1816982677848686
8101,-1.1816982677848686
8102,-1.1816982677848686
8103,-1.269565483686651
8104,-1.269565483686651
8105,-1.0932491497910213
8106,-1.0932491497910213
8107,-1.005381933889239
8108,-1.005381933889239
8109,-0.8290655999936092
8110,-0.47643293220234983
8111,-0.47643293220234983
8112,-0.47643293220234983
8113,-0.740616481999762
8114,-0.740616481999762
8115,-0.6527492660979796
8116,-0.6527492660979796
8117,-0.8290655999936092
8118,-0.8290655999936092
8119,-0.9169328158953917
8120,-0.9169328158953917
8121,-1.1816982677848686
8122,-1.269565483686651
8123,-1.005381933889239
8124,-1.005381933889239
8125,-1.1816982677848686
8126,-1.269565483686651
8127,-1.269565483686651
8128,-1.4458818175822807
8129,-1.1816982677848686
8130,-1.269565483686651
8131,-1.005381933889239
8132,-1.0932491497910213
8133,-1.0932491497910213
8134,-1.005381933889239
8135,-1.005381933889239
8136,-1.005381933889239
8137,-1.0932491497910213
8138,-1.269565483686651
8139,-1.269565483686651
8140,-1.3580146016804981
8141,-1.4458818175822807
8142,-1.5343309355761279
8143,-1.4458818175822807
8144,-1.5343309355761279
8145,-1.6221981514779105
8146,-1.8869636033673876
8147,-1.7985144853735404
8148,-1.7106472694717578
8149,-1.7985144853735404
8150,-1.5343309355761279
8151,-1.4458818175822807
8152,-1.3580146016804981
8153,-1.4458818175822807
8154,-1.269565483686651
8155,-1.0932491497910213
8156,-1.005381933889239
8157,-1.005381933889239
8158,-0.8290655999936092
8159,-0.8290655999936092
8160,-0.8290655999936092
8161,-0.8290655999936092
8162,-0.9169328158953917
8163,-1.4458818175822807
8164,-1.4458818175822807
8165,-1.3580146016804981
8166,-1.1816982677848686
8167,-1.1816982677848686
8168,-1.269565483686651
8169,-1.4458818175822807
8170,-1.269565483686651
8171,-1.269565483686651
8172,-1.3580146016804981
8173,-1.3580146016804981
8174,-1.4458818175822807
8175,-1.7106472694717578
8176,-1.8869636033673876
8177,-1.7106472694717578
8178,-1.5343309355761279
8179,-1.3580146016804981
8180,-1.0932491497910213
8181,-1.0932491497910213
8182,-0.9169328158953917
8183,-0.8290655999936092
8184,-0.8290655999936092
8185,-0.8290655999936092
8186,-0.8290655999936092
8187,-0.9169328158953917
8188,-1.005381933889239
8189,-0.9169328158953917
8190,-1.005381933889239
8191,-1.005381933889239
8192,-1.0932491497910213
8193,-1.1816982677848686
8194,-1.269565483686651
8195,-1.269565483686651
8196,-1.3580146016804981
8197,-1.269565483686651
8198,-1.3580146016804981
8199,-1.269565483686651
8200,-1.7985144853735404
8201,-1.4458818175822807
8202,-1.269565483686651
8203,-1.005381933889239
8204,-0.9169328158953917
8205,-0.8290655999936092
8206,-0.3879838142085023
8207,-0.3879838142085023
8208,-0.3879838142085023
8209,-0.47643293220234983
8210,-0.740616481999762
8211,-0.9169328158953917
8212,-0.9169328158953917
8213,-0.9169328158953917
8214,-1.005381933889239
8215,-1.005381933889239
8216,-1.005381933889239
8217,-1.005381933889239
8218,-1.005381933889239
8219,-1.005381933889239
8220,-0.9169328158953917
8221,-1.005381933889239
8222,-1.005381933889239
8223,-1.005381933889239
8224,-0.9169328158953917
8225,-1.005381933889239
8226,-0.8290655999936092
8227,-0.740616481999762
8228,-0.6527492660979796
8229,-0.6527492660979796
8230,-0.6527492660979796
8231,-0.47643293220234983
8232,-0.47643293220234983
8233,-0.47643293220234983
8234,-0.6527492660979796
8235,-0.740616481999762
8236,-0.6527492660979796
8237,-0.740616481999762
8238,-0.8290655999936092
8239,-0.8290655999936092
8240,-0.9169328158953917
8241,-0.9169328158953917
8242,-0.9169328158953917
8243,-0.8290655999936092
8244,-0.8290655999936092
8245,-1.005381933889239
8246,-1.005381933889239
8247,-0.9169328158953917
8248,-0.9169328158953917
8249,-0.9169328158953917
8250,-0.8290655999936092
8251,-0.3879838142085023
8252,-0.3879838142085023
8253,-0.12380026441109017
8254,0.05251606948453951
8255,0.1409651874783867
8256,0.1409651874783867
8257,-0.12380026441109017
8258,0.1409651874783867
8259,0.1409651874783867
8260,0.1409651874783867
8261,0.1409651874783867
8262,0.05251606948453951
8263,0.1409651874783867
8264,0.1409651874783867
8265,0.05251606948453951
8266,0.05251606948453951
8267,-0.03535114641724297
8268,-0.12380026441109017
8269,0.05251606948453951
8270,-0.03535114641724297
8271,-0.21166748031287264
8272,-0.47643293220234983
8273,-0.8290655999936092
8274,-0.8290655999936092
8275,-1.005381933889239
8276,-1.005381933889239
8277,-1.005381933889239
8278,-1.005381933889239
8279,-0.9169328158953917
8280,-1.005381933889239
8281,-1.005381933889239
8282,-1.005381933889239
8283,-1.005381933889239
8284,-1.005381933889239
8285,-0.9169328158953917
8286,-0.9169328158953917
8287,-1.005381933889239
8288,-1.005381933889239
8289,-1.0932491497910213
8290,-1.0932491497910213
8291,-1.1816982677848686
8292,-1.269565483686651
8293,-1.3580146016804981
8294,-1.269565483686651
8295,-1.3580146016804981
8296,-1.269565483686651
8297,-1.269565483686651
8298,-1.3580146016804981
8299,-1.3580146016804981
8300,-1.269565483686651
8301,-1.269565483686651
8302,-1.1816982677848686
8303,-1.269565483686651
8304,-1.269565483686651
8305,-1.1816982677848686
8306,-1.269565483686651
8307,-1.4458818175822807
8308,-1.5343309355761279
8309,-1.5343309355761279
8310,-1.5343309355761279
8311,-1.5343309355761279
8312,-1.4458818175822807
8313,-1.5343309355761279
8314,-1.4458818175822807
8315,-1.3580146016804981
8316,-1.5343309355761279
8317,-1.5343309355761279
8318,-1.4458818175822807
8319,-1.5343309355761279
8320,-1.5343309355761279
8321,-1.269565483686651
8322,-1.4458818175822807
8323,-1.4458818175822807
8324,-1.4458818175822807
8325,-1.269565483686651
8326,-1.1816982677848686
8327,-1.0932491497910213
8328,-1.005381933889239
8329,-1.1816982677848686
8330,-1.1816982677848686
8331,-1.1816982677848686
8332,-1.1816982677848686
8333,-1.269565483686651
8334,-1.1816982677848686
8335,-1.4458818175822807
8336,-1.4458818175822807
8337,-1.4458818175822807
8338,-1.5343309355761279
8339,-1.5343309355761279
8340,-1.6221981514779105
8341,-1.7106472694717578
8342,-1.7985144853735404
8343,-1.7106472694717578
8344,-1.5343309355761279
8345,-1.6221981514779105
8346,-1.5343309355761279
8347,-1.4458818175822807
8348,-1.3580146016804981
8349,-1.1816982677848686
8350,-1.005381933889239
8351,-0.740616481999762
8352,-0.47643293220234983
8353,-0.3879838142085023
8354,-0.47643293220234983
8355,-0.740616481999762
8356,-0.740616481999762
8357,-0.3879838142085023
8358,-0.740616481999762
8359,-0.740616481999762
8360,-0.740616481999762
8361,-0.6527492660979796
8362,-0.564300148104132
8363,-0.6527492660979796
8364,-0.6527492660979796
8365,-0.6527492660979796
8366,-0.564300148104132
8367,-0.564300148104132
8368,-0.564300148104132
8369,-0.30011659830671983
8370,-0.564300148104132
8371,-0.30011659830671983
8372,-0.3879838142085023
8373,-0.21166748031287264
8374,-0.21166748031287264
8375,-0.21166748031287264
8376,-0.21166748031287264
8377,-0.21166748031287264
8378,-0.3879838142085023
8379,-0.47643293220234983
8380,-0.47643293220234983
8381,-0.564300148104132
8382,-0.6527492660979796
8383,-0.564300148104132
8384,-0.47643293220234983
8385,-0.8290655999936092
8386,-0.6527492660979796
8387,-0.564300148104132
8388,-0.564300148104132
8389,-0.564300148104132
8390,-0.47643293220234983
8391,-0.564300148104132
8392,-0.6527492660979796
8393,-0.564300148104132
8394,-0.3879838142085023
8395,-0.03535114641724297
8396,-0.03535114641724297
8397,-0.12380026441109017
8398,-0.21166748031287264
8399,-0.03535114641724297
8400,-0.03535114641724297
8401,-0.21166748031287264
8402,-0.21166748031287264
8403,-0.21166748031287264
8404,0.05251606948453951
8405,0.05251606948453951
8406,0.05251606948453951
8407,0.05251606948453951
8408,0.05251606948453951
8409,0.05251606948453951
8410,-0.21166748031287264
8411,-0.03535114641724297
8412,-0.21166748031287264
8413,-0.47643293220234983
8414,-0.47643293220234983
8415,-0.564300148104132
8416,-0.6527492660979796
8417,-0.564300148104132
8418,-0.47643293220234983
8419,-0.3879838142085023
8420,-0.21166748031287264
8421,-0.03535114641724297
8422,-0.12380026441109017
8423,-0.12380026441109017
8424,-0.03535114641724297
8425,-0.12380026441109017
8426,-0.21166748031287264
8427,-0.21166748031287264
8428,-0.21166748031287264
8429,-0.30011659830671983
8430,-0.30011659830671983
8431,-0.6527492660979796
8432,-0.3879838142085023
8433,-0.3879838142085023
8434,-0.3879838142085023
8435,-0.47643293220234983
8436,-0.47643293220234983
8437,-0.47643293220234983
8438,-0.740616481999762
8439,-0.47643293220234983
8440,-0.47643293220234983
8441,-0.3879838142085023
8442,-0.3879838142085023
8443,-0.3879838142085023
8444,-0.3879838142085023
8445,-0.3879838142085023
8446,-0.3879838142085023
8447,-0.3879838142085023
8448,-0.47643293220234983
8449,-0.47643293220234983
8450,-0.740616481999762
8451,-0.8290655999936092
8452,-0.8290655999936092
8453,-1.005381933889239
8454,-1.005381933889239
8455,-0.9169328158953917
8456,-0.8290655999936092
8457,-0.9169328158953917
8458,-0.740616481999762
8459,-0.8290655999936092
8460,-0.8290655999936092
8461,-0.9169328158953917
8462,-0.9169328158953917
8463,-1.005381933889239
8464,-1.1816982677848686
8465,-1.1816982677848686
8466,-1.1816982677848686
8467,-1.269565483686651
8468,-1.0932491497910213
8469,-0.9169328158953917
8470,-1.005381933889239
8471,-1.005381933889239
8472,-1.005381933889239
8473,-0.9169328158953917
8474,-1.0932491497910213
8475,-0.9169328158953917
8476,-0.9169328158953917
8477,-1.1816982677848686
8478,-1.269565483686651
8479,-1.0932491497910213
8480,-1.269565483686651
8481,-1.4458818175822807
8482,-1.4458818175822807
8483,-1.269565483686651
8484,-1.1816982677848686
8485,-1.4458818175822807
8486,-1.4458818175822807
8487,-1.3580146016804981
8488,-1.5343309355761279
8489,-1.3580146016804981
8490,-1.3580146016804981
8491,-1.005381933889239
8492,-1.1816982677848686
8493,-1.005381933889239
8494,-0.9169328158953917
8495,-0.8290655999936092
8496,-0.6527492660979796
8497,-0.8290655999936092
8498,-0.9169328158953917
8499,-0.8290655999936092
8500,-0.8290655999936092
8501,-1.005381933889239
8502,-1.1816982677848686
8503,-1.1816982677848686
8504,-1.4458818175822807
8505,-1.1816982677848686
8506,-0.9169328158953917
8507,-1.005381933889239
8508,-1.005381933889239
8509,-1.005381933889239
8510,-0.9169328158953917
8511,-0.8290655999936092
8512,-1.005381933889239
8513,-1.0932491497910213
8514,-1.0932491497910213
8515,-0.9169328158953917
8516,-0.47643293220234983
8517,-0.47643293220234983
8518,-0.47643293220234983
8519,-0.8290655999936092
8520,-0.9169328158953917
8521,-0.8290655999936092
8522,-0.9169328158953917
8523,-0.9169328158953917
8524,-1.005381933889239
8525,-1.005381933889239
8526,-1.1816982677848686
8527,-1.269565483686651
8528,-1.1816982677848686
8529,-1.1816982677848686
8530,-1.0932491497910213
8531,-1.0932491497910213
8532,-1.1816982677848686
8533,-1.1816982677848686
8534,-1.0932491497910213
8535,-1.005381933889239
8536,-0.8290655999936092
8537,-0.8290655999936092
8538,-0.8290655999936092
8539,-0.9169328158953917
8540,-1.005381933889239
8541,-0.30011659830671983
8542,-0.30011659830671983
8543,-0.21166748031287264
8544,-0.3879838142085023
8545,-0.47643293220234983
8546,-0.8290655999936092
8547,-0.8290655999936092
8548,-0.8290655999936092
8549,-0.8290655999936092
8550,-1.005381933889239
8551,-0.9169328158953917
8552,-0.9169328158953917
8553,-1.005381933889239
8554,-1.005381933889239
8555,-1.0932491497910213
8556,-1.005381933889239
8557,-1.005381933889239
8558,-1.0932491497910213
8559,-1.005381933889239
8560,-0.9169328158953917
8561,-0.8290655999936092
8562,-1.0932491497910213
8563,-1.0932491497910213
8564,-1.0932491497910213
8565,-1.0932491497910213
8566,-1.1816982677848686
8567,-1.1816982677848686
8568,-1.4458818175822807
8569,-1.4458818175822807
8570,-1.4458818175822807
8571,-1.4458818175822807
8572,-1.3580146016804981
8573,-1.5343309355761279
8574,-1.4458818175822807
8575,-1.5343309355761279
8576,-1.4458818175822807
8577,-1.6221981514779105
8578,-1.5343309355761279
8579,-1.4458818175822807
8580,-1.269565483686651
8581,-1.5343309355761279
8582,-1.269565483686651
8583,-1.5343309355761279
8584,-1.4458818175822807
8585,-1.269565483686651
8586,-1.1816982677848686
8587,-1.0932491497910213
8588,-0.8290655999936092
8589,-0.9169328158953917
8590,-1.005381933889239
8591,-1.005381933889239
8592,-1.005381933889239
8593,-0.9169328158953917
8594,-1.0932491497910213
8595,-1.0932491497910213
8596,-1.0932491497910213
8597,-1.005381933889239
8598,-1.0932491497910213
8599,-1.0932491497910213
8600,-1.269565483686651
8601,-1.269565483686651
8602,-1.269565483686651
8603,-1.269565483686651
8604,-1.269565483686651
8605,-1.269565483686651
8606,-1.269565483686651
8607,-1.005381933889239
8608,-1.0932491497910213
8609,-0.9169328158953917
8610,-0.8290655999936092
8611,-0.740616481999762
8612,-0.3879838142085023
8613,-0.30011659830671983
8614,-0.30011659830671983
8615,-0.47643293220234983
8616,-0.740616481999762
8617,-1.005381933889239
8618,-0.740616481999762
8619,-0.6527492660979796
8620,-0.8290655999936092
8621,-0.8290655999936092
8622,-0.47643293220234983
8623,-0.3879838142085023
8624,-0.3879838142085023
8625,-0.3879838142085023
8626,-0.47643293220234983
8627,-0.740616481999762
8628,-0.3879838142085023
8629,-0.47643293220234983
8630,-0.8290655999936092
8631,-0.47643293220234983
8632,-0.3879838142085023
8633,-0.30011659830671983
8634,0.1409651874783867
8635,0.05251606948453951
8636,-0.12380026441109017
8637,-0.12380026441109017
8638,-0.21166748031287264
8639,-0.30011659830671983
8640,-0.30011659830671983
8641,-0.30011659830671983
8642,-0.30011659830671983
8643,-0.3879838142085023
8644,-0.47643293220234983
8645,-0.564300148104132
8646,-0.564300148104132
8647,-0.740616481999762
8648,-0.740616481999762
8649,-0.8290655999936092
8650,-1.005381933889239
8651,-1.0932491497910213
8652,-1.1816982677848686
8653,-1.269565483686651
8654,-1.1816982677848686
8655,-1.1816982677848686
8656,-0.9169328158953917
8657,-0.8290655999936092
8658,-0.3879838142085023
8659,-0.30011659830671983
8660,-0.21166748031287264
8661,-0.12380026441109017
8662,-0.21166748031287264
8663,-0.03535114641724297
8664,-0.12380026441109017
8665,-0.30011659830671983
8666,-0.21166748031287264
8667,-0.21166748031287264
8668,-0.12380026441109017
8669,-0.21166748031287264
8670,-0.3879838142085023
8671,-0.8290655999936092
8672,-0.9169328158953917
8673,-1.269565483686651
8674,-1.269565483686651
8675,-1.4458818175822807
8676,-1.5343309355761279
8677,-1.4458818175822807
8678,-1.269565483686651
8679,-1.3580146016804981
8680,-1.5343309355761279
8681,-1.1816982677848686
8682,-1.1816982677848686
8683,-1.1816982677848686
8684,-1.3580146016804981
8685,-1.4458818175822807
8686,-1.4458818175822807
8687,-1.3580146016804981
8688,-1.4458818175822807
8689,-1.4458818175822807
8690,-1.5343309355761279
8691,-1.5343309355761279
8692,-1.5343309355761279
8693,-1.6221981514779105
8694,-1.7106472694717578
8695,-1.7985144853735404
8696,-1.9748308192691701
8697,-1.8869636033673876
8698,-1.9748308192691701
8699,-2.063279937263017
8700,-2.063279937263017
8701,-1.9748308192691701
8702,-1.9748308192691701
8703,-2.063279937263017
8704,-1.9748308192691701
8705,-1.9748308192691701
8706,-2.063279937263017
8707,-2.063279937263017
8708,-2.063279937263017
8709,-2.239596271158647
8710,-2.1511471531648
8711,-2.239596271158647
8712,-2.239596271158647
8713,-2.063279937263017
8714,-2.1511471531648
8715,-2.1511471531648
8716,-2.3274634870604296
8717,-2.4159126050542765
8718,-2.5922289389499062
8719,-2.6800961548516886
8720,-2.6800961548516886
8721,-2.5037798209560593
8722,-2.5037798209560593
8723,-2.5037798209560593
8724,-2.5037798209560593
8725,-2.4159126050542765
8726,-2.4159126050542765
8727,-2.1511471531648
8728,-2.063279937263017
8729,-2.1511471531648
8730,-2.063279937263017
8731,-2.063279937263017
8732,-1.8869636033673876
8733,-1.7985144853735404
8734,-1.6221981514779105
8735,-1.5343309355761279
8736,-1.4458818175822807
8737,-1.6221981514779105
8738,-1.269565483686651
8739,-1.4458818175822807
8740,-1.4458818175822807
8741,-1.4458818175822807
8742,-1.4458818175822807
8743,-1.4458818175822807
8744,-1.269565483686651
8745,-1.4458818175822807
8746,-1.4458818175822807
8747,-1.5343309355761279
8748,-1.4458818175822807
8749,-1.269565483686651
8750,-1.1816982677848686
8751,-1.269565483686651
8752,-0.8290655999936092
8753,-1.0932491497910213
8754,-1.005381933889239
8755,-0.9169328158953917
8756,-0.8290655999936092
8757,-0.8290655999936092
8758,-0.740616481999762
8759,-0.8290655999936092
8760,-0.740616481999762
8761,-0.8290655999936092
8762,-1.1816982677848686
8763,-1.269565483686651
8764,-1.269565483686651
8765,-1.269565483686651
8766,-1.1816982677848686
8767,-1.4458818175822807
8768,-1.3580146016804981
8769,-1.4458818175822807
8770,-1.5343309355761279
8771,-1.3580146016804981
8772,-1.0932491497910213
8773,-1.3580146016804981
8774,-1.3580146016804981
8775,-1.269565483686651
8776,-1.005381933889239
8777,-0.8290655999936092
8778,-0.3879838142085023
8779,-0.12380026441109017
8780,0.1409651874783867
8781,0.1409651874783867
8782,-0.12380026441109017
8783,0.05251606948453951
8784,-0.12380026441109017
8785,-0.30011659830671983
8786,-0.3879838142085023
8787,-0.740616481999762
8788,-0.564300148104132
8789,-0.740616481999762
8790,-0.47643293220234983
8791,-0.6527492660979796
8792,-0.8290655999936092
8793,-0.8290655999936092
8794,-1.1816982677848686
8795,-1.1816982677848686
8796,-1.4458818175822807
8797,-1.269565483686651
8798,-1.4458818175822807
8799,-1.005381933889239
8800,-0.9169328158953917
8801,-0.3879838142085023
8802,-0.21166748031287264
8803,0.05251606948453951
8804,0.4057306393678636
8805,0.3172815213740164
8806,0.2294143054722339
8807,0.2294143054722339
8808,0.1409651874783867
8809,0.05251606948453951
8810,-0.21166748031287264
8811,-0.21166748031287264
8812,-0.30011659830671983
8813,-0.47643293220234983
8814,-0.8290655999936092
8815,-0.8290655999936092
8816,-0.8290655999936092
8817,-1.005381933889239
8818,-0.8290655999936092
8819,-0.8290655999936092
8820,-0.8290655999936092
8821,-1.005381933889239
8822,-0.8290655999936092
8823,-0.8290655999936092
8824,-0.740616481999762
8825,-0.47643293220234983
8826,-0.3879838142085023
8827,-0.3879838142085023
8828,-0.3879838142085023
8829,-0.3879838142085023
8830,-0.47643293220234983
8831,-0.9169328158953917
8832,-0.9169328158953917
8833,-1.005381933889239
8834,-1.1816982677848686
8835,-1.1816982677848686
8836,-1.3580146016804981
8837,-1.4458818175822807
8838,-1.3580146016804981
8839,-1.3580146016804981
8840,-1.3580146016804981
8841,-1.3580146016804981
8842,-1.4458818175822807
8843,-1.4458818175822807
8844,-1.3580146016804981
8845,-1.269565483686651
8846,-1.1816982677848686
8847,-1.0932491497910213
8848,-1.0932491497910213
8849,-1.1816982677848686
8850,-1.1816982677848686
8851,-1.4458818175822807
8852,-1.4458818175822807
8853,-1.269565483686651
8854,-1.1816982677848686
8855,-1.4458818175822807
8856,-1.4458818175822807
8857,-1.4458818175822807
8858,-1.269565483686651
8859,-1.4458818175822807
8860,-1.3580146016804981
8861,-1.3580146016804981
8862,-1.3580146016804981
8863,-1.4458818175822807
8864,-1.5343309355761279
8865,-0.3879838142085023
8866,-1.7106472694717578
8867,-1.6221981514779105
8868,-1.6221981514779105
8869,-1.6221981514779105
8870,-1.6221981514779105
8871,-0.30011659830671983
8872,-0.30011659830671983
8873,-0.30011659830671983
8874,-0.30011659830671983
8875,-0.30011659830671983
8876,-0.30011659830671983
8877,-0.30011659830671983
8878,-0.3879838142085023
8879,-0.47643293220234983
8880,-0.740616481999762
8881,-0.8290655999936092
8882,-1.005381933889239
8883,-1.1816982677848686
8884,-1.005381933889239
8885,-1.269565483686651
8886,-1.5343309355761279
8887,-1.1816982677848686
8888,-1.5343309355761279
8889,-1.5343309355761279
8890,-1.5343309355761279
8891,-1.5343309355761279
8892,-1.4458818175822807
8893,-1.5343309355761279
8894,-1.3580146016804981
8895,-1.0932491497910213
8896,-0.8290655999936092
8897,-0.740616481999762
8898,-0.8290655999936092
8899,-0.740616481999762
8900,-0.9169328158953917
8901,-0.9169328158953917
8902,-0.8290655999936092
8903,-1.005381933889239
8904,-0.9169328158953917
8905,-0.9169328158953917
8906,-0.8290655999936092
8907,-0.9169328158953917
8908,-0.8290655999936092
8909,-0.740616481999762
8910,-0.740616481999762
8911,-0.740616481999762
8912,-0.740616481999762
8913,-0.740616481999762
8914,-0.740616481999762
8915,-0.9169328158953917
8916,-0.9169328158953917
8917,-0.8290655999936092
8918,-0.740616481999762
8919,-0.740616481999762
8920,-0.740616481999762
8921,-0.30011659830671983
8922,-0.30011659830671983
8923,-0.21166748031287264
8924,-0.12380026441109017
8925,-0.12380026441109017
8926,-0.21166748031287264
8927,-0.30011659830671983
8928,-0.30011659830671983
8929,-0.21166748031287264
8930,-0.47643293220234983
8931,-0.3879838142085023
8932,-0.3879838142085023
8933,-0.47643293220234983
8934,-0.3879838142085023
8935,-0.8290655999936092
8936,-1.0932491497910213
8937,-1.3580146016804981
8938,-1.269565483686651
8939,-1.269565483686651
8940,-1.5343309355761279
8941,-1.6221981514779105
8942,-1.6221981514779105
8943,-1.7106472694717578
8944,-1.6221981514779105
8945,-1.5343309355761279
8946,-1.5343309355761279
8947,-1.5343309355761279
8948,-1.3580146016804981
8949,-1.3580146016804981
8950,-1.4458818175822807
8951,-1.3580146016804981
8952,-1.3580146016804981
8953,-1.5343309355761279
8954,-1.7106472694717578
8955,-1.7106472694717578
8956,-1.7106472694717578
8957,-1.8869636033673876
8958,-1.7985144853735404
8959,-1.7985144853735404
8960,-1.8869636033673876
8961,-1.8869636033673876
8962,-1.8869636033673876
8963,-1.8869636033673876
8964,-1.8869636033673876
8965,-1.7985144853735404
8966,-1.4458818175822807
8967,-1.6221981514779105
8968,-1.5343309355761279
8969,-1.5343309355761279
8970,-1.5343309355761279
8971,-1.5343309355761279
8972,-1.4458818175822807
8973,-1.4458818175822807
8974,-1.4458818175822807
8975,-1.6221981514779105
8976,-1.6221981514779105
8977,-1.7985144853735404
8978,-1.9748308192691701
8979,-1.8869636033673876
8980,-1.9748308192691701
8981,-1.9748308192691701
8982,-1.9748308192691701
8983,-1.9748308192691701
8984,-1.9748308192691701
8985,-1.9748308192691701
8986,-2.063279937263017
8987,-2.063279937263017
8988,-2.063279937263017
8989,-1.9748308192691701
8990,-2.063279937263017
8991,-1.8869636033673876
8992,-1.7985144853735404
8993,-1.7106472694717578
8994,-1.7106472694717578
8995,-1.4458818175822807
8996,-1.5343309355761279
8997,-1.5343309355761279
8998,-1.7106472694717578
8999,-1.7985144853735404
9000,-1.7106472694717578
9001,-1.7985144853735404
9002,-1.5343309355761279
9003,-1.6221981514779105
9004,-1.8869636033673876
9005,-1.7985144853735404
9006,-1.5343309355761279
9007,-1.6221981514779105
9008,-1.8869636033673876
9009,-1.7985144853735404
9010,-1.9748308192691701
9011,-1.9748308192691701
9012,-2.063279937263017
9013,-2.063279937263017
9014,-1.9748308192691701
9015,-1.8869636033673876
9016,-1.7106472694717578
9017,-1.6221981514779105
9018,-1.5343309355761279
9019,-1.5343309355761279
9020,-1.4458818175822807
9021,-1.4458818175822807
9022,-1.4458818175822807
9023,-1.3580146016804981
9024,-1.3580146016804981
9025,-1.269565483686651
9026,-1.1816982677848686
9027,-1.4458818175822807
9028,-1.4458818175822807
9029,-1.269565483686651
9030,-1.1816982677848686
9031,-1.005381933889239
9032,-1.005381933889239
9033,-1.0932491497910213
9034,-1.0932491497910213
9035,-1.0932491497910213
9036,-1.005381933889239
9037,-1.0932491497910213
9038,-0.740616481999762
9039,-1.005381933889239
9040,-0.47643293220234983
9041,-0.21166748031287264
9042,-0.21166748031287264
9043,-0.12380026441109017
9044,-0.12380026441109017
9045,-0.12380026441109017
9046,-0.12380026441109017
9047,-0.12380026441109017
9048,-0.12380026441109017
9049,-0.12380026441109017
9050,-0.12380026441109017
9051,-0.12380026441109017
9052,-0.12380026441109017
9053,-0.21166748031287264
9054,-0.21166748031287264
9055,-1.0932491497910213
9056,-1.0932491497910213
9057,-1.0932491497910213
9058,-1.0932491497910213
9059,-1.1816982677848686
9060,-1.269565483686651
9061,-1.1816982677848686
9062,-1.1816982677848686
9063,-1.269565483686651
9064,-1.1816982677848686
9065,-1.1816982677848686
9066,-1.269565483686651
9067,-1.4458818175822807
9068,-1.5343309355761279
9069,-1.5343309355761279
9070,-1.6221981514779105
9071,-1.5343309355761279
9072,-1.7985144853735404
9073,-1.7985144853735404
9074,-1.9748308192691701
9075,-1.9748308192691701
9076,-1.8869636033673876
9077,-1.8869636033673876
9078,-1.8869636033673876
9079,-1.8869636033673876
9080,-2.063279937263017
9081,-1.9748308192691701
9082,-1.7985144853735404
9083,-1.8869636033673876
9084,-1.6221981514779105
9085,-1.5343309355761279
9086,-1.7985144853735404
9087,-1.6221981514779105
9088,-1.5343309355761279
9089,-1.4458818175822807
9090,-1.4458818175822807
9091,-1.4458818175822807
9092,-1.4458818175822807
9093,-1.4458818175822807
9094,-1.4458818175822807
9095,-1.5343309355761279
9096,-1.4458818175822807
9097,-1.4458818175822807
9098,-1.4458818175822807
9099,-1.4458818175822807
9100,-1.1816982677848686
9101,-1.1816982677848686
9102,-1.269565483686651
9103,-1.3580146016804981
9104,-1.3580146016804981
9105,-1.5343309355761279
9106,-1.5343309355761279
9107,-1.5343309355761279
9108,-1.6221981514779105
9109,-1.5343309355761279
9110,-1.7106472694717578
9111,-1.7106472694717578
9112,-1.5343309355761279
9113,-1.5343309355761279
9114,-1.4458818175822807
9115,-1.5343309355761279
9116,-1.269565483686651
9117,-1.4458818175822807
9118,-1.4458818175822807
9119,-1.4458818175822807
9120,-1.4458818175822807
9121,-1.6221981514779105
9122,-1.8869636033673876
9123,-1.8869636033673876
9124,-1.9748308192691701
9125,-1.5343309355761279
9126,-1.7106472694717578
9127,-1.6221981514779105
9128,-1.7106472694717578
9129,-1.7985144853735404
9130,-1.7985144853735404
9131,-1.8869636033673876
9132,-1.8869636033673876
9133,-1.8869636033673876
9134,-1.5343309355761279
9135,-1.5343309355761279
9136,-1.6221981514779105
9137,-1.6221981514779105
9138,-1.6221981514779105
9139,-1.7106472694717578
9140,-1.7106472694717578
9141,-1.7106472694717578
