instant,temp
10515,-0.2959509573198811
10516,-0.19208513435774088
10517,-0.19208513435774088
10518,-0.19208513435774088
10519,0.015646511566539217
10520,0.11951233452867942
10521,0.3272439804529598
10522,0.5349756263772396
10523,0.6388414493393798
10524,0.74270727230152
10525,0.74270727230152
10526,0.8465730952636602
10527,0.74270727230152
10528,0.74270727230152
10529,0.6388414493393798
10530,0.5349756263772396
10531,0.5349756263772396
10532,0.3272439804529598
10533,0.3272439804529598
10534,0.3272439804529598
10535,0.2233781574908196
10536,0.2233781574908196
10537,0.2233781574908196
10538,0.11951233452867942
10539,0.11951233452867942
10540,0.11951233452867942
10541,0.11951233452867942
10542,0.11951233452867942
10543,0.2233781574908196
10544,0.2233781574908196
10545,0.4311098034150994
10546,0.5349756263772396
10547,0.5349756263772396
10548,0.5349756263772396
10549,0.6388414493393798
10550,0.6388414493393798
10551,0.5349756263772396
10552,0.5349756263772396
10553,0.4311098034150994
10554,0.4311098034150994
10555,0.3272439804529598
10556,0.2233781574908196
10557,0.11951233452867942
10558,0.11951233452867942
10559,0.11951233452867942
10560,0.015646511566539217
10561,0.015646511566539217
10562,0.015646511566539217
10563,0.015646511566539217
10564,-0.08821931139560098
10565,-0.08821931139560098
10566,-0.08821931139560098
10567,0.015646511566539217
10568,0.11951233452867942
10569,0.11951233452867942
10570,0.2233781574908196
10571,0.2233781574908196
10572,0.3272439804529598
10573,0.3272439804529598
10574,0.4311098034150994
10575,0.5349756263772396
10576,0.5349756263772396
10577,0.5349756263772396
10578,0.3272439804529598
10579,0.2233781574908196
10580,0.11951233452867942
10581,0.2233781574908196
10582,0.11951233452867942
10583,0.11951233452867942
10584,0.11951233452867942
10585,0.11951233452867942
10586,-0.08821931139560098
10587,-0.08821931139560098
10588,-0.08821931139560098
10589,-0.08821931139560098
10590,0.015646511566539217
10591,0.015646511566539217
10592,0.015646511566539217
10593,0.11951233452867942
10594,0.2233781574908196
10595,0.4311098034150994
10596,0.5349756263772396
10597,0.6388414493393798
10598,0.74270727230152
10599,0.8465730952636602
10600,0.8465730952636602
10601,0.8465730952636602
10602,0.6388414493393798
10603,0.4311098034150994
10604,0.3272439804529598
10605,0.3272439804529598
10606,0.3272439804529598
10607,0.2233781574908196
10608,0.2233781574908196
10609,0.11951233452867942
10610,0.015646511566539217
10611,0.015646511566539217
10612,0.015646511566539217
10613,0.015646511566539217
10614,0.015646511566539217
10615,0.11951233452867942
10616,0.3272439804529598
10617,0.6388414493393798
10618,0.8465730952636602
10619,1.05430474118794
10620,1.1581705641500804
10621,1.1581705641500804
10622,1.1581705641500804
10623,1.1581705641500804
10624,1.05430474118794
10625,0.8465730952636602
10626,0.8465730952636602
10627,0.6388414493393798
10628,0.5349756263772396
10629,0.5349756263772396
10630,0.4311098034150994
10631,0.3272439804529598
10632,0.2233781574908196
10633,0.2233781574908196
10634,0.11951233452867942
10635,0.11951233452867942
10636,0.11951233452867942
10637,0.015646511566539217
10638,0.015646511566539217
10639,0.11951233452867942
10640,0.11951233452867942
10641,0.015646511566539217
10642,0.11951233452867942
10643,0.11951233452867942
10644,0.11951233452867942
10645,0.015646511566539217
10646,0.015646511566539217
10647,0.015646511566539217
10648,-0.19208513435774088
10649,-0.19208513435774088
10650,-0.2959509573198811
10651,-0.2959509573198811
10652,-0.2959509573198811
10653,-0.2959509573198811
10654,-0.2959509573198811
10655,-0.3998167802820213
10656,-0.3998167802820213
10657,-0.3998167802820213
10658,-0.3998167802820213
10659,-0.5036826032441613
10660,-0.5036826032441613
10661,-0.5036826032441613
10662,-0.5036826032441613
10663,-0.5036826032441613
10664,-0.5036826032441613
10665,-0.5036826032441613
10666,-0.5036826032441613
10667,-0.3998167802820213
10668,-0.2959509573198811
10669,-0.2959509573198811
10670,-0.08821931139560098
10671,0.015646511566539217
10672,0.015646511566539217
10673,0.015646511566539217
10674,-0.08821931139560098
10675,-0.08821931139560098
10676,-0.19208513435774088
10677,-0.08821931139560098
10678,-0.08821931139560098
10679,-0.08821931139560098
10680,-0.19208513435774088
10681,-0.19208513435774088
10682,-0.2959509573198811
10683,-0.2959509573198811
10684,-0.3998167802820213
10685,-0.2959509573198811
10686,-0.2959509573198811
10687,-0.19208513435774088
10688,0.015646511566539217
10689,-0.08821931139560098
10690,-0.08821931139560098
10691,-0.08821931139560098
10692,-0.08821931139560098
10693,-0.08821931139560098
10694,-0.08821931139560098
10695,-0.19208513435774088
10696,-0.2959509573198811
10697,-0.3998167802820213
10698,-0.5036826032441613
10699,-0.6075484262063015
10700,-0.7114142491684416
10701,-0.8152800721305815
10702,-0.9191458950927217
10703,-1.023011718054862
10704,-1.230743363979142
10705,-1.230743363979142
10706,-1.3346091869412822
10707,-1.438475009903422
10708,-1.438475009903422
10709,-1.438475009903422
10710,-1.438475009903422
10711,-1.3346091869412822
10712,-1.230743363979142
10713,-1.023011718054862
10714,-0.9191458950927217
10715,-0.7114142491684416
10716,-0.5036826032441613
10717,-0.3998167802820213
10718,-0.3998167802820213
10719,-0.2959509573198811
10720,-0.3998167802820213
10721,-0.3998167802820213
10722,-0.3998167802820213
10723,-0.7114142491684416
10724,-0.7114142491684416
10725,-0.7114142491684416
10726,-0.7114142491684416
10727,-0.7114142491684416
10728,-0.8152800721305815
10729,-0.8152800721305815
10730,-0.7114142491684416
10731,-0.7114142491684416
10732,-0.7114142491684416
10733,-0.7114142491684416
10734,-0.6075484262063015
10735,-0.5036826032441613
10736,-0.19208513435774088
10737,0.015646511566539217
10738,0.2233781574908196
10739,0.3272439804529598
10740,0.6388414493393798
10741,0.6388414493393798
10742,0.6388414493393798
10743,0.5349756263772396
10744,0.5349756263772396
10745,0.5349756263772396
10746,0.5349756263772396
10747,0.4311098034150994
10748,0.3272439804529598
10749,0.2233781574908196
10750,0.2233781574908196
10751,0.3272439804529598
10752,0.5349756263772396
10753,0.4311098034150994
10754,0.11951233452867942
10755,0.015646511566539217
10756,-0.19208513435774088
10757,-0.19208513435774088
10758,-0.19208513435774088
10759,-0.08821931139560098
10760,-0.19208513435774088
10761,0.015646511566539217
10762,0.015646511566539217
10763,-0.19208513435774088
10764,0.015646511566539217
10765,0.11951233452867942
10766,0.11951233452867942
10767,0.11951233452867942
10768,0.015646511566539217
10769,-0.08821931139560098
10770,-0.19208513435774088
10771,-0.2959509573198811
10772,-0.3998167802820213
10773,-0.3998167802820213
10774,-0.5036826032441613
10775,-0.6075484262063015
10776,-0.7114142491684416
10777,-0.8152800721305815
10778,-0.8152800721305815
10779,-0.9191458950927217
10780,-0.9191458950927217
10781,-0.9191458950927217
10782,-0.9191458950927217
10783,-0.8152800721305815
10784,-0.7114142491684416
10785,-0.7114142491684416
10786,-0.6075484262063015
10787,-0.5036826032441613
10788,-0.5036826032441613
10789,-0.3998167802820213
10790,-0.5036826032441613
10791,-0.5036826032441613
10792,-0.3998167802820213
10793,-0.5036826032441613
10794,-0.5036826032441613
10795,-0.6075484262063015
10796,-0.7114142491684416
10797,-0.7114142491684416
10798,-0.6075484262063015
10799,-0.5036826032441613
10800,-0.3998167802820213
10801,-0.5036826032441613
10802,-0.3998167802820213
10803,-0.5036826032441613
10804,-0.7114142491684416
10805,-0.7114142491684416
10806,-0.7114142491684416
10807,-0.5036826032441613
10808,-0.5036826032441613
10809,-0.19208513435774088
10810,-0.08821931139560098
10811,0.2233781574908196
10812,0.015646511566539217
10813,0.11951233452867942
10814,0.015646511566539217
10815,-0.08821931139560098
10816,-0.2959509573198811
10817,-0.3998167802820213
10818,-0.5036826032441613
10819,-0.5036826032441613
10820,-0.6075484262063015
10821,-0.7114142491684416
10822,-0.7114142491684416
10823,-0.7114142491684416
10824,-0.7114142491684416
10825,-0.8152800721305815
10826,-0.8152800721305815
10827,-0.8152800721305815
10828,-0.7114142491684416
10829,-0.7114142491684416
10830,-0.7114142491684416
10831,-0.7114142491684416
10832,-0.5036826032441613
10833,-0.5036826032441613
10834,-0.3998167802820213
10835,-0.2959509573198811
10836,-0.08821931139560098
10837,0.015646511566539217
10838,0.11951233452867942
10839,0.11951233452867942
10840,0.11951233452867942
10841,0.11951233452867942
10842,0.015646511566539217
10843,0.015646511566539217
10844,0.015646511566539217
10845,-0.19208513435774088
10846,-0.2959509573198811
10847,-0.3998167802820213
10848,-0.2959509573198811
10849,-0.5036826032441613
10850,-0.5036826032441613
10851,-0.7114142491684416
10852,-0.8152800721305815
10853,-0.7114142491684416
10854,-0.6075484262063015
10855,-0.5036826032441613
10856,-0.3998167802820213
10857,-0.2959509573198811
10858,-0.19208513435774088
10859,-0.19208513435774088
10860,-0.08821931139560098
10861,0.015646511566539217
10862,0.015646511566539217
10863,0.015646511566539217
10864,0.015646511566539217
10865,-0.19208513435774088
10866,-0.19208513435774088
10867,-0.3998167802820213
10868,-0.2959509573198811
10869,-0.5036826032441613
10870,-0.6075484262063015
10871,-0.7114142491684416
10872,-0.6075484262063015
10873,-0.9191458950927217
10874,-0.9191458950927217
10875,-1.023011718054862
10876,-0.9191458950927217
10877,-0.8152800721305815
10878,-0.3998167802820213
10879,-0.2959509573198811
10880,-0.08821931139560098
10881,0.11951233452867942
10882,0.3272439804529598
10883,0.3272439804529598
10884,0.5349756263772396
10885,0.6388414493393798
10886,0.6388414493393798
10887,0.5349756263772396
10888,0.3272439804529598
10889,0.3272439804529598
10890,0.2233781574908196
10891,0.015646511566539217
10892,0.015646511566539217
10893,-0.08821931139560098
10894,-0.19208513435774088
10895,-0.19208513435774088
10896,-0.2959509573198811
10897,-0.3998167802820213
10898,-0.3998167802820213
10899,-0.3998167802820213
10900,-0.2959509573198811
10901,-0.2959509573198811
10902,-0.08821931139560098
10903,0.2233781574908196
10904,0.5349756263772396
10905,0.5349756263772396
10906,0.5349756263772396
10907,0.6388414493393798
10908,0.74270727230152
10909,0.74270727230152
10910,0.8465730952636602
10911,0.8465730952636602
10912,0.8465730952636602
10913,0.74270727230152
10914,0.5349756263772396
10915,0.3272439804529598
10916,0.11951233452867942
10917,0.11951233452867942
10918,-0.08821931139560098
10919,-0.19208513435774088
10920,-0.3998167802820213
10921,-0.6075484262063015
10922,-0.6075484262063015
10923,-0.7114142491684416
10924,-0.8152800721305815
10925,-0.7114142491684416
10926,-0.5036826032441613
10927,-0.3998167802820213
10928,-0.3998167802820213
10929,-0.2959509573198811
10930,-0.19208513435774088
10931,-0.19208513435774088
10932,0.015646511566539217
10933,0.015646511566539217
10934,0.015646511566539217
10935,0.015646511566539217
10936,-0.08821931139560098
10937,-0.2959509573198811
10938,-0.3998167802820213
10939,-0.5036826032441613
10940,-0.5036826032441613
10941,-0.5036826032441613
10942,-0.7114142491684416
10943,-0.7114142491684416
10944,-0.8152800721305815
10945,-0.8152800721305815
10946,-0.9191458950927217
10947,-1.023011718054862
10948,-1.023011718054862
10949,-1.023011718054862
10950,-0.8152800721305815
10951,-0.7114142491684416
10952,-0.5036826032441613
10953,-0.3998167802820213
10954,-0.2959509573198811
10955,-0.08821931139560098
10956,0.015646511566539217
10957,0.015646511566539217
10958,0.11951233452867942
10959,0.015646511566539217
10960,-0.08821931139560098
10961,-0.19208513435774088
10962,-0.2959509573198811
10963,-0.5036826032441613
10964,-0.3998167802820213
10965,-0.3998167802820213
10966,-0.5036826032441613
10967,-0.7114142491684416
10968,-0.7114142491684416
10969,-0.9191458950927217
10970,-0.9191458950927217
10971,-0.9191458950927217
10972,-0.9191458950927217
10973,-0.8152800721305815
10974,-0.5036826032441613
10975,-0.3998167802820213
10976,-0.2959509573198811
10977,-0.19208513435774088
10978,0.015646511566539217
10979,0.015646511566539217
10980,0.11951233452867942
10981,0.2233781574908196
10982,0.2233781574908196
10983,0.2233781574908196
10984,0.2233781574908196
10985,0.015646511566539217
10986,0.015646511566539217
10987,-0.08821931139560098
10988,-0.19208513435774088
10989,-0.2959509573198811
10990,-0.2959509573198811
10991,-0.2959509573198811
10992,-0.3998167802820213
10993,-0.5036826032441613
10994,-0.6075484262063015
10995,-0.7114142491684416
10996,-0.6075484262063015
10997,-0.5036826032441613
10998,-0.2959509573198811
10999,0.015646511566539217
11000,0.015646511566539217
11001,0.2233781574908196
11002,0.4311098034150994
11003,0.5349756263772396
11004,0.6388414493393798
11005,0.74270727230152
11006,0.6388414493393798
11007,0.6388414493393798
11008,0.5349756263772396
11009,0.3272439804529598
11010,0.11951233452867942
11011,0.015646511566539217
11012,0.015646511566539217
11013,-0.08821931139560098
11014,-0.19208513435774088
11015,-0.19208513435774088
11016,-0.2959509573198811
11017,-0.2959509573198811
11018,-0.2959509573198811
11019,-0.3998167802820213
11020,-0.3998167802820213
11021,-0.2959509573198811
11022,-0.19208513435774088
11023,0.015646511566539217
11024,0.11951233452867942
11025,0.2233781574908196
11026,0.2233781574908196
11027,0.3272439804529598
11028,0.4311098034150994
11029,0.3272439804529598
11030,0.2233781574908196
11031,0.2233781574908196
11032,0.11951233452867942
11033,0.015646511566539217
11034,-0.08821931139560098
11035,-0.19208513435774088
11036,-0.2959509573198811
11037,-0.2959509573198811
11038,-0.3998167802820213
11039,-0.7114142491684416
11040,-0.7114142491684416
11041,-0.8152800721305815
11042,-0.8152800721305815
11043,-0.8152800721305815
11044,-0.8152800721305815
11045,-0.6075484262063015
11046,-0.3998167802820213
11047,-0.19208513435774088
11048,0.015646511566539217
11049,0.2233781574908196
11050,0.11951233452867942
11051,0.2233781574908196
11052,0.3272439804529598
11053,0.4311098034150994
11054,0.3272439804529598
11055,0.2233781574908196
11056,0.11951233452867942
11057,-0.19208513435774088
11058,-0.2959509573198811
11059,-0.5036826032441613
11060,-0.7114142491684416
11061,-0.8152800721305815
11062,-0.8152800721305815
11063,-0.9191458950927217
11064,-1.023011718054862
11065,-1.1268775410170018
11066,-1.1268775410170018
11067,-1.1268775410170018
11068,-1.023011718054862
11069,-0.9191458950927217
11070,-0.8152800721305815
11071,-0.6075484262063015
11072,-0.7114142491684416
11073,-0.5036826032441613
11074,-0.7114142491684416
11075,-0.6075484262063015
11076,-0.2959509573198811
11077,-0.3998167802820213
11078,-0.5036826032441613
11079,-0.5036826032441613
11080,-0.7114142491684416
11081,-0.8152800721305815
11082,-0.8152800721305815
11083,-0.8152800721305815
11084,-0.9191458950927217
11085,-0.9191458950927217
11086,-0.9191458950927217
11087,-0.9191458950927217
11088,-1.023011718054862
11089,-1.023011718054862
11090,-1.023011718054862
11091,-1.023011718054862
11092,-0.9191458950927217
11093,-0.7114142491684416
11094,-0.5036826032441613
11095,-0.3998167802820213
11096,-0.19208513435774088
11097,-0.08821931139560098
11098,0.015646511566539217
11099,-0.08821931139560098
11100,-0.08821931139560098
11101,0.015646511566539217
11102,0.015646511566539217
11103,-0.19208513435774088
11104,-0.2959509573198811
11105,-0.3998167802820213
11106,-0.3998167802820213
11107,-0.3998167802820213
11108,-0.5036826032441613
11109,-0.7114142491684416
11110,-0.8152800721305815
11111,-0.8152800721305815
11112,-0.8152800721305815
11113,-0.8152800721305815
11114,-0.9191458950927217
11115,-0.8152800721305815
11116,-0.6075484262063015
11117,-0.3998167802820213
11118,-0.2959509573198811
11119,-0.19208513435774088
11120,0.015646511566539217
11121,0.11951233452867942
11122,0.11951233452867942
11123,0.2233781574908196
11124,0.3272439804529598
11125,0.3272439804529598
11126,0.2233781574908196
11127,0.2233781574908196
11128,0.015646511566539217
11129,0.015646511566539217
11130,-0.2959509573198811
11131,-0.3998167802820213
11132,-0.5036826032441613
11133,-0.5036826032441613
11134,-0.6075484262063015
11135,-0.7114142491684416
11136,-0.7114142491684416
11137,-0.7114142491684416
11138,-0.8152800721305815
11139,-0.7114142491684416
11140,-0.7114142491684416
11141,-0.3998167802820213
11142,-0.19208513435774088
11143,0.11951233452867942
11144,0.4311098034150994
11145,0.6388414493393798
11146,0.74270727230152
11147,0.74270727230152
11148,0.74270727230152
11149,0.6388414493393798
11150,0.6388414493393798
11151,0.5349756263772396
11152,0.3272439804529598
11153,0.3272439804529598
11154,0.2233781574908196
11155,0.2233781574908196
11156,0.2233781574908196
11157,0.2233781574908196
11158,0.2233781574908196
11159,0.11951233452867942
11160,0.2233781574908196
11161,0.015646511566539217
11162,0.015646511566539217
11163,0.015646511566539217
11164,0.11951233452867942
11165,0.2233781574908196
11166,0.4311098034150994
11167,0.6388414493393798
11168,0.74270727230152
11169,0.8465730952636602
11170,1.05430474118794
11171,1.05430474118794
11172,1.1581705641500804
11173,1.05430474118794
11174,1.05430474118794
11175,1.05430474118794
11176,0.74270727230152
11177,0.6388414493393798
11178,0.9504389182258004
11179,0.8465730952636602
11180,0.74270727230152
11181,0.6388414493393798
11182,0.5349756263772396
11183,0.4311098034150994
11184,0.2233781574908196
11185,0.2233781574908196
11186,0.11951233452867942
11187,0.11951233452867942
11188,0.3272439804529598
11189,0.6388414493393798
11190,0.6388414493393798
11191,0.74270727230152
11192,0.9504389182258004
11193,1.2620363871122204
11194,1.3659022100743607
11195,1.5736338559986411
11196,1.5736338559986411
11197,1.5736338559986411
11198,1.5736338559986411
11199,1.3659022100743607
11200,1.2620363871122204
11201,0.9504389182258004
11202,0.9504389182258004
11203,1.05430474118794
11204,0.8465730952636602
11205,0.74270727230152
11206,0.3272439804529598
11207,0.3272439804529598
11208,0.8465730952636602
11209,0.5349756263772396
11210,0.5349756263772396
11211,0.5349756263772396
11212,0.5349756263772396
11213,0.5349756263772396
11214,0.5349756263772396
11215,0.5349756263772396
11216,0.5349756263772396
11217,0.6388414493393798
11218,0.74270727230152
11219,0.8465730952636602
11220,0.9504389182258004
11221,0.74270727230152
11222,0.74270727230152
11223,0.5349756263772396
11224,0.5349756263772396
11225,0.3272439804529598
11226,0.2233781574908196
11227,0.2233781574908196
11228,0.2233781574908196
11229,0.11951233452867942
11230,0.015646511566539217
11231,0.015646511566539217
11232,0.015646511566539217
11233,0.015646511566539217
11234,0.015646511566539217
11235,0.015646511566539217
11236,0.015646511566539217
11237,-0.08821931139560098
11238,-0.08821931139560098
11239,-0.19208513435774088
11240,-0.19208513435774088
11241,-0.19208513435774088
11242,-0.2959509573198811
11243,-0.3998167802820213
11244,-0.3998167802820213
11245,-0.3998167802820213
11246,-0.3998167802820213
11247,-0.3998167802820213
11248,-0.3998167802820213
11249,-0.3998167802820213
11250,-0.3998167802820213
11251,-0.3998167802820213
11252,-0.3998167802820213
11253,-0.3998167802820213
11254,-0.3998167802820213
11255,-0.3998167802820213
11256,-0.3998167802820213
11257,-0.5036826032441613
11258,-0.5036826032441613
11259,-0.5036826032441613
11260,-0.3998167802820213
11261,-0.19208513435774088
11262,-0.08821931139560098
11263,0.11951233452867942
11264,0.2233781574908196
11265,0.3272439804529598
11266,0.4311098034150994
11267,0.5349756263772396
11268,0.6388414493393798
11269,0.5349756263772396
11270,0.5349756263772396
11271,0.4311098034150994
11272,0.3272439804529598
11273,0.11951233452867942
11274,0.11951233452867942
11275,0.015646511566539217
11276,-0.08821931139560098
11277,-0.19208513435774088
11278,-0.2959509573198811
11279,-0.2959509573198811
11280,-0.3998167802820213
11281,-0.3998167802820213
11282,-0.3998167802820213
11283,-0.3998167802820213
11284,-0.2959509573198811
11285,-0.19208513435774088
11286,0.015646511566539217
11287,0.2233781574908196
11288,0.4311098034150994
11289,0.6388414493393798
11290,0.74270727230152
11291,0.74270727230152
11292,0.8465730952636602
11293,0.74270727230152
11294,0.6388414493393798
11295,0.5349756263772396
11296,0.4311098034150994
11297,0.3272439804529598
11298,0.2233781574908196
11299,0.11951233452867942
11300,0.11951233452867942
11301,0.11951233452867942
11302,0.11951233452867942
11303,0.015646511566539217
11304,0.015646511566539217
11305,0.015646511566539217
11306,0.015646511566539217
11307,0.015646511566539217
11308,0.11951233452867942
11309,0.2233781574908196
11310,0.5349756263772396
11311,0.6388414493393798
11312,0.74270727230152
11313,0.8465730952636602
11314,1.05430474118794
11315,1.1581705641500804
11316,1.05430474118794
11317,1.2620363871122204
11318,0.9504389182258004
11319,0.3272439804529598
11320,0.015646511566539217
11321,0.015646511566539217
11322,-0.08821931139560098
11323,-0.19208513435774088
11324,-0.19208513435774088
11325,-0.19208513435774088
11326,-0.19208513435774088
11327,-0.2959509573198811
11328,-0.2959509573198811
11329,-0.2959509573198811
11330,-0.2959509573198811
11331,-0.3998167802820213
11332,-0.5036826032441613
11333,-0.5036826032441613
11334,-0.6075484262063015
11335,-0.6075484262063015
11336,-0.6075484262063015
11337,-0.6075484262063015
11338,-0.6075484262063015
11339,-0.6075484262063015
11340,-0.6075484262063015
11341,-0.7114142491684416
11342,-0.7114142491684416
11343,-0.7114142491684416
11344,-0.7114142491684416
11345,-0.7114142491684416
11346,-0.8152800721305815
11347,-0.7114142491684416
11348,-0.7114142491684416
11349,-0.8152800721305815
11350,-0.9191458950927217
11351,-0.9191458950927217
11352,-1.023011718054862
11353,-1.023011718054862
11354,-1.023011718054862
11355,-1.023011718054862
11356,-1.023011718054862
11357,-1.023011718054862
11358,-0.9191458950927217
11359,-0.9191458950927217
11360,-0.8152800721305815
11361,-0.8152800721305815
11362,-0.7114142491684416
11363,-0.7114142491684416
11364,-1.023011718054862
11365,-1.023011718054862
11366,-0.9191458950927217
11367,-0.8152800721305815
11368,-0.9191458950927217
11369,-0.9191458950927217
11370,-0.9191458950927217
11371,-0.9191458950927217
11372,-0.9191458950927217
11373,-0.9191458950927217
11374,-0.9191458950927217
11375,-0.9191458950927217
11376,-1.023011718054862
11377,-1.023011718054862
11378,-1.023011718054862
11379,-0.9191458950927217
11380,-0.8152800721305815
11381,-0.5036826032441613
11382,-0.3998167802820213
11383,-0.19208513435774088
11384,-0.08821931139560098
11385,0.015646511566539217
11386,0.015646511566539217
11387,0.015646511566539217
11388,0.015646511566539217
11389,0.11951233452867942
11390,0.015646511566539217
11391,0.015646511566539217
11392,-0.08821931139560098
11393,-0.19208513435774088
11394,-0.2959509573198811
11395,-0.3998167802820213
11396,-0.2959509573198811
11397,-0.3998167802820213
11398,-0.7114142491684416
11399,-0.9191458950927217
11400,-0.8152800721305815
11401,-0.8152800721305815
11402,-0.8152800721305815
11403,-0.8152800721305815
11404,-0.7114142491684416
11405,-0.3998167802820213
11406,0.11951233452867942
11407,0.11951233452867942
11408,0.2233781574908196
11409,0.3272439804529598
11410,0.3272439804529598
11411,0.4311098034150994
11412,0.5349756263772396
11413,0.5349756263772396
11414,0.5349756263772396
11415,0.5349756263772396
11416,0.3272439804529598
11417,0.11951233452867942
11418,0.015646511566539217
11419,0.015646511566539217
11420,-0.08821931139560098
11421,-0.08821931139560098
11422,-0.08821931139560098
11423,-0.08821931139560098
11424,-0.08821931139560098
11425,-0.08821931139560098
11426,-0.08821931139560098
11427,-0.19208513435774088
11428,-0.19208513435774088
11429,-0.19208513435774088
11430,-0.19208513435774088
11431,-0.19208513435774088
11432,0.11951233452867942
11433,0.015646511566539217
11434,0.2233781574908196
11435,0.11951233452867942
11436,0.11951233452867942
11437,0.2233781574908196
11438,0.2233781574908196
11439,0.2233781574908196
11440,0.2233781574908196
11441,0.11951233452867942
11442,0.11951233452867942
11443,0.015646511566539217
11444,0.2233781574908196
11445,0.015646511566539217
11446,-0.08821931139560098
11447,-0.2959509573198811
11448,-0.3998167802820213
11449,-0.3998167802820213
11450,-0.5036826032441613
11451,-0.6075484262063015
11452,-0.5036826032441613
11453,-0.3998167802820213
11454,-0.2959509573198811
11455,-0.2959509573198811
11456,-0.19208513435774088
11457,-0.19208513435774088
11458,-0.19208513435774088
11459,0.11951233452867942
11460,0.11951233452867942
11461,0.2233781574908196
11462,0.11951233452867942
11463,0.015646511566539217
11464,-0.19208513435774088
11465,-0.2959509573198811
11466,-0.3998167802820213
11467,-0.5036826032441613
11468,-0.6075484262063015
11469,-0.7114142491684416
11470,-0.7114142491684416
11471,-0.8152800721305815
11472,-0.8152800721305815
11473,-0.8152800721305815
11474,-0.8152800721305815
11475,-0.8152800721305815
11476,-0.6075484262063015
11477,-0.6075484262063015
11478,-0.6075484262063015
11479,-0.6075484262063015
11480,-0.6075484262063015
11481,-0.5036826032441613
11482,-0.3998167802820213
11483,-0.3998167802820213
11484,-0.2959509573198811
11485,-0.3998167802820213
11486,-0.5036826032441613
11487,-0.7114142491684416
11488,-0.6075484262063015
11489,-0.7114142491684416
11490,-0.7114142491684416
11491,-0.6075484262063015
11492,-0.7114142491684416
11493,-0.7114142491684416
11494,-0.7114142491684416
11495,-0.7114142491684416
11496,-0.7114142491684416
11497,-0.8152800721305815
11498,-0.8152800721305815
11499,-0.8152800721305815
11500,-0.6075484262063015
11501,-0.5036826032441613
11502,-0.3998167802820213
11503,-0.19208513435774088
11504,-0.08821931139560098
11505,0.015646511566539217
11506,0.2233781574908196
11507,0.3272439804529598
11508,0.5349756263772396
11509,0.6388414493393798
11510,0.5349756263772396
11511,0.3272439804529598
11512,0.3272439804529598
11513,0.11951233452867942
11514,0.015646511566539217
11515,-0.08821931139560098
11516,-0.2959509573198811
11517,-0.3998167802820213
11518,-0.3998167802820213
11519,-0.5036826032441613
11520,-0.6075484262063015
11521,-0.6075484262063015
11522,-0.5036826032441613
11523,-0.5036826032441613
11524,-0.5036826032441613
11525,-0.5036826032441613
11526,-0.3998167802820213
11527,-0.2959509573198811
11528,-0.2959509573198811
11529,-0.08821931139560098
11530,0.015646511566539217
11531,0.11951233452867942
11532,0.3272439804529598
11533,0.3272439804529598
11534,0.3272439804529598
11535,0.2233781574908196
11536,0.11951233452867942
11537,0.11951233452867942
11538,0.11951233452867942
11539,0.11951233452867942
11540,0.015646511566539217
11541,0.015646511566539217
11542,0.015646511566539217
11543,0.015646511566539217
11544,0.11951233452867942
11545,0.11951233452867942
11546,0.11951233452867942
11547,0.015646511566539217
11548,0.11951233452867942
11549,0.2233781574908196
11550,0.6388414493393798
11551,0.8465730952636602
11552,1.05430474118794
11553,1.1581705641500804
11554,1.2620363871122204
11555,1.2620363871122204
11556,1.2620363871122204
11557,1.2620363871122204
11558,1.05430474118794
11559,1.05430474118794
11560,0.8465730952636602
11561,0.74270727230152
11562,0.74270727230152
11563,0.5349756263772396
11564,0.5349756263772396
11565,0.3272439804529598
11566,0.3272439804529598
11567,0.3272439804529598
11568,0.2233781574908196
11569,0.2233781574908196
11570,0.3272439804529598
11571,0.2233781574908196
11572,0.3272439804529598
11573,0.3272439804529598
11574,0.4311098034150994
11575,0.4311098034150994
11576,0.4311098034150994
11577,0.4311098034150994
11578,0.6388414493393798
11579,0.74270727230152
11580,0.74270727230152
11581,0.5349756263772396
11582,0.3272439804529598
11583,0.2233781574908196
11584,0.11951233452867942
11585,0.11951233452867942
11586,0.015646511566539217
11587,0.015646511566539217
11588,-0.08821931139560098
11589,-0.19208513435774088
11590,-0.19208513435774088
11591,-0.19208513435774088
11592,-0.19208513435774088
11593,-0.19208513435774088
11594,-0.19208513435774088
11595,-0.2959509573198811
11596,-0.19208513435774088
11597,-0.08821931139560098
11598,0.11951233452867942
11599,0.2233781574908196
11600,0.3272439804529598
11601,0.5349756263772396
11602,0.74270727230152
11603,0.8465730952636602
11604,0.9504389182258004
11605,1.1581705641500804
11606,1.1581705641500804
11607,1.05430474118794
11608,0.74270727230152
11609,0.6388414493393798
11610,0.6388414493393798
11611,0.5349756263772396
11612,0.5349756263772396
11613,0.5349756263772396
11614,0.4311098034150994
11615,0.3272439804529598
11616,0.3272439804529598
11617,0.3272439804529598
11618,0.2233781574908196
11619,0.3272439804529598
11620,0.3272439804529598
11621,0.5349756263772396
11622,0.6388414493393798
11623,1.05430474118794
11624,0.6388414493393798
11625,0.74270727230152
11626,0.8465730952636602
11627,1.1581705641500804
11628,1.3659022100743607
11629,1.05430474118794
11630,1.05430474118794
11631,1.05430474118794
11632,0.9504389182258004
11633,0.74270727230152
11634,0.5349756263772396
11635,0.5349756263772396
11636,0.5349756263772396
11637,0.5349756263772396
11638,0.4311098034150994
11639,0.4311098034150994
