instant,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
10056,False,False,False,True,False,False,False
10057,False,False,False,True,False,False,False
10058,False,False,False,True,False,False,False
10059,False,False,False,True,False,False,False
10060,False,False,False,True,False,False,False
10061,False,False,False,True,False,False,False
10062,False,False,False,True,False,False,False
10063,False,False,False,True,False,False,False
10064,False,False,False,True,False,False,False
10065,False,False,False,True,False,False,False
10066,False,False,False,True,False,False,False
10067,False,False,False,True,False,False,False
10068,False,False,False,True,False,False,False
10069,False,False,False,True,False,False,False
10070,False,False,False,True,False,False,False
10071,False,False,False,True,False,False,False
10072,False,False,False,True,False,False,False
10073,False,False,False,True,False,False,False
10074,False,False,False,True,False,False,False
10075,False,False,False,True,False,False,False
10076,False,False,False,True,False,False,False
10077,False,False,False,True,False,False,False
10078,False,False,False,True,False,False,False
10079,False,False,False,False,True,False,False
10080,False,False,False,False,True,False,False
10081,False,False,False,False,True,False,False
10082,False,False,False,False,True,False,False
10083,False,False,False,False,True,False,False
10084,False,False,False,False,True,False,False
10085,False,False,False,False,True,False,False
10086,False,False,False,False,True,False,False
10087,False,False,False,False,True,False,False
10088,False,False,False,False,True,False,False
10089,False,False,False,False,True,False,False
10090,False,False,False,False,True,False,False
10091,False,False,False,False,True,False,False
10092,False,False,False,False,True,False,False
10093,False,False,False,False,True,False,False
10094,False,False,False,False,True,False,False
10095,False,False,False,False,True,False,False
10096,False,False,False,False,True,False,False
10097,False,False,False,False,True,False,False
10098,False,False,False,False,True,False,False
10099,False,False,False,False,True,False,False
10100,False,False,False,False,True,False,False
10101,False,False,False,False,True,False,False
10102,False,False,False,False,True,False,False
10103,False,False,False,False,False,True,False
10104,False,False,False,False,False,True,False
10105,False,False,False,False,False,True,False
10106,False,False,False,False,False,True,False
10107,False,False,False,False,False,True,False
10108,False,False,False,False,False,True,False
10109,False,False,False,False,False,True,False
10110,False,False,False,False,False,True,False
10111,False,False,False,False,False,True,False
10112,False,False,False,False,False,True,False
10113,False,False,False,False,False,True,False
10114,False,False,False,False,False,True,False
10115,False,False,False,False,False,True,False
10116,False,False,False,False,False,True,False
10117,False,False,False,False,False,True,False
10118,False,False,False,False,False,True,False
10119,False,False,False,False,False,True,False
10120,False,False,False,False,False,True,False
10121,False,False,False,False,False,True,False
10122,False,False,False,False,False,True,False
10123,False,False,False,False,False,True,False
10124,False,False,False,False,False,True,False
10125,False,False,False,False,False,True,False
10126,False,False,False,False,False,True,False
10127,False,False,False,False,False,False,True
10128,False,False,False,False,False,False,True
10129,False,False,False,False,False,False,True
10130,False,False,False,False,False,False,True
10131,False,False,False,False,False,False,True
10132,False,False,False,False,False,False,True
10133,False,False,False,False,False,False,True
10134,False,False,False,False,False,False,True
10135,False,False,False,False,False,False,True
10136,False,False,False,False,False,False,True
10137,False,False,False,False,False,False,True
10138,False,False,False,False,False,False,True
10139,False,False,False,False,False,False,True
10140,False,False,False,False,False,False,True
10141,False,False,False,False,False,False,True
10142,False,False,False,False,False,False,True
10143,False,False,False,False,False,False,True
10144,False,False,False,False,False,False,True
10145,False,False,False,False,False,False,True
10146,False,False,False,False,False,False,True
10147,False,False,False,False,False,False,True
10148,False,False,False,False,False,False,True
10149,False,False,False,False,False,False,True
10150,False,False,False,False,False,False,True
10151,True,False,False,False,False,False,False
10152,True,False,False,False,False,False,False
10153,True,False,False,False,False,False,False
10154,True,False,False,False,False,False,False
10155,True,False,False,False,False,False,False
10156,True,False,False,False,False,False,False
10157,True,False,False,False,False,False,False
10158,True,False,False,False,False,False,False
10159,True,False,False,False,False,False,False
10160,True,False,False,False,False,False,False
10161,True,False,False,False,False,False,False
10162,True,False,False,False,False,False,False
10163,True,False,False,False,False,False,False
10164,True,False,False,False,False,False,False
10165,True,False,False,False,False,False,False
10166,True,False,False,False,False,False,False
10167,True,False,False,False,False,False,False
10168,True,False,False,False,False,False,False
10169,True,False,False,False,False,False,False
10170,True,False,False,False,False,False,False
10171,True,False,False,False,False,False,False
10172,True,False,False,False,False,False,False
10173,True,False,False,False,False,False,False
10174,True,False,False,False,False,False,False
10175,False,True,False,False,False,False,False
10176,False,True,False,False,False,False,False
10177,False,True,False,False,False,False,False
10178,False,True,False,False,False,False,False
10179,False,True,False,False,False,False,False
10180,False,True,False,False,False,False,False
10181,False,True,False,False,False,False,False
10182,False,True,False,False,False,False,False
10183,False,True,False,False,False,False,False
10184,False,True,False,False,False,False,False
10185,False,True,False,False,False,False,False
10186,False,True,False,False,False,False,False
10187,False,True,False,False,False,False,False
10188,False,True,False,False,False,False,False
10189,False,True,False,False,False,False,False
10190,False,True,False,False,False,False,False
10191,False,True,False,False,False,False,False
10192,False,True,False,False,False,False,False
10193,False,True,False,False,False,False,False
10194,False,True,False,False,False,False,False
10195,False,True,False,False,False,False,False
10196,False,True,False,False,False,False,False
10197,False,True,False,False,False,False,False
10198,False,True,False,False,False,False,False
10199,False,False,True,False,False,False,False
10200,False,False,True,False,False,False,False
10201,False,False,True,False,False,False,False
10202,False,False,True,False,False,False,False
10203,False,False,True,False,False,False,False
10204,False,False,True,False,False,False,False
10205,False,False,True,False,False,False,False
10206,False,False,True,False,False,False,False
10207,False,False,True,False,False,False,False
10208,False,False,True,False,False,False,False
10209,False,False,True,False,False,False,False
10210,False,False,True,False,False,False,False
10211,False,False,True,False,False,False,False
10212,False,False,True,False,False,False,False
10213,False,False,True,False,False,False,False
10214,False,False,True,False,False,False,False
10215,False,False,True,False,False,False,False
10216,False,False,True,False,False,False,False
10217,False,False,True,False,False,False,False
10218,False,False,True,False,False,False,False
10219,False,False,True,False,False,False,False
10220,False,False,True,False,False,False,False
10221,False,False,True,False,False,False,False
10222,False,False,True,False,False,False,False
10223,False,False,False,True,False,False,False
10224,False,False,False,True,False,False,False
10225,False,False,False,True,False,False,False
10226,False,False,False,True,False,False,False
10227,False,False,False,True,False,False,False
10228,False,False,False,True,False,False,False
10229,False,False,False,True,False,False,False
10230,False,False,False,True,False,False,False
10231,False,False,False,True,False,False,False
10232,False,False,False,True,False,False,False
10233,False,False,False,True,False,False,False
10234,False,False,False,True,False,False,False
10235,False,False,False,True,False,False,False
10236,False,False,False,True,False,False,False
10237,False,False,False,True,False,False,False
10238,False,False,False,True,False,False,False
10239,False,False,False,True,False,False,False
10240,False,False,False,True,False,False,False
10241,False,False,False,True,False,False,False
10242,False,False,False,True,False,False,False
10243,False,False,False,True,False,False,False
10244,False,False,False,True,False,False,False
10245,False,False,False,True,False,False,False
10246,False,False,False,True,False,False,False
10247,False,False,False,False,True,False,False
10248,False,False,False,False,True,False,False
10249,False,False,False,False,True,False,False
10250,False,False,False,False,True,False,False
10251,False,False,False,False,True,False,False
10252,False,False,False,False,True,False,False
10253,False,False,False,False,True,False,False
10254,False,False,False,False,True,False,False
10255,False,False,False,False,True,False,False
10256,False,False,False,False,True,False,False
10257,False,False,False,False,True,False,False
10258,False,False,False,False,True,False,False
10259,False,False,False,False,True,False,False
10260,False,False,False,False,True,False,False
10261,False,False,False,False,True,False,False
10262,False,False,False,False,True,False,False
10263,False,False,False,False,True,False,False
10264,False,False,False,False,True,False,False
10265,False,False,False,False,True,False,False
10266,False,False,False,False,True,False,False
10267,False,False,False,False,True,False,False
10268,False,False,False,False,True,False,False
10269,False,False,False,False,True,False,False
10270,False,False,False,False,True,False,False
10271,False,False,False,False,False,True,False
10272,False,False,False,False,False,True,False
10273,False,False,False,False,False,True,False
10274,False,False,False,False,False,True,False
10275,False,False,False,False,False,True,False
10276,False,False,False,False,False,True,False
10277,False,False,False,False,False,True,False
10278,False,False,False,False,False,True,False
10279,False,False,False,False,False,True,False
10280,False,False,False,False,False,True,False
10281,False,False,False,False,False,True,False
10282,False,False,False,False,False,True,False
10283,False,False,False,False,False,True,False
10284,False,False,False,False,False,True,False
10285,False,False,False,False,False,True,False
10286,False,False,False,False,False,True,False
10287,False,False,False,False,False,True,False
10288,False,False,False,False,False,True,False
10289,False,False,False,False,False,True,False
10290,False,False,False,False,False,True,False
10291,False,False,False,False,False,True,False
10292,False,False,False,False,False,True,False
10293,False,False,False,False,False,True,False
10294,False,False,False,False,False,True,False
10295,False,False,False,False,False,False,True
10296,False,False,False,False,False,False,True
10297,False,False,False,False,False,False,True
10298,False,False,False,False,False,False,True
10299,False,False,False,False,False,False,True
10300,False,False,False,False,False,False,True
10301,False,False,False,False,False,False,True
10302,False,False,False,False,False,False,True
10303,False,False,False,False,False,False,True
10304,False,False,False,False,False,False,True
10305,False,False,False,False,False,False,True
10306,False,False,False,False,False,False,True
10307,False,False,False,False,False,False,True
10308,False,False,False,False,False,False,True
10309,False,False,False,False,False,False,True
10310,False,False,False,False,False,False,True
10311,False,False,False,False,False,False,True
10312,False,False,False,False,False,False,True
10313,False,False,False,False,False,False,True
10314,False,False,False,False,False,False,True
10315,False,False,False,False,False,False,True
10316,False,False,False,False,False,False,True
10317,False,False,False,False,False,False,True
10318,False,False,False,False,False,False,True
10319,True,False,False,False,False,False,False
10320,True,False,False,False,False,False,False
10321,True,False,False,False,False,False,False
10322,True,False,False,False,False,False,False
10323,True,False,False,False,False,False,False
10324,True,False,False,False,False,False,False
10325,True,False,False,False,False,False,False
10326,True,False,False,False,False,False,False
10327,True,False,False,False,False,False,False
10328,True,False,False,False,False,False,False
10329,True,False,False,False,False,False,False
10330,True,False,False,False,False,False,False
10331,True,False,False,False,False,False,False
10332,True,False,False,False,False,False,False
10333,True,False,False,False,False,False,False
10334,True,False,False,False,False,False,False
10335,True,False,False,False,False,False,False
10336,True,False,False,False,False,False,False
10337,True,False,False,False,False,False,False
10338,True,False,False,False,False,False,False
10339,True,False,False,False,False,False,False
10340,True,False,False,False,False,False,False
10341,True,False,False,False,False,False,False
10342,False,True,False,False,False,False,False
10343,False,True,False,False,False,False,False
10344,False,True,False,False,False,False,False
10345,False,True,False,False,False,False,False
10346,False,True,False,False,False,False,False
10347,False,True,False,False,False,False,False
10348,False,True,False,False,False,False,False
10349,False,True,False,False,False,False,False
10350,False,True,False,False,False,False,False
10351,False,True,False,False,False,False,False
10352,False,True,False,False,False,False,False
10353,False,True,False,False,False,False,False
10354,False,True,False,False,False,False,False
10355,False,True,False,False,False,False,False
10356,False,True,False,False,False,False,False
10357,False,True,False,False,False,False,False
10358,False,True,False,False,False,False,False
10359,False,True,False,False,False,False,False
10360,False,True,False,False,False,False,False
10361,False,True,False,False,False,False,False
10362,False,True,False,False,False,False,False
10363,False,True,False,False,False,False,False
10364,False,True,False,False,False,False,False
10365,False,True,False,False,False,False,False
10366,False,False,True,False,False,False,False
10367,False,False,True,False,False,False,False
10368,False,False,True,False,False,False,False
10369,False,False,True,False,False,False,False
10370,False,False,True,False,False,False,False
10371,False,False,True,False,False,False,False
10372,False,False,True,False,False,False,False
10373,False,False,True,False,False,False,False
10374,False,False,True,False,False,False,False
10375,False,False,True,False,False,False,False
10376,False,False,True,False,False,False,False
10377,False,False,True,False,False,False,False
10378,False,False,True,False,False,False,False
10379,False,False,True,False,False,False,False
10380,False,False,True,False,False,False,False
10381,False,False,True,False,False,False,False
10382,False,False,True,False,False,False,False
10383,False,False,True,False,False,False,False
10384,False,False,True,False,False,False,False
10385,False,False,True,False,False,False,False
10386,False,False,True,False,False,False,False
10387,False,False,True,False,False,False,False
10388,False,False,True,False,False,False,False
10389,False,False,True,False,False,False,False
10390,False,False,False,True,False,False,False
10391,False,False,False,True,False,False,False
10392,False,False,False,True,False,False,False
10393,False,False,False,True,False,False,False
10394,False,False,False,True,False,False,False
10395,False,False,False,True,False,False,False
10396,False,False,False,True,False,False,False
10397,False,False,False,True,False,False,False
10398,False,False,False,True,False,False,False
10399,False,False,False,True,False,False,False
10400,False,False,False,True,False,False,False
10401,False,False,False,True,False,False,False
10402,False,False,False,True,False,False,False
10403,False,False,False,True,False,False,False
10404,False,False,False,True,False,False,False
10405,False,False,False,True,False,False,False
10406,False,False,False,True,False,False,False
10407,False,False,False,True,False,False,False
10408,False,False,False,True,False,False,False
10409,False,False,False,True,False,False,False
10410,False,False,False,True,False,False,False
10411,False,False,False,True,False,False,False
10412,False,False,False,True,False,False,False
10413,False,False,False,True,False,False,False
10414,False,False,False,False,True,False,False
10415,False,False,False,False,True,False,False
10416,False,False,False,False,True,False,False
10417,False,False,False,False,True,False,False
10418,False,False,False,False,True,False,False
10419,False,False,False,False,True,False,False
10420,False,False,False,False,True,False,False
10421,False,False,False,False,True,False,False
10422,False,False,False,False,True,False,False
10423,False,False,False,False,True,False,False
10424,False,False,False,False,True,False,False
10425,False,False,False,False,True,False,False
10426,False,False,False,False,True,False,False
10427,False,False,False,False,True,False,False
10428,False,False,False,False,True,False,False
10429,False,False,False,False,True,False,False
10430,False,False,False,False,True,False,False
10431,False,False,False,False,True,False,False
10432,False,False,False,False,True,False,False
10433,False,False,False,False,True,False,False
10434,False,False,False,False,True,False,False
10435,False,False,False,False,True,False,False
10436,False,False,False,False,True,False,False
10437,False,False,False,False,True,False,False
10438,False,False,False,False,False,True,False
10439,False,False,False,False,False,True,False
10440,False,False,False,False,False,True,False
10441,False,False,False,False,False,True,False
10442,False,False,False,False,False,True,False
10443,False,False,False,False,False,True,False
10444,False,False,False,False,False,True,False
10445,False,False,False,False,False,True,False
10446,False,False,False,False,False,True,False
10447,False,False,False,False,False,True,False
10448,False,False,False,False,False,True,False
10449,False,False,False,False,False,True,False
10450,False,False,False,False,False,True,False
10451,False,False,False,False,False,True,False
10452,False,False,False,False,False,True,False
10453,False,False,False,False,False,True,False
10454,False,False,False,False,False,True,False
10455,False,False,False,False,False,True,False
10456,False,False,False,False,False,True,False
10457,False,False,False,False,False,True,False
10458,False,False,False,False,False,True,False
10459,False,False,False,False,False,True,False
10460,False,False,False,False,False,True,False
10461,False,False,False,False,False,True,False
10462,False,False,False,False,False,False,True
10463,False,False,False,False,False,False,True
10464,False,False,False,False,False,False,True
10465,False,False,False,False,False,False,True
10466,False,False,False,False,False,False,True
10467,False,False,False,False,False,False,True
10468,False,False,False,False,False,False,True
10469,False,False,False,False,False,False,True
10470,False,False,False,False,False,False,True
10471,False,False,False,False,False,False,True
10472,False,False,False,False,False,False,True
10473,False,False,False,False,False,False,True
10474,False,False,False,False,False,False,True
10475,False,False,False,False,False,False,True
10476,False,False,False,False,False,False,True
10477,False,False,False,False,False,False,True
10478,False,False,False,False,False,False,True
10479,False,False,False,False,False,False,True
10480,False,False,False,False,False,False,True
10481,False,False,False,False,False,False,True
10482,False,False,False,False,False,False,True
10483,False,False,False,False,False,False,True
10484,False,False,False,False,False,False,True
10485,False,False,False,False,False,False,True
10486,True,False,False,False,False,False,False
10487,True,False,False,False,False,False,False
10488,True,False,False,False,False,False,False
10489,True,False,False,False,False,False,False
10490,True,False,False,False,False,False,False
10491,True,False,False,False,False,False,False
10492,True,False,False,False,False,False,False
10493,True,False,False,False,False,False,False
10494,True,False,False,False,False,False,False
10495,True,False,False,False,False,False,False
10496,True,False,False,False,False,False,False
10497,True,False,False,False,False,False,False
10498,True,False,False,False,False,False,False
10499,True,False,False,False,False,False,False
10500,True,False,False,False,False,False,False
10501,True,False,False,False,False,False,False
10502,True,False,False,False,False,False,False
10503,True,False,False,False,False,False,False
10504,True,False,False,False,False,False,False
10505,True,False,False,False,False,False,False
10506,True,False,False,False,False,False,False
10507,True,False,False,False,False,False,False
10508,True,False,False,False,False,False,False
10509,True,False,False,False,False,False,False
10510,False,True,False,False,False,False,False
10511,False,True,False,False,False,False,False
10512,False,True,False,False,False,False,False
10513,False,True,False,False,False,False,False
10514,False,True,False,False,False,False,False
10515,False,True,False,False,False,False,False
10516,False,True,False,False,False,False,False
10517,False,True,False,False,False,False,False
10518,False,True,False,False,False,False,False
10519,False,True,False,False,False,False,False
10520,False,True,False,False,False,False,False
10521,False,True,False,False,False,False,False
10522,False,True,False,False,False,False,False
10523,False,True,False,False,False,False,False
10524,False,True,False,False,False,False,False
10525,False,True,False,False,False,False,False
10526,False,True,False,False,False,False,False
10527,False,True,False,False,False,False,False
10528,False,True,False,False,False,False,False
10529,False,True,False,False,False,False,False
10530,False,True,False,False,False,False,False
10531,False,True,False,False,False,False,False
10532,False,True,False,False,False,False,False
10533,False,True,False,False,False,False,False
10534,False,False,True,False,False,False,False
10535,False,False,True,False,False,False,False
10536,False,False,True,False,False,False,False
10537,False,False,True,False,False,False,False
10538,False,False,True,False,False,False,False
10539,False,False,True,False,False,False,False
10540,False,False,True,False,False,False,False
10541,False,False,True,False,False,False,False
10542,False,False,True,False,False,False,False
10543,False,False,True,False,False,False,False
10544,False,False,True,False,False,False,False
10545,False,False,True,False,False,False,False
10546,False,False,True,False,False,False,False
10547,False,False,True,False,False,False,False
10548,False,False,True,False,False,False,False
10549,False,False,True,False,False,False,False
10550,False,False,True,False,False,False,False
10551,False,False,True,False,False,False,False
10552,False,False,True,False,False,False,False
10553,False,False,True,False,False,False,False
10554,False,False,True,False,False,False,False
10555,False,False,True,False,False,False,False
10556,False,False,True,False,False,False,False
10557,False,False,True,False,False,False,False
10558,False,False,False,True,False,False,False
10559,False,False,False,True,False,False,False
10560,False,False,False,True,False,False,False
10561,False,False,False,True,False,False,False
10562,False,False,False,True,False,False,False
10563,False,False,False,True,False,False,False
10564,False,False,False,True,False,False,False
10565,False,False,False,True,False,False,False
10566,False,False,False,True,False,False,False
10567,False,False,False,True,False,False,False
10568,False,False,False,True,False,False,False
10569,False,False,False,True,False,False,False
10570,False,False,False,True,False,False,False
10571,False,False,False,True,False,False,False
10572,False,False,False,True,False,False,False
10573,False,False,False,True,False,False,False
10574,False,False,False,True,False,False,False
10575,False,False,False,True,False,False,False
10576,False,False,False,True,False,False,False
10577,False,False,False,True,False,False,False
10578,False,False,False,True,False,False,False
10579,False,False,False,True,False,False,False
10580,False,False,False,True,False,False,False
10581,False,False,False,True,False,False,False
10582,False,False,False,False,True,False,False
10583,False,False,False,False,True,False,False
10584,False,False,False,False,True,False,False
10585,False,False,False,False,True,False,False
10586,False,False,False,False,True,False,False
10587,False,False,False,False,True,False,False
10588,False,False,False,False,True,False,False
10589,False,False,False,False,True,False,False
10590,False,False,False,False,True,False,False
10591,False,False,False,False,True,False,False
10592,False,False,False,False,True,False,False
10593,False,False,False,False,True,False,False
10594,False,False,False,False,True,False,False
10595,False,False,False,False,True,False,False
10596,False,False,False,False,True,False,False
10597,False,False,False,False,True,False,False
10598,False,False,False,False,True,False,False
10599,False,False,False,False,True,False,False
10600,False,False,False,False,True,False,False
10601,False,False,False,False,True,False,False
10602,False,False,False,False,True,False,False
10603,False,False,False,False,True,False,False
10604,False,False,False,False,True,False,False
10605,False,False,False,False,True,False,False
10606,False,False,False,False,False,True,False
10607,False,False,False,False,False,True,False
10608,False,False,False,False,False,True,False
10609,False,False,False,False,False,True,False
10610,False,False,False,False,False,True,False
10611,False,False,False,False,False,True,False
10612,False,False,False,False,False,True,False
10613,False,False,False,False,False,True,False
10614,False,False,False,False,False,True,False
10615,False,False,False,False,False,True,False
10616,False,False,False,False,False,True,False
10617,False,False,False,False,False,True,False
10618,False,False,False,False,False,True,False
10619,False,False,False,False,False,True,False
10620,False,False,False,False,False,True,False
10621,False,False,False,False,False,True,False
10622,False,False,False,False,False,True,False
10623,False,False,False,False,False,True,False
10624,False,False,False,False,False,True,False
10625,False,False,False,False,False,True,False
10626,False,False,False,False,False,True,False
10627,False,False,False,False,False,True,False
10628,False,False,False,False,False,True,False
10629,False,False,False,False,False,True,False
10630,False,False,False,False,False,False,True
10631,False,False,False,False,False,False,True
10632,False,False,False,False,False,False,True
10633,False,False,False,False,False,False,True
10634,False,False,False,False,False,False,True
10635,False,False,False,False,False,False,True
10636,False,False,False,False,False,False,True
10637,False,False,False,False,False,False,True
10638,False,False,False,False,False,False,True
10639,False,False,False,False,False,False,True
10640,False,False,False,False,False,False,True
10641,False,False,False,False,False,False,True
10642,False,False,False,False,False,False,True
10643,False,False,False,False,False,False,True
10644,False,False,False,False,False,False,True
10645,False,False,False,False,False,False,True
10646,False,False,False,False,False,False,True
10647,False,False,False,False,False,False,True
10648,False,False,False,False,False,False,True
10649,False,False,False,False,False,False,True
10650,False,False,False,False,False,False,True
10651,False,False,False,False,False,False,True
10652,False,False,False,False,False,False,True
10653,False,False,False,False,False,False,True
10654,True,False,False,False,False,False,False
10655,True,False,False,False,False,False,False
10656,True,False,False,False,False,False,False
10657,True,False,False,False,False,False,False
10658,True,False,False,False,False,False,False
10659,True,False,False,False,False,False,False
10660,True,False,False,False,False,False,False
10661,True,False,False,False,False,False,False
10662,True,False,False,False,False,False,False
10663,True,False,False,False,False,False,False
10664,True,False,False,False,False,False,False
10665,True,False,False,False,False,False,False
10666,True,False,False,False,False,False,False
10667,True,False,False,False,False,False,False
10668,True,False,False,False,False,False,False
10669,True,False,False,False,False,False,False
10670,True,False,False,False,False,False,False
10671,True,False,False,False,False,False,False
10672,True,False,False,False,False,False,False
10673,True,False,False,False,False,False,False
10674,True,False,False,False,False,False,False
10675,True,False,False,False,False,False,False
10676,True,False,False,False,False,False,False
10677,True,False,False,False,False,False,False
10678,False,True,False,False,False,False,False
10679,False,True,False,False,False,False,False
10680,False,True,False,False,False,False,False
10681,False,True,False,False,False,False,False
10682,False,True,False,False,False,False,False
10683,False,True,False,False,False,False,False
10684,False,True,False,False,False,False,False
10685,False,True,False,False,False,False,False
10686,False,True,False,False,False,False,False
10687,False,True,False,False,False,False,False
10688,False,True,False,False,False,False,False
10689,False,True,False,False,False,False,False
10690,False,True,False,False,False,False,False
10691,False,True,False,False,False,False,False
10692,False,True,False,False,False,False,False
10693,False,True,False,False,False,False,False
10694,False,True,False,False,False,False,False
10695,False,True,False,False,False,False,False
10696,False,True,False,False,False,False,False
10697,False,True,False,False,False,False,False
10698,False,True,False,False,False,False,False
10699,False,True,False,False,False,False,False
10700,False,True,False,False,False,False,False
10701,False,True,False,False,False,False,False
10702,False,False,True,False,False,False,False
10703,False,False,True,False,False,False,False
10704,False,False,True,False,False,False,False
10705,False,False,True,False,False,False,False
10706,False,False,True,False,False,False,False
10707,False,False,True,False,False,False,False
10708,False,False,True,False,False,False,False
10709,False,False,True,False,False,False,False
10710,False,False,True,False,False,False,False
10711,False,False,True,False,False,False,False
10712,False,False,True,False,False,False,False
10713,False,False,True,False,False,False,False
10714,False,False,True,False,False,False,False
10715,False,False,True,False,False,False,False
10716,False,False,True,False,False,False,False
10717,False,False,True,False,False,False,False
10718,False,False,True,False,False,False,False
10719,False,False,True,False,False,False,False
10720,False,False,True,False,False,False,False
10721,False,False,True,False,False,False,False
10722,False,False,True,False,False,False,False
10723,False,False,True,False,False,False,False
10724,False,False,True,False,False,False,False
10725,False,False,True,False,False,False,False
10726,False,False,False,True,False,False,False
10727,False,False,False,True,False,False,False
10728,False,False,False,True,False,False,False
10729,False,False,False,True,False,False,False
10730,False,False,False,True,False,False,False
10731,False,False,False,True,False,False,False
10732,False,False,False,True,False,False,False
10733,False,False,False,True,False,False,False
10734,False,False,False,True,False,False,False
10735,False,False,False,True,False,False,False
10736,False,False,False,True,False,False,False
10737,False,False,False,True,False,False,False
10738,False,False,False,True,False,False,False
10739,False,False,False,True,False,False,False
10740,False,False,False,True,False,False,False
10741,False,False,False,True,False,False,False
10742,False,False,False,True,False,False,False
10743,False,False,False,True,False,False,False
10744,False,False,False,True,False,False,False
10745,False,False,False,True,False,False,False
10746,False,False,False,True,False,False,False
10747,False,False,False,True,False,False,False
10748,False,False,False,True,False,False,False
10749,False,False,False,True,False,False,False
10750,False,False,False,False,True,False,False
10751,False,False,False,False,True,False,False
10752,False,False,False,False,True,False,False
10753,False,False,False,False,True,False,False
10754,False,False,False,False,True,False,False
10755,False,False,False,False,True,False,False
10756,False,False,False,False,True,False,False
10757,False,False,False,False,True,False,False
10758,False,False,False,False,True,False,False
10759,False,False,False,False,True,False,False
10760,False,False,False,False,True,False,False
10761,False,False,False,False,True,False,False
10762,False,False,False,False,True,False,False
10763,False,False,False,False,True,False,False
10764,False,False,False,False,True,False,False
10765,False,False,False,False,True,False,False
10766,False,False,False,False,True,False,False
10767,False,False,False,False,True,False,False
10768,False,False,False,False,True,False,False
10769,False,False,False,False,True,False,False
10770,False,False,False,False,True,False,False
10771,False,False,False,False,True,False,False
10772,False,False,False,False,True,False,False
10773,False,False,False,False,True,False,False
10774,False,False,False,False,False,True,False
10775,False,False,False,False,False,True,False
10776,False,False,False,False,False,True,False
10777,False,False,False,False,False,True,False
10778,False,False,False,False,False,True,False
10779,False,False,False,False,False,True,False
10780,False,False,False,False,False,True,False
10781,False,False,False,False,False,True,False
10782,False,False,False,False,False,True,False
10783,False,False,False,False,False,True,False
10784,False,False,False,False,False,True,False
10785,False,False,False,False,False,True,False
10786,False,False,False,False,False,True,False
10787,False,False,False,False,False,True,False
10788,False,False,False,False,False,True,False
10789,False,False,False,False,False,True,False
10790,False,False,False,False,False,True,False
10791,False,False,False,False,False,True,False
10792,False,False,False,False,False,True,False
10793,False,False,False,False,False,True,False
10794,False,False,False,False,False,True,False
10795,False,False,False,False,False,True,False
10796,False,False,False,False,False,True,False
10797,False,False,False,False,False,True,False
10798,False,False,False,False,False,False,True
10799,False,False,False,False,False,False,True
10800,False,False,False,False,False,False,True
10801,False,False,False,False,False,False,True
10802,False,False,False,False,False,False,True
10803,False,False,False,False,False,False,True
10804,False,False,False,False,False,False,True
10805,False,False,False,False,False,False,True
10806,False,False,False,False,False,False,True
10807,False,False,False,False,False,False,True
10808,False,False,False,False,False,False,True
10809,False,False,False,False,False,False,True
10810,False,False,False,False,False,False,True
10811,False,False,False,False,False,False,True
10812,False,False,False,False,False,False,True
10813,False,False,False,False,False,False,True
10814,False,False,False,False,False,False,True
10815,False,False,False,False,False,False,True
10816,False,False,False,False,False,False,True
10817,False,False,False,False,False,False,True
10818,False,False,False,False,False,False,True
10819,False,False,False,False,False,False,True
10820,False,False,False,False,False,False,True
10821,False,False,False,False,False,False,True
10822,True,False,False,False,False,False,False
10823,True,False,False,False,False,False,False
10824,True,False,False,False,False,False,False
10825,True,False,False,False,False,False,False
10826,True,False,False,False,False,False,False
10827,True,False,False,False,False,False,False
10828,True,False,False,False,False,False,False
10829,True,False,False,False,False,False,False
10830,True,False,False,False,False,False,False
10831,True,False,False,False,False,False,False
10832,True,False,False,False,False,False,False
10833,True,False,False,False,False,False,False
10834,True,False,False,False,False,False,False
10835,True,False,False,False,False,False,False
10836,True,False,False,False,False,False,False
10837,True,False,False,False,False,False,False
10838,True,False,False,False,False,False,False
10839,True,False,False,False,False,False,False
10840,True,False,False,False,False,False,False
10841,True,False,False,False,False,False,False
10842,True,False,False,False,False,False,False
10843,True,False,False,False,False,False,False
10844,True,False,False,False,False,False,False
10845,True,False,False,False,False,False,False
10846,False,True,False,False,False,False,False
10847,False,True,False,False,False,False,False
10848,False,True,False,False,False,False,False
10849,False,True,False,False,False,False,False
10850,False,True,False,False,False,False,False
10851,False,True,False,False,False,False,False
10852,False,True,False,False,False,False,False
10853,False,True,False,False,False,False,False
10854,False,True,False,False,False,False,False
10855,False,True,False,False,False,False,False
10856,False,True,False,False,False,False,False
10857,False,True,False,False,False,False,False
10858,False,True,False,False,False,False,False
10859,False,True,False,False,False,False,False
10860,False,True,False,False,False,False,False
10861,False,True,False,False,False,False,False
10862,False,True,False,False,False,False,False
10863,False,True,False,False,False,False,False
10864,False,True,False,False,False,False,False
10865,False,True,False,False,False,False,False
10866,False,True,False,False,False,False,False
10867,False,True,False,False,False,False,False
10868,False,True,False,False,False,False,False
10869,False,False,True,False,False,False,False
10870,False,False,True,False,False,False,False
10871,False,False,True,False,False,False,False
10872,False,False,True,False,False,False,False
10873,False,False,True,False,False,False,False
10874,False,False,True,False,False,False,False
10875,False,False,True,False,False,False,False
