instant,workingday_0,workingday_1
7924,False,True
7925,False,True
7926,False,True
7927,False,True
7928,False,True
7929,False,True
7930,False,True
7931,False,True
7932,False,True
7933,False,True
7934,False,True
7935,False,True
7936,False,True
7937,False,True
7938,False,True
7939,False,True
7940,False,True
7941,False,True
7942,False,True
7943,False,True
7944,False,True
7945,False,True
7946,False,True
7947,False,True
7948,False,True
7949,False,True
7950,False,True
7951,False,True
7952,False,True
7953,True,False
7954,True,False
7955,True,False
7956,True,False
7957,True,False
7958,True,False
7959,True,False
7960,True,False
7961,True,False
7962,True,False
7963,True,False
7964,True,False
7965,True,False
7966,True,False
7967,True,False
7968,True,False
7969,True,False
7970,True,False
7971,True,False
7972,True,False
7973,True,False
7974,True,False
7975,True,False
7976,True,False
7977,True,False
7978,True,False
7979,True,False
7980,True,False
7981,True,False
7982,True,False
7983,True,False
7984,True,False
7985,True,False
7986,True,False
7987,True,False
7988,True,False
7989,True,False
7990,True,False
7991,True,False
7992,True,False
7993,True,False
7994,True,False
7995,True,False
7996,True,False
7997,True,False
7998,True,False
7999,True,False
8000,True,False
8001,False,True
8002,False,True
8003,False,True
8004,False,True
8005,False,True
8006,False,True
8007,False,True
8008,False,True
8009,False,True
8010,False,True
8011,False,True
8012,False,True
8013,False,True
8014,False,True
8015,False,True
8016,False,True
8017,False,True
8018,False,True
8019,False,True
8020,False,True
8021,False,True
8022,False,True
8023,False,True
8024,False,True
8025,False,True
8026,False,True
8027,False,True
8028,False,True
8029,False,True
8030,False,True
8031,False,True
8032,False,True
8033,False,True
8034,False,True
8035,False,True
8036,False,True
8037,False,True
8038,False,True
8039,False,True
8040,False,True
8041,False,True
8042,False,True
8043,False,True
8044,False,True
8045,False,True
8046,False,True
8047,False,True
8048,False,True
8049,False,True
8050,False,True
8051,False,True
8052,False,True
8053,False,True
8054,False,True
8055,False,True
8056,False,True
8057,False,True
8058,False,True
8059,False,True
8060,False,True
8061,False,True
8062,False,True
8063,False,True
8064,False,True
8065,False,True
8066,False,True
8067,False,True
8068,False,True
8069,False,True
8070,False,True
8071,False,True
8072,False,True
8073,False,True
8074,False,True
8075,False,True
8076,False,True
8077,False,True
8078,False,True
8079,False,True
8080,False,True
8081,False,True
8082,False,True
8083,False,True
8084,False,True
8085,False,True
8086,False,True
8087,False,True
8088,False,True
8089,False,True
8090,False,True
8091,False,True
8092,False,True
8093,False,True
8094,False,True
8095,False,True
8096,False,True
8097,False,True
8098,False,True
8099,False,True
8100,False,True
8101,False,True
8102,False,True
8103,False,True
8104,False,True
8105,False,True
8106,False,True
8107,False,True
8108,False,True
8109,False,True
8110,False,True
8111,False,True
8112,False,True
8113,False,True
8114,False,True
8115,False,True
8116,False,True
8117,False,True
8118,False,True
8119,False,True
8120,False,True
8121,True,False
8122,True,False
8123,True,False
8124,True,False
8125,True,False
8126,True,False
8127,True,False
8128,True,False
8129,True,False
8130,True,False
8131,True,False
8132,True,False
8133,True,False
8134,True,False
8135,True,False
8136,True,False
8137,True,False
8138,True,False
8139,True,False
8140,True,False
8141,True,False
8142,True,False
8143,True,False
8144,True,False
8145,True,False
8146,True,False
8147,True,False
8148,True,False
8149,True,False
8150,True,False
8151,True,False
8152,True,False
8153,True,False
8154,True,False
8155,True,False
8156,True,False
8157,True,False
8158,True,False
8159,True,False
8160,True,False
8161,True,False
8162,True,False
8163,True,False
8164,True,False
8165,True,False
8166,True,False
8167,True,False
8168,True,False
8169,False,True
8170,False,True
8171,False,True
8172,False,True
8173,False,True
8174,False,True
8175,False,True
8176,False,True
8177,False,True
8178,False,True
8179,False,True
8180,False,True
8181,False,True
8182,False,True
8183,False,True
8184,False,True
8185,False,True
8186,False,True
8187,False,True
8188,False,True
8189,False,True
8190,False,True
8191,False,True
8192,False,True
8193,False,True
8194,False,True
8195,False,True
8196,False,True
8197,False,True
8198,False,True
8199,False,True
8200,False,True
8201,False,True
8202,False,True
8203,False,True
8204,False,True
8205,False,True
8206,False,True
8207,False,True
8208,False,True
8209,False,True
8210,False,True
8211,False,True
8212,False,True
8213,False,True
8214,False,True
8215,False,True
8216,False,True
8217,False,True
8218,False,True
8219,False,True
8220,False,True
8221,False,True
8222,False,True
8223,False,True
8224,False,True
8225,False,True
8226,False,True
8227,False,True
8228,False,True
8229,False,True
8230,False,True
8231,False,True
8232,False,True
8233,False,True
8234,False,True
8235,False,True
8236,False,True
8237,False,True
8238,False,True
8239,False,True
8240,False,True
8241,False,True
8242,False,True
8243,False,True
8244,False,True
8245,False,True
8246,False,True
8247,False,True
8248,False,True
8249,False,True
8250,False,True
8251,False,True
8252,False,True
8253,False,True
8254,False,True
8255,False,True
8256,False,True
8257,False,True
8258,False,True
8259,False,True
8260,False,True
8261,False,True
8262,False,True
8263,False,True
8264,False,True
8265,False,True
8266,False,True
8267,False,True
8268,False,True
8269,False,True
8270,False,True
8271,False,True
8272,False,True
8273,False,True
8274,False,True
8275,False,True
8276,False,True
8277,False,True
8278,False,True
8279,False,True
8280,False,True
8281,False,True
8282,False,True
8283,False,True
8284,False,True
8285,False,True
8286,False,True
8287,False,True
8288,False,True
8289,True,False
8290,True,False
8291,True,False
8292,True,False
8293,True,False
8294,True,False
8295,True,False
8296,True,False
8297,True,False
8298,True,False
8299,True,False
8300,True,False
8301,True,False
8302,True,False
8303,True,False
8304,True,False
8305,True,False
8306,True,False
8307,True,False
8308,True,False
8309,True,False
8310,True,False
8311,True,False
8312,True,False
8313,True,False
8314,True,False
8315,True,False
8316,True,False
8317,True,False
8318,True,False
8319,True,False
8320,True,False
8321,True,False
8322,True,False
8323,True,False
8324,True,False
8325,True,False
8326,True,False
8327,True,False
8328,True,False
8329,True,False
8330,True,False
8331,True,False
8332,True,False
8333,True,False
8334,True,False
8335,True,False
8336,True,False
8337,False,True
8338,False,True
8339,False,True
8340,False,True
8341,False,True
8342,False,True
8343,False,True
8344,False,True
8345,False,True
8346,False,True
8347,False,True
8348,False,True
8349,False,True
8350,False,True
8351,False,True
8352,False,True
8353,False,True
8354,False,True
8355,False,True
8356,False,True
8357,False,True
8358,False,True
8359,False,True
8360,False,True
8361,False,True
8362,False,True
8363,False,True
8364,False,True
8365,False,True
8366,False,True
8367,False,True
8368,False,True
8369,False,True
8370,False,True
8371,False,True
8372,False,True
8373,False,True
8374,False,True
8375,False,True
8376,False,True
8377,False,True
8378,False,True
8379,False,True
8380,False,True
8381,False,True
8382,False,True
8383,False,True
8384,False,True
8385,False,True
8386,False,True
8387,False,True
8388,False,True
8389,False,True
8390,False,True
8391,False,True
8392,False,True
8393,False,True
8394,False,True
8395,False,True
8396,False,True
8397,False,True
8398,False,True
8399,False,True
8400,False,True
8401,False,True
8402,False,True
8403,False,True
8404,False,True
8405,False,True
8406,False,True
8407,False,True
8408,False,True
8409,False,True
8410,False,True
8411,False,True
8412,False,True
8413,False,True
8414,False,True
8415,False,True
8416,False,True
8417,False,True
8418,False,True
8419,False,True
8420,False,True
8421,False,True
8422,False,True
8423,False,True
8424,False,True
8425,False,True
8426,False,True
8427,False,True
8428,False,True
8429,False,True
8430,False,True
8431,False,True
8432,False,True
8433,False,True
8434,False,True
8435,False,True
8436,False,True
8437,False,True
8438,False,True
8439,False,True
8440,False,True
8441,False,True
8442,False,True
8443,False,True
8444,False,True
8445,False,True
8446,False,True
8447,False,True
8448,False,True
8449,False,True
8450,False,True
8451,False,True
8452,False,True
8453,False,True
8454,False,True
8455,False,True
8456,False,True
8457,True,False
8458,True,False
8459,True,False
8460,True,False
8461,True,False
8462,True,False
8463,True,False
8464,True,False
8465,True,False
8466,True,False
8467,True,False
8468,True,False
8469,True,False
8470,True,False
8471,True,False
8472,True,False
8473,True,False
8474,True,False
8475,True,False
8476,True,False
8477,True,False
8478,True,False
8479,True,False
8480,True,False
8481,True,False
8482,True,False
8483,True,False
8484,True,False
8485,True,False
8486,True,False
8487,True,False
8488,True,False
8489,True,False
8490,True,False
8491,True,False
8492,True,False
8493,True,False
8494,True,False
8495,True,False
8496,True,False
8497,True,False
8498,True,False
8499,True,False
8500,True,False
8501,True,False
8502,True,False
8503,True,False
8504,True,False
8505,True,False
8506,True,False
8507,True,False
8508,True,False
8509,True,False
8510,True,False
8511,True,False
8512,True,False
8513,True,False
8514,True,False
8515,True,False
8516,True,False
8517,True,False
8518,True,False
8519,True,False
8520,True,False
8521,True,False
8522,True,False
8523,True,False
8524,True,False
8525,True,False
8526,True,False
8527,False,True
8528,False,True
8529,False,True
8530,False,True
8531,False,True
8532,False,True
8533,False,True
8534,False,True
8535,False,True
8536,False,True
8537,False,True
8538,False,True
8539,False,True
8540,False,True
8541,False,True
8542,False,True
8543,False,True
8544,False,True
8545,False,True
8546,False,True
8547,False,True
8548,False,True
8549,False,True
8550,False,True
8551,False,True
8552,False,True
8553,False,True
8554,False,True
8555,False,True
8556,False,True
8557,False,True
8558,False,True
8559,False,True
8560,False,True
8561,False,True
8562,False,True
8563,False,True
8564,False,True
8565,False,True
8566,False,True
8567,False,True
8568,False,True
8569,False,True
8570,False,True
8571,False,True
8572,False,True
8573,False,True
8574,False,True
8575,False,True
8576,False,True
8577,False,True
8578,False,True
8579,False,True
8580,False,True
8581,False,True
8582,False,True
8583,False,True
8584,False,True
8585,False,True
8586,False,True
8587,False,True
8588,False,True
8589,False,True
8590,False,True
8591,False,True
8592,False,True
8593,False,True
8594,False,True
8595,False,True
8596,False,True
8597,False,True
8598,False,True
8599,False,True
8600,False,True
8601,False,True
8602,False,True
8603,False,True
8604,False,True
8605,False,True
8606,False,True
8607,False,True
8608,False,True
8609,False,True
8610,False,True
8611,False,True
8612,False,True
8613,False,True
8614,False,True
8615,False,True
8616,False,True
8617,False,True
8618,False,True
8619,False,True
8620,False,True
8621,False,True
8622,True,False
8623,True,False
8624,True,False
8625,True,False
8626,True,False
8627,True,False
8628,True,False
8629,True,False
8630,True,False
8631,True,False
8632,True,False
8633,True,False
8634,True,False
8635,True,False
8636,True,False
8637,True,False
8638,True,False
8639,True,False
8640,True,False
8641,True,False
8642,True,False
8643,True,False
8644,True,False
8645,True,False
8646,True,False
8647,True,False
8648,True,False
8649,True,False
8650,True,False
8651,True,False
8652,True,False
8653,True,False
8654,True,False
8655,True,False
8656,True,False
8657,True,False
8658,True,False
8659,True,False
8660,True,False
8661,True,False
8662,True,False
8663,True,False
8664,True,False
8665,True,False
8666,True,False
8667,True,False
8668,True,False
8669,True,False
8670,True,False
8671,True,False
8672,True,False
8673,True,False
8674,True,False
8675,True,False
8676,True,False
8677,True,False
8678,True,False
8679,True,False
8680,True,False
8681,True,False
8682,True,False
8683,True,False
8684,True,False
8685,True,False
8686,True,False
8687,True,False
8688,True,False
8689,True,False
8690,True,False
8691,True,False
8692,True,False
8693,False,True
8694,False,True
8695,False,True
8696,False,True
8697,False,True
8698,False,True
8699,False,True
8700,False,True
8701,False,True
8702,False,True
8703,False,True
8704,False,True
8705,False,True
8706,False,True
8707,False,True
8708,False,True
8709,False,True
8710,False,True
8711,False,True
8712,False,True
8713,False,True
8714,False,True
8715,False,True
8716,False,True
8717,False,True
8718,False,True
8719,False,True
8720,False,True
8721,False,True
8722,False,True
8723,False,True
8724,False,True
8725,False,True
8726,False,True
8727,False,True
8728,False,True
8729,False,True
8730,False,True
8731,False,True
8732,False,True
8733,False,True
8734,False,True
8735,False,True
8736,False,True
8737,False,True
8738,False,True
8739,False,True
8740,False,True
8741,False,True
8742,False,True
8743,False,True
8744,False,True
8745,False,True
8746,False,True
8747,False,True
8748,False,True
8749,False,True
8750,False,True
8751,False,True
8752,False,True
8753,False,True
8754,False,True
8755,False,True
8756,False,True
8757,False,True
8758,False,True
8759,False,True
8760,False,True
8761,False,True
8762,False,True
8763,False,True
8764,False,True
8765,False,True
8766,False,True
8767,False,True
8768,False,True
8769,False,True
8770,False,True
8771,False,True
8772,False,True
8773,False,True
8774,False,True
8775,False,True
8776,False,True
8777,False,True
8778,False,True
8779,False,True
8780,False,True
8781,False,True
8782,False,True
8783,False,True
8784,False,True
8785,False,True
8786,False,True
8787,False,True
8788,False,True
8789,True,False
8790,True,False
8791,True,False
8792,True,False
8793,True,False
8794,True,False
8795,True,False
8796,True,False
8797,True,False
8798,True,False
8799,True,False
8800,True,False
8801,True,False
8802,True,False
8803,True,False
8804,True,False
8805,True,False
8806,True,False
8807,True,False
8808,True,False
8809,True,False
8810,True,False
8811,True,False
8812,True,False
8813,True,False
8814,True,False
8815,True,False
8816,True,False
8817,True,False
8818,True,False
8819,True,False
8820,True,False
8821,True,False
8822,True,False
8823,True,False
8824,True,False
8825,True,False
8826,True,False
8827,True,False
8828,True,False
8829,True,False
8830,True,False
8831,True,False
8832,True,False
8833,True,False
8834,True,False
8835,True,False
8836,True,False
8837,False,True
8838,False,True
8839,False,True
8840,False,True
8841,False,True
8842,False,True
8843,False,True
8844,False,True
8845,False,True
8846,False,True
8847,False,True
8848,False,True
8849,False,True
8850,False,True
8851,False,True
8852,False,True
8853,False,True
8854,False,True
8855,False,True
8856,False,True
8857,False,True
8858,False,True
8859,False,True
8860,False,True
8861,False,True
8862,False,True
8863,False,True
8864,False,True
8865,False,True
8866,False,True
8867,False,True
8868,False,True
8869,False,True
8870,False,True
8871,False,True
8872,False,True
8873,False,True
8874,False,True
8875,False,True
8876,False,True
8877,False,True
8878,False,True
8879,False,True
8880,False,True
8881,False,True
8882,False,True
8883,False,True
8884,False,True
8885,False,True
8886,False,True
8887,False,True
8888,False,True
8889,False,True
8890,False,True
8891,False,True
8892,False,True
8893,False,True
8894,False,True
8895,False,True
8896,False,True
8897,False,True
8898,False,True
8899,False,True
8900,False,True
8901,False,True
8902,False,True
8903,False,True
8904,False,True
8905,False,True
8906,False,True
8907,False,True
8908,False,True
8909,False,True
8910,False,True
8911,False,True
8912,False,True
8913,False,True
8914,False,True
8915,False,True
8916,False,True
8917,False,True
8918,False,True
8919,False,True
8920,False,True
8921,False,True
8922,False,True
8923,False,True
8924,False,True
8925,False,True
8926,False,True
8927,False,True
8928,False,True
8929,False,True
8930,False,True
8931,False,True
8932,False,True
8933,False,True
8934,False,True
8935,False,True
8936,False,True
8937,False,True
8938,False,True
8939,False,True
8940,False,True
8941,False,True
8942,False,True
8943,False,True
8944,False,True
8945,False,True
8946,False,True
8947,False,True
8948,False,True
8949,False,True
8950,False,True
8951,False,True
8952,False,True
8953,False,True
8954,False,True
8955,False,True
8956,True,False
8957,True,False
8958,True,False
8959,True,False
8960,True,False
8961,True,False
8962,True,False
8963,True,False
8964,True,False
8965,True,False
8966,True,False
8967,True,False
8968,True,False
8969,True,False
8970,True,False
8971,True,False
8972,True,False
8973,True,False
8974,True,False
8975,True,False
8976,True,False
8977,True,False
8978,True,False
8979,True,False
8980,True,False
8981,True,False
8982,True,False
8983,True,False
8984,True,False
8985,True,False
8986,True,False
8987,True,False
8988,True,False
8989,True,False
8990,True,False
8991,True,False
8992,True,False
8993,True,False
8994,True,False
8995,True,False
8996,True,False
8997,True,False
8998,True,False
8999,True,False
9000,True,False
9001,True,False
9002,True,False
9003,True,False
9004,True,False
9005,True,False
9006,True,False
9007,True,False
9008,True,False
9009,True,False
9010,True,False
9011,True,False
9012,True,False
9013,True,False
9014,True,False
9015,True,False
9016,True,False
9017,True,False
9018,True,False
9019,True,False
9020,True,False
9021,True,False
9022,True,False
9023,True,False
9024,True,False
9025,True,False
9026,True,False
9027,True,False
9028,False,True
9029,False,True
9030,False,True
9031,False,True
9032,False,True
9033,False,True
9034,False,True
9035,False,True
9036,False,True
9037,False,True
9038,False,True
9039,False,True
9040,False,True
9041,False,True
9042,False,True
9043,False,True
9044,False,True
9045,False,True
9046,False,True
9047,False,True
9048,False,True
9049,False,True
9050,False,True
9051,False,True
9052,False,True
9053,False,True
9054,False,True
9055,False,True
9056,False,True
9057,False,True
9058,False,True
9059,False,True
9060,False,True
9061,False,True
9062,False,True
9063,False,True
9064,False,True
9065,False,True
9066,False,True
9067,False,True
9068,False,True
9069,False,True
9070,False,True
9071,False,True
9072,False,True
9073,False,True
9074,False,True
9075,False,True
9076,False,True
9077,False,True
9078,False,True
9079,False,True
9080,False,True
9081,False,True
9082,False,True
9083,False,True
9084,False,True
9085,False,True
9086,False,True
9087,False,True
9088,False,True
9089,False,True
9090,False,True
9091,False,True
9092,False,True
9093,False,True
9094,False,True
9095,False,True
9096,False,True
9097,False,True
9098,False,True
9099,False,True
9100,False,True
9101,False,True
9102,False,True
9103,False,True
9104,False,True
9105,False,True
9106,False,True
9107,False,True
9108,False,True
9109,False,True
9110,False,True
9111,False,True
9112,False,True
9113,False,True
9114,False,True
9115,False,True
9116,False,True
9117,False,True
9118,False,True
9119,False,True
9120,False,True
9121,False,True
9122,False,True
9123,True,False
9124,True,False
9125,True,False
9126,True,False
9127,True,False
9128,True,False
9129,True,False
9130,True,False
9131,True,False
9132,True,False
9133,True,False
9134,True,False
9135,True,False
9136,True,False
9137,True,False
9138,True,False
9139,True,False
9140,True,False
9141,True,False
9142,True,False
9143,True,False
9144,True,False
9145,True,False
9146,True,False
9147,True,False
9148,True,False
9149,True,False
9150,True,False
9151,True,False
9152,True,False
9153,True,False
9154,True,False
9155,True,False
9156,True,False
9157,True,False
9158,True,False
9159,True,False
9160,True,False
9161,True,False
9162,True,False
9163,True,False
9164,True,False
9165,True,False
9166,True,False
9167,True,False
9168,True,False
9169,True,False
9170,True,False
9171,False,True
9172,False,True
9173,False,True
9174,False,True
9175,False,True
9176,False,True
9177,False,True
9178,False,True
9179,False,True
9180,False,True
9181,False,True
9182,False,True
9183,False,True
9184,False,True
9185,False,True
9186,False,True
9187,False,True
9188,False,True
9189,False,True
9190,False,True
9191,False,True
9192,False,True
9193,False,True
9194,False,True
9195,False,True
9196,False,True
9197,False,True
9198,False,True
9199,False,True
9200,False,True
9201,False,True
9202,False,True
9203,False,True
9204,False,True
9205,False,True
9206,False,True
9207,False,True
9208,False,True
9209,False,True
9210,False,True
9211,False,True
9212,False,True
9213,False,True
9214,False,True
9215,False,True
9216,False,True
9217,False,True
9218,False,True
9219,False,True
9220,False,True
9221,False,True
9222,False,True
9223,False,True
9224,False,True
9225,False,True
9226,False,True
9227,False,True
9228,False,True
9229,False,True
9230,False,True
9231,False,True
9232,False,True
9233,False,True
9234,False,True
9235,False,True
9236,False,True
9237,False,True
9238,False,True
9239,False,True
9240,False,True
9241,False,True
9242,False,True
9243,False,True
9244,False,True
9245,False,True
9246,False,True
9247,False,True
9248,False,True
9249,False,True
9250,False,True
9251,False,True
9252,False,True
9253,False,True
9254,False,True
9255,False,True
9256,False,True
9257,False,True
9258,False,True
9259,False,True
9260,False,True
9261,False,True
9262,False,True
9263,False,True
9264,False,True
9265,False,True
9266,False,True
9267,False,True
9268,False,True
9269,False,True
9270,False,True
9271,False,True
9272,False,True
9273,False,True
9274,False,True
9275,False,True
9276,False,True
9277,False,True
9278,False,True
9279,False,True
9280,False,True
9281,False,True
9282,False,True
9283,False,True
9284,False,True
9285,False,True
9286,False,True
9287,False,True
9288,False,True
9289,False,True
9290,False,True
9291,True,False
9292,True,False
9293,True,False
9294,True,False
9295,True,False
9296,True,False
9297,True,False
9298,True,False
9299,True,False
9300,True,False
9301,True,False
9302,True,False
9303,True,False
9304,True,False
9305,True,False
9306,True,False
9307,True,False
9308,True,False
9309,True,False
9310,True,False
9311,True,False
9312,True,False
9313,True,False
9314,True,False
9315,True,False
9316,True,False
9317,True,False
9318,True,False
9319,True,False
9320,True,False
9321,True,False
9322,True,False
9323,True,False
9324,True,False
9325,True,False
9326,True,False
9327,True,False
9328,True,False
9329,True,False
9330,True,False
9331,True,False
9332,True,False
9333,True,False
9334,True,False
9335,True,False
9336,True,False
9337,True,False
9338,True,False
9339,False,True
9340,False,True
9341,False,True
9342,False,True
9343,False,True
9344,False,True
9345,False,True
9346,False,True
9347,False,True
9348,False,True
9349,False,True
9350,False,True
9351,False,True
9352,False,True
9353,False,True
9354,False,True
9355,False,True
9356,False,True
9357,False,True
9358,False,True
9359,False,True
9360,False,True
9361,False,True
9362,False,True
9363,False,True
9364,False,True
9365,False,True
9366,False,True
9367,False,True
9368,False,True
9369,False,True
9370,False,True
9371,False,True
9372,False,True
9373,False,True
9374,False,True
9375,False,True
9376,False,True
9377,False,True
9378,False,True
9379,False,True
9380,False,True
9381,False,True
9382,False,True
9383,False,True
9384,False,True
9385,False,True
9386,False,True
9387,False,True
9388,False,True
9389,False,True
9390,False,True
9391,False,True
9392,False,True
9393,False,True
9394,False,True
9395,False,True
9396,False,True
9397,False,True
9398,False,True
9399,False,True
9400,False,True
9401,False,True
9402,False,True
9403,False,True
9404,False,True
9405,False,True
9406,False,True
9407,False,True
9408,False,True
9409,False,True
9410,False,True
9411,False,True
9412,False,True
9413,False,True
9414,False,True
9415,False,True
9416,False,True
9417,False,True
9418,False,True
9419,False,True
9420,False,True
9421,False,True
9422,False,True
9423,False,True
9424,False,True
9425,False,True
9426,False,True
9427,False,True
9428,False,True
9429,False,True
9430,False,True
9431,False,True
9432,False,True
9433,False,True
9434,False,True
9435,False,True
9436,False,True
9437,False,True
9438,False,True
9439,False,True
9440,False,True
9441,False,True
9442,False,True
9443,False,True
9444,False,True
9445,False,True
9446,False,True
9447,False,True
9448,False,True
9449,False,True
9450,False,True
9451,False,True
9452,False,True
9453,False,True
9454,False,True
9455,False,True
9456,False,True
9457,False,True
9458,False,True
9459,True,False
9460,True,False
9461,True,False
9462,True,False
9463,True,False
9464,True,False
9465,True,False
9466,True,False
9467,True,False
9468,True,False
9469,True,False
9470,True,False
9471,True,False
9472,True,False
9473,True,False
9474,True,False
9475,True,False
9476,True,False
9477,True,False
9478,True,False
9479,True,False
9480,True,False
9481,True,False
9482,True,False
9483,True,False
9484,True,False
9485,True,False
9486,True,False
9487,True,False
9488,True,False
9489,True,False
9490,True,False
9491,True,False
9492,True,False
9493,True,False
9494,True,False
9495,True,False
9496,True,False
9497,True,False
9498,True,False
9499,True,False
9500,True,False
9501,True,False
9502,True,False
9503,True,False
9504,True,False
9505,True,False
9506,True,False
9507,False,True
9508,False,True
9509,False,True
9510,False,True
9511,False,True
9512,False,True
9513,False,True
9514,False,True
9515,False,True
9516,False,True
9517,False,True
9518,False,True
9519,False,True
9520,False,True
9521,False,True
9522,False,True
9523,False,True
9524,False,True
9525,False,True
9526,False,True
9527,False,True
9528,False,True
9529,False,True
9530,False,True
9531,False,True
9532,False,True
9533,False,True
9534,False,True
9535,False,True
9536,False,True
9537,False,True
9538,False,True
9539,False,True
9540,False,True
9541,False,True
9542,False,True
9543,False,True
9544,False,True
9545,False,True
9546,False,True
9547,False,True
9548,False,True
9549,False,True
9550,False,True
9551,False,True
9552,False,True
9553,False,True
9554,False,True
9555,False,True
9556,False,True
9557,False,True
9558,False,True
9559,False,True
9560,False,True
9561,False,True
9562,False,True
9563,False,True
9564,False,True
9565,False,True
9566,False,True
9567,False,True
9568,False,True
9569,False,True
9570,False,True
9571,False,True
9572,False,True
9573,False,True
9574,False,True
9575,False,True
9576,False,True
9577,False,True
9578,False,True
9579,False,True
9580,False,True
9581,False,True
9582,False,True
9583,False,True
9584,False,True
9585,False,True
9586,False,True
9587,False,True
9588,False,True
9589,False,True
9590,False,True
9591,False,True
9592,False,True
9593,False,True
9594,False,True
9595,False,True
9596,False,True
9597,False,True
9598,False,True
9599,False,True
9600,False,True
9601,False,True
9602,False,True
9603,False,True
9604,False,True
9605,False,True
9606,False,True
9607,False,True
9608,False,True
9609,False,True
9610,False,True
9611,False,True
9612,False,True
9613,False,True
9614,False,True
9615,False,True
9616,False,True
9617,False,True
9618,False,True
9619,False,True
9620,False,True
9621,False,True
9622,False,True
9623,False,True
9624,False,True
9625,False,True
9626,True,False
9627,True,False
9628,True,False
9629,True,False
9630,True,False
9631,True,False
9632,True,False
9633,True,False
9634,True,False
9635,True,False
9636,True,False
9637,True,False
9638,True,False
9639,True,False
9640,True,False
9641,True,False
9642,True,False
9643,True,False
9644,True,False
9645,True,False
9646,True,False
9647,True,False
9648,True,False
9649,True,False
9650,True,False
9651,True,False
9652,True,False
9653,True,False
9654,True,False
9655,True,False
9656,True,False
9657,True,False
9658,True,False
9659,True,False
9660,True,False
9661,True,False
9662,True,False
9663,True,False
9664,True,False
9665,True,False
9666,True,False
9667,True,False
9668,True,False
9669,True,False
9670,True,False
9671,True,False
9672,True,False
9673,True,False
9674,False,True
9675,False,True
9676,False,True
9677,False,True
9678,False,True
9679,False,True
9680,False,True
9681,False,True
9682,False,True
9683,False,True
9684,False,True
9685,False,True
9686,False,True
9687,False,True
9688,False,True
9689,False,True
9690,False,True
9691,False,True
9692,False,True
9693,False,True
9694,False,True
9695,False,True
9696,False,True
9697,False,True
9698,False,True
9699,False,True
9700,False,True
9701,False,True
9702,False,True
9703,False,True
9704,False,True
9705,False,True
9706,False,True
9707,False,True
9708,False,True
9709,False,True
9710,False,True
9711,False,True
9712,False,True
9713,False,True
9714,False,True
9715,False,True
9716,False,True
9717,False,True
9718,False,True
9719,False,True
9720,False,True
9721,False,True
9722,False,True
9723,False,True
9724,False,True
9725,False,True
9726,False,True
9727,False,True
9728,False,True
9729,False,True
9730,False,True
9731,False,True
9732,False,True
9733,False,True
9734,False,True
9735,False,True
9736,False,True
9737,False,True
9738,False,True
9739,False,True
9740,False,True
9741,False,True
9742,False,True
9743,False,True
9744,False,True
9745,False,True
9746,False,True
9747,False,True
9748,False,True
9749,False,True
9750,False,True
9751,False,True
9752,False,True
9753,False,True
9754,False,True
9755,False,True
9756,False,True
9757,False,True
9758,False,True
9759,False,True
9760,False,True
9761,False,True
9762,False,True
9763,False,True
9764,False,True
9765,False,True
9766,False,True
9767,False,True
9768,False,True
9769,False,True
9770,False,True
9771,False,True
9772,False,True
9773,False,True
9774,False,True
9775,False,True
9776,False,True
9777,False,True
9778,False,True
9779,False,True
9780,False,True
9781,False,True
9782,False,True
9783,False,True
9784,False,True
9785,False,True
9786,False,True
9787,False,True
9788,False,True
9789,False,True
9790,False,True
9791,False,True
9792,False,True
9793,False,True
9794,True,False
9795,True,False
9796,True,False
9797,True,False
9798,True,False
9799,True,False
9800,True,False
9801,True,False
9802,True,False
9803,True,False
9804,True,False
9805,True,False
9806,True,False
9807,True,False
9808,True,False
9809,True,False
9810,True,False
9811,True,False
9812,True,False
9813,True,False
9814,True,False
9815,True,False
9816,True,False
9817,True,False
9818,True,False
9819,True,False
9820,True,False
9821,True,False
9822,True,False
9823,True,False
9824,True,False
9825,True,False
9826,True,False
9827,True,False
9828,True,False
9829,True,False
9830,True,False
9831,True,False
9832,True,False
9833,True,False
9834,True,False
9835,True,False
9836,True,False
9837,True,False
9838,True,False
9839,True,False
9840,True,False
9841,True,False
9842,True,False
9843,True,False
9844,True,False
9845,True,False
9846,True,False
9847,True,False
9848,True,False
9849,True,False
9850,True,False
9851,True,False
9852,True,False
9853,True,False
9854,True,False
9855,True,False
9856,True,False
9857,True,False
9858,True,False
9859,True,False
9860,True,False
9861,True,False
9862,True,False
9863,True,False
9864,True,False
9865,False,True
9866,False,True
9867,False,True
9868,False,True
9869,False,True
9870,False,True
9871,False,True
9872,False,True
9873,False,True
9874,False,True
9875,False,True
9876,False,True
9877,False,True
9878,False,True
9879,False,True
9880,False,True
9881,False,True
9882,False,True
9883,False,True
9884,False,True
9885,False,True
9886,False,True
9887,False,True
9888,False,True
9889,False,True
9890,False,True
9891,False,True
9892,False,True
9893,False,True
9894,False,True
9895,False,True
9896,False,True
9897,False,True
9898,False,True
9899,False,True
9900,False,True
9901,False,True
9902,False,True
9903,False,True
9904,False,True
9905,False,True
9906,False,True
9907,False,True
9908,False,True
9909,False,True
9910,False,True
9911,False,True
9912,False,True
9913,False,True
9914,False,True
9915,False,True
9916,False,True
9917,False,True
9918,False,True
9919,False,True
9920,False,True
