instant,season_1,season_2,season_3,season_4
7476,False,False,False,True
7477,False,False,False,True
7478,False,False,False,True
7479,False,False,False,True
7480,False,False,False,True
7481,False,False,False,True
7482,False,False,False,True
7483,False,False,False,True
7484,False,False,False,True
7485,False,False,False,True
7486,False,False,False,True
7487,False,False,False,True
7488,False,False,False,True
7489,False,False,False,True
7490,False,False,False,True
7491,False,False,False,True
7492,False,False,False,True
7493,False,False,False,True
7494,False,False,False,True
7495,False,False,False,True
7496,False,False,False,True
7497,False,False,False,True
7498,False,False,False,True
7499,False,False,False,True
7500,False,False,False,True
7501,False,False,False,True
7502,False,False,False,True
7503,False,False,False,True
7504,False,False,False,True
7505,False,False,False,True
7506,False,False,False,True
7507,False,False,False,True
7508,False,False,False,True
7509,False,False,False,True
7510,False,False,False,True
7511,False,False,False,True
7512,False,False,False,True
7513,False,False,False,True
7514,False,False,False,True
7515,False,False,False,True
7516,False,False,False,True
7517,False,False,False,True
7518,False,False,False,True
7519,False,False,False,True
7520,False,False,False,True
7521,False,False,False,True
7522,False,False,False,True
7523,False,False,False,True
7524,False,False,False,True
7525,False,False,False,True
7526,False,False,False,True
7527,False,False,False,True
7528,False,False,False,True
7529,False,False,False,True
7530,False,False,False,True
7531,False,False,False,True
7532,False,False,False,True
7533,False,False,False,True
7534,False,False,False,True
7535,False,False,False,True
7536,False,False,False,True
7537,False,False,False,True
7538,False,False,False,True
7539,False,False,False,True
7540,False,False,False,True
7541,False,False,False,True
7542,False,False,False,True
7543,False,False,False,True
7544,False,False,False,True
7545,False,False,False,True
7546,False,False,False,True
7547,False,False,False,True
7548,False,False,False,True
7549,False,False,False,True
7550,False,False,False,True
7551,False,False,False,True
7552,False,False,False,True
7553,False,False,False,True
7554,False,False,False,True
7555,False,False,False,True
7556,False,False,False,True
7557,False,False,False,True
7558,False,False,False,True
7559,False,False,False,True
7560,False,False,False,True
7561,False,False,False,True
7562,False,False,False,True
7563,False,False,False,True
7564,False,False,False,True
7565,False,False,False,True
7566,False,False,False,True
7567,False,False,False,True
7568,False,False,False,True
7569,False,False,False,True
7570,False,False,False,True
7571,False,False,False,True
7572,False,False,False,True
7573,False,False,False,True
7574,False,False,False,True
7575,False,False,False,True
7576,False,False,False,True
7577,False,False,False,True
7578,False,False,False,True
7579,False,False,False,True
7580,False,False,False,True
7581,False,False,False,True
7582,False,False,False,True
7583,False,False,False,True
7584,False,False,False,True
7585,False,False,False,True
7586,False,False,False,True
7587,False,False,False,True
7588,False,False,False,True
7589,False,False,False,True
7590,False,False,False,True
7591,False,False,False,True
7592,False,False,False,True
7593,False,False,False,True
7594,False,False,False,True
7595,False,False,False,True
7596,False,False,False,True
7597,False,False,False,True
7598,False,False,False,True
7599,False,False,False,True
7600,False,False,False,True
7601,False,False,False,True
7602,False,False,False,True
7603,False,False,False,True
7604,False,False,False,True
7605,False,False,False,True
7606,False,False,False,True
7607,False,False,False,True
7608,False,False,False,True
7609,False,False,False,True
7610,False,False,False,True
7611,False,False,False,True
7612,False,False,False,True
7613,False,False,False,True
7614,False,False,False,True
7615,False,False,False,True
7616,False,False,False,True
7617,False,False,False,True
7618,False,False,False,True
7619,False,False,False,True
7620,False,False,False,True
7621,False,False,False,True
7622,False,False,False,True
7623,False,False,False,True
7624,False,False,False,True
7625,False,False,False,True
7626,False,False,False,True
7627,False,False,False,True
7628,False,False,False,True
7629,False,False,False,True
7630,False,False,False,True
7631,False,False,False,True
7632,False,False,False,True
7633,False,False,False,True
7634,False,False,False,True
7635,False,False,False,True
7636,False,False,False,True
7637,False,False,False,True
7638,False,False,False,True
7639,False,False,False,True
7640,False,False,False,True
7641,False,False,False,True
7642,False,False,False,True
7643,False,False,False,True
7644,False,False,False,True
7645,False,False,False,True
7646,False,False,False,True
7647,False,False,False,True
7648,False,False,False,True
7649,False,False,False,True
7650,False,False,False,True
7651,False,False,False,True
7652,False,False,False,True
7653,False,False,False,True
7654,False,False,False,True
7655,False,False,False,True
7656,False,False,False,True
7657,False,False,False,True
7658,False,False,False,True
7659,False,False,False,True
7660,False,False,False,True
7661,False,False,False,True
7662,False,False,False,True
7663,False,False,False,True
7664,False,False,False,True
7665,False,False,False,True
7666,False,False,False,True
7667,False,False,False,True
7668,False,False,False,True
7669,False,False,False,True
7670,False,False,False,True
7671,False,False,False,True
7672,False,False,False,True
7673,False,False,False,True
7674,False,False,False,True
7675,False,False,False,True
7676,False,False,False,True
7677,False,False,False,True
7678,False,False,False,True
7679,False,False,False,True
7680,False,False,False,True
7681,False,False,False,True
7682,False,False,False,True
7683,False,False,False,True
7684,False,False,False,True
7685,False,False,False,True
7686,False,False,False,True
7687,False,False,False,True
7688,False,False,False,True
7689,False,False,False,True
7690,False,False,False,True
7691,False,False,False,True
7692,False,False,False,True
7693,False,False,False,True
7694,False,False,False,True
7695,False,False,False,True
7696,False,False,False,True
7697,False,False,False,True
7698,False,False,False,True
7699,False,False,False,True
7700,False,False,False,True
7701,False,False,False,True
7702,False,False,False,True
7703,False,False,False,True
7704,False,False,False,True
7705,False,False,False,True
7706,False,False,False,True
7707,False,False,False,True
7708,False,False,False,True
7709,False,False,False,True
7710,False,False,False,True
7711,False,False,False,True
7712,False,False,False,True
7713,False,False,False,True
7714,False,False,False,True
7715,False,False,False,True
7716,False,False,False,True
7717,False,False,False,True
7718,False,False,False,True
7719,False,False,False,True
7720,False,False,False,True
7721,False,False,False,True
7722,False,False,False,True
7723,False,False,False,True
7724,False,False,False,True
7725,False,False,False,True
7726,False,False,False,True
7727,False,False,False,True
7728,False,False,False,True
7729,False,False,False,True
7730,False,False,False,True
7731,False,False,False,True
7732,False,False,False,True
7733,False,False,False,True
7734,False,False,False,True
7735,False,False,False,True
7736,False,False,False,True
7737,False,False,False,True
7738,False,False,False,True
7739,False,False,False,True
7740,False,False,False,True
7741,False,False,False,True
7742,False,False,False,True
7743,False,False,False,True
7744,False,False,False,True
7745,False,False,False,True
7746,False,False,False,True
7747,False,False,False,True
7748,False,False,False,True
7749,False,False,False,True
7750,False,False,False,True
7751,False,False,False,True
7752,False,False,False,True
7753,False,False,False,True
7754,False,False,False,True
7755,False,False,False,True
7756,False,False,False,True
7757,False,False,False,True
7758,False,False,False,True
7759,False,False,False,True
7760,False,False,False,True
7761,False,False,False,True
7762,False,False,False,True
7763,False,False,False,True
7764,False,False,False,True
7765,False,False,False,True
7766,False,False,False,True
7767,False,False,False,True
7768,False,False,False,True
7769,False,False,False,True
7770,False,False,False,True
7771,False,False,False,True
7772,False,False,False,True
7773,False,False,False,True
7774,False,False,False,True
7775,False,False,False,True
7776,False,False,False,True
7777,False,False,False,True
7778,False,False,False,True
7779,False,False,False,True
7780,False,False,False,True
7781,False,False,False,True
7782,False,False,False,True
7783,False,False,False,True
7784,False,False,False,True
7785,False,False,False,True
7786,False,False,False,True
7787,False,False,False,True
7788,False,False,False,True
7789,False,False,False,True
7790,False,False,False,True
7791,False,False,False,True
7792,False,False,False,True
7793,False,False,False,True
7794,False,False,False,True
7795,False,False,False,True
7796,False,False,False,True
7797,False,False,False,True
7798,False,False,False,True
7799,False,False,False,True
7800,False,False,False,True
7801,False,False,False,True
7802,False,False,False,True
7803,False,False,False,True
7804,False,False,False,True
7805,False,False,False,True
7806,False,False,False,True
7807,False,False,False,True
7808,False,False,False,True
7809,False,False,False,True
7810,False,False,False,True
7811,False,False,False,True
7812,False,False,False,True
7813,False,False,False,True
7814,False,False,False,True
7815,False,False,False,True
7816,False,False,False,True
7817,False,False,False,True
7818,False,False,False,True
7819,False,False,False,True
7820,False,False,False,True
7821,False,False,False,True
7822,False,False,False,True
7823,False,False,False,True
7824,False,False,False,True
7825,False,False,False,True
7826,False,False,False,True
7827,False,False,False,True
7828,False,False,False,True
7829,False,False,False,True
7830,False,False,False,True
7831,False,False,False,True
7832,False,False,False,True
7833,False,False,False,True
7834,False,False,False,True
7835,False,False,False,True
7836,False,False,False,True
7837,False,False,False,True
7838,False,False,False,True
7839,False,False,False,True
7840,False,False,False,True
7841,False,False,False,True
7842,False,False,False,True
7843,False,False,False,True
7844,False,False,False,True
7845,False,False,False,True
7846,False,False,False,True
7847,False,False,False,True
7848,False,False,False,True
7849,False,False,False,True
7850,False,False,False,True
7851,False,False,False,True
7852,False,False,False,True
7853,False,False,False,True
7854,False,False,False,True
7855,False,False,False,True
7856,False,False,False,True
7857,False,False,False,True
7858,False,False,False,True
7859,False,False,False,True
7860,False,False,False,True
7861,False,False,False,True
7862,False,False,False,True
7863,False,False,False,True
7864,False,False,False,True
7865,False,False,False,True
7866,False,False,False,True
7867,False,False,False,True
7868,False,False,False,True
7869,False,False,False,True
7870,False,False,False,True
7871,False,False,False,True
7872,False,False,False,True
7873,False,False,False,True
7874,False,False,False,True
7875,False,False,False,True
7876,False,False,False,True
7877,False,False,False,True
7878,False,False,False,True
7879,False,False,False,True
7880,False,False,False,True
7881,False,False,False,True
7882,False,False,False,True
7883,False,False,False,True
7884,False,False,False,True
7885,False,False,False,True
7886,False,False,False,True
7887,False,False,False,True
7888,False,False,False,True
7889,False,False,False,True
7890,False,False,False,True
7891,False,False,False,True
7892,False,False,False,True
7893,False,False,False,True
7894,False,False,False,True
7895,False,False,False,True
7896,False,False,False,True
7897,False,False,False,True
7898,False,False,False,True
7899,False,False,False,True
7900,False,False,False,True
7901,False,False,False,True
7902,False,False,False,True
7903,False,False,False,True
7904,False,False,False,True
7905,False,False,False,True
7906,False,False,False,True
7907,False,False,False,True
7908,False,False,False,True
7909,False,False,False,True
7910,False,False,False,True
7911,False,False,False,True
7912,False,False,False,True
7913,False,False,False,True
7914,False,False,False,True
7915,False,False,False,True
7916,False,False,False,True
7917,False,False,False,True
7918,False,False,False,True
7919,False,False,False,True
7920,False,False,False,True
7921,False,False,False,True
7922,False,False,False,True
7923,False,False,False,True
7924,False,False,False,True
7925,False,False,False,True
7926,False,False,False,True
7927,False,False,False,True
7928,False,False,False,True
7929,False,False,False,True
7930,False,False,False,True
7931,False,False,False,True
7932,False,False,False,True
7933,False,False,False,True
7934,False,False,False,True
7935,False,False,False,True
7936,False,False,False,True
7937,False,False,False,True
7938,False,False,False,True
7939,False,False,False,True
7940,False,False,False,True
7941,False,False,False,True
7942,False,False,False,True
7943,False,False,False,True
7944,False,False,False,True
7945,False,False,False,True
7946,False,False,False,True
7947,False,False,False,True
7948,False,False,False,True
7949,False,False,False,True
7950,False,False,False,True
7951,False,False,False,True
7952,False,False,False,True
7953,False,False,False,True
7954,False,False,False,True
7955,False,False,False,True
7956,False,False,False,True
7957,False,False,False,True
7958,False,False,False,True
7959,False,False,False,True
7960,False,False,False,True
7961,False,False,False,True
7962,False,False,False,True
7963,False,False,False,True
7964,False,False,False,True
7965,False,False,False,True
7966,False,False,False,True
7967,False,False,False,True
7968,False,False,False,True
7969,False,False,False,True
7970,False,False,False,True
7971,False,False,False,True
7972,False,False,False,True
7973,False,False,False,True
7974,False,False,False,True
7975,False,False,False,True
7976,False,False,False,True
7977,False,False,False,True
7978,False,False,False,True
7979,False,False,False,True
7980,False,False,False,True
7981,False,False,False,True
7982,False,False,False,True
7983,False,False,False,True
7984,False,False,False,True
7985,False,False,False,True
7986,False,False,False,True
7987,False,False,False,True
7988,False,False,False,True
7989,False,False,False,True
7990,False,False,False,True
7991,False,False,False,True
7992,False,False,False,True
7993,False,False,False,True
7994,False,False,False,True
7995,False,False,False,True
7996,False,False,False,True
7997,False,False,False,True
7998,False,False,False,True
7999,False,False,False,True
8000,False,False,False,True
8001,False,False,False,True
8002,False,False,False,True
8003,False,False,False,True
8004,False,False,False,True
8005,False,False,False,True
8006,False,False,False,True
8007,False,False,False,True
8008,False,False,False,True
8009,False,False,False,True
8010,False,False,False,True
8011,False,False,False,True
8012,False,False,False,True
8013,False,False,False,True
8014,False,False,False,True
8015,False,False,False,True
8016,False,False,False,True
8017,False,False,False,True
8018,False,False,False,True
8019,False,False,False,True
8020,False,False,False,True
8021,False,False,False,True
8022,False,False,False,True
8023,False,False,False,True
8024,False,False,False,True
8025,False,False,False,True
8026,False,False,False,True
8027,False,False,False,True
8028,False,False,False,True
8029,False,False,False,True
8030,False,False,False,True
8031,False,False,False,True
8032,False,False,False,True
8033,False,False,False,True
8034,False,False,False,True
8035,False,False,False,True
8036,False,False,False,True
8037,False,False,False,True
8038,False,False,False,True
8039,False,False,False,True
8040,False,False,False,True
8041,False,False,False,True
8042,False,False,False,True
8043,False,False,False,True
8044,False,False,False,True
8045,False,False,False,True
8046,False,False,False,True
8047,False,False,False,True
8048,False,False,False,True
8049,False,False,False,True
8050,False,False,False,True
8051,False,False,False,True
8052,False,False,False,True
8053,False,False,False,True
8054,False,False,False,True
8055,False,False,False,True
8056,False,False,False,True
8057,False,False,False,True
8058,False,False,False,True
8059,False,False,False,True
8060,False,False,False,True
8061,False,False,False,True
8062,False,False,False,True
8063,False,False,False,True
8064,False,False,False,True
8065,False,False,False,True
8066,False,False,False,True
8067,False,False,False,True
8068,False,False,False,True
8069,False,False,False,True
8070,False,False,False,True
8071,False,False,False,True
8072,False,False,False,True
8073,False,False,False,True
8074,False,False,False,True
8075,False,False,False,True
8076,False,False,False,True
8077,False,False,False,True
8078,False,False,False,True
8079,False,False,False,True
8080,False,False,False,True
8081,False,False,False,True
8082,False,False,False,True
8083,False,False,False,True
8084,False,False,False,True
8085,False,False,False,True
8086,False,False,False,True
8087,False,False,False,True
8088,False,False,False,True
8089,False,False,False,True
8090,False,False,False,True
8091,False,False,False,True
8092,False,False,False,True
8093,False,False,False,True
8094,False,False,False,True
8095,False,False,False,True
8096,False,False,False,True
8097,False,False,False,True
8098,False,False,False,True
8099,False,False,False,True
8100,False,False,False,True
8101,False,False,False,True
8102,False,False,False,True
8103,False,False,False,True
8104,False,False,False,True
8105,False,False,False,True
8106,False,False,False,True
8107,False,False,False,True
8108,False,False,False,True
8109,False,False,False,True
8110,False,False,False,True
8111,False,False,False,True
8112,False,False,False,True
8113,False,False,False,True
8114,False,False,False,True
8115,False,False,False,True
8116,False,False,False,True
8117,False,False,False,True
8118,False,False,False,True
8119,False,False,False,True
8120,False,False,False,True
8121,False,False,False,True
8122,False,False,False,True
8123,False,False,False,True
8124,False,False,False,True
8125,False,False,False,True
8126,False,False,False,True
8127,False,False,False,True
8128,False,False,False,True
8129,False,False,False,True
8130,False,False,False,True
8131,False,False,False,True
8132,False,False,False,True
8133,False,False,False,True
8134,False,False,False,True
8135,False,False,False,True
8136,False,False,False,True
8137,False,False,False,True
8138,False,False,False,True
8139,False,False,False,True
8140,False,False,False,True
8141,False,False,False,True
8142,False,False,False,True
8143,False,False,False,True
8144,False,False,False,True
8145,False,False,False,True
8146,False,False,False,True
8147,False,False,False,True
8148,False,False,False,True
8149,False,False,False,True
8150,False,False,False,True
8151,False,False,False,True
8152,False,False,False,True
8153,False,False,False,True
8154,False,False,False,True
8155,False,False,False,True
8156,False,False,False,True
8157,False,False,False,True
8158,False,False,False,True
8159,False,False,False,True
8160,False,False,False,True
8161,False,False,False,True
8162,False,False,False,True
8163,False,False,False,True
8164,False,False,False,True
8165,False,False,False,True
8166,False,False,False,True
8167,False,False,False,True
8168,False,False,False,True
8169,False,False,False,True
8170,False,False,False,True
8171,False,False,False,True
8172,False,False,False,True
8173,False,False,False,True
8174,False,False,False,True
8175,False,False,False,True
8176,False,False,False,True
8177,False,False,False,True
8178,False,False,False,True
8179,False,False,False,True
8180,False,False,False,True
8181,False,False,False,True
8182,False,False,False,True
8183,False,False,False,True
8184,False,False,False,True
8185,False,False,False,True
8186,False,False,False,True
8187,False,False,False,True
8188,False,False,False,True
8189,False,False,False,True
8190,False,False,False,True
8191,False,False,False,True
8192,False,False,False,True
8193,False,False,False,True
8194,False,False,False,True
8195,False,False,False,True
8196,False,False,False,True
8197,False,False,False,True
8198,False,False,False,True
8199,False,False,False,True
8200,False,False,False,True
8201,False,False,False,True
8202,False,False,False,True
8203,False,False,False,True
8204,False,False,False,True
8205,False,False,False,True
8206,False,False,False,True
8207,False,False,False,True
8208,False,False,False,True
8209,False,False,False,True
8210,False,False,False,True
8211,False,False,False,True
8212,False,False,False,True
8213,False,False,False,True
8214,False,False,False,True
8215,False,False,False,True
8216,False,False,False,True
8217,False,False,False,True
8218,False,False,False,True
8219,False,False,False,True
8220,False,False,False,True
8221,False,False,False,True
8222,False,False,False,True
8223,False,False,False,True
8224,False,False,False,True
8225,False,False,False,True
8226,False,False,False,True
8227,False,False,False,True
8228,False,False,False,True
8229,False,False,False,True
8230,False,False,False,True
8231,False,False,False,True
8232,False,False,False,True
8233,False,False,False,True
8234,False,False,False,True
8235,False,False,False,True
8236,False,False,False,True
8237,False,False,False,True
8238,False,False,False,True
8239,False,False,False,True
8240,False,False,False,True
8241,False,False,False,True
8242,False,False,False,True
8243,False,False,False,True
8244,False,False,False,True
8245,False,False,False,True
8246,False,False,False,True
8247,False,False,False,True
8248,False,False,False,True
8249,False,False,False,True
8250,False,False,False,True
8251,False,False,False,True
8252,False,False,False,True
8253,False,False,False,True
8254,False,False,False,True
8255,False,False,False,True
8256,False,False,False,True
8257,False,False,False,True
8258,False,False,False,True
8259,False,False,False,True
8260,False,False,False,True
8261,False,False,False,True
8262,False,False,False,True
8263,False,False,False,True
8264,False,False,False,True
8265,False,False,False,True
8266,False,False,False,True
8267,False,False,False,True
8268,False,False,False,True
8269,False,False,False,True
8270,False,False,False,True
8271,False,False,False,True
8272,False,False,False,True
8273,False,False,False,True
8274,False,False,False,True
8275,False,False,False,True
8276,False,False,False,True
8277,False,False,False,True
8278,False,False,False,True
8279,False,False,False,True
8280,False,False,False,True
8281,False,False,False,True
8282,False,False,False,True
8283,False,False,False,True
8284,False,False,False,True
8285,False,False,False,True
8286,False,False,False,True
8287,False,False,False,True
8288,False,False,False,True
8289,False,False,False,True
8290,False,False,False,True
8291,False,False,False,True
8292,False,False,False,True
8293,False,False,False,True
8294,False,False,False,True
8295,False,False,False,True
8296,False,False,False,True
8297,False,False,False,True
8298,False,False,False,True
8299,False,False,False,True
8300,False,False,False,True
8301,False,False,False,True
8302,False,False,False,True
8303,False,False,False,True
8304,False,False,False,True
8305,False,False,False,True
8306,False,False,False,True
8307,False,False,False,True
8308,False,False,False,True
8309,False,False,False,True
8310,False,False,False,True
8311,False,False,False,True
8312,False,False,False,True
8313,False,False,False,True
8314,False,False,False,True
8315,False,False,False,True
8316,False,False,False,True
8317,False,False,False,True
8318,False,False,False,True
8319,False,False,False,True
8320,False,False,False,True
8321,False,False,False,True
8322,False,False,False,True
8323,False,False,False,True
8324,False,False,False,True
8325,False,False,False,True
8326,False,False,False,True
8327,False,False,False,True
8328,False,False,False,True
8329,False,False,False,True
8330,False,False,False,True
8331,False,False,False,True
8332,False,False,False,True
8333,False,False,False,True
8334,False,False,False,True
8335,False,False,False,True
8336,False,False,False,True
8337,False,False,False,True
8338,False,False,False,True
8339,False,False,False,True
8340,False,False,False,True
8341,False,False,False,True
8342,False,False,False,True
8343,False,False,False,True
8344,False,False,False,True
8345,False,False,False,True
8346,False,False,False,True
8347,False,False,False,True
8348,False,False,False,True
8349,False,False,False,True
8350,False,False,False,True
8351,False,False,False,True
8352,False,False,False,True
8353,False,False,False,True
8354,False,False,False,True
8355,False,False,False,True
8356,False,False,False,True
8357,False,False,False,True
8358,False,False,False,True
8359,False,False,False,True
8360,False,False,False,True
8361,False,False,False,True
8362,False,False,False,True
8363,False,False,False,True
8364,False,False,False,True
8365,False,False,False,True
8366,False,False,False,True
8367,False,False,False,True
8368,False,False,False,True
8369,False,False,False,True
8370,False,False,False,True
8371,False,False,False,True
8372,False,False,False,True
8373,False,False,False,True
8374,False,False,False,True
8375,False,False,False,True
8376,False,False,False,True
8377,False,False,False,True
8378,False,False,False,True
8379,False,False,False,True
8380,False,False,False,True
8381,False,False,False,True
8382,False,False,False,True
8383,False,False,False,True
8384,False,False,False,True
8385,True,False,False,False
8386,True,False,False,False
8387,True,False,False,False
8388,True,False,False,False
8389,True,False,False,False
8390,True,False,False,False
8391,True,False,False,False
8392,True,False,False,False
8393,True,False,False,False
8394,True,False,False,False
8395,True,False,False,False
8396,True,False,False,False
8397,True,False,False,False
8398,True,False,False,False
8399,True,False,False,False
8400,True,False,False,False
8401,True,False,False,False
8402,True,False,False,False
8403,True,False,False,False
8404,True,False,False,False
8405,True,False,False,False
8406,True,False,False,False
8407,True,False,False,False
8408,True,False,False,False
8409,True,False,False,False
8410,True,False,False,False
8411,True,False,False,False
8412,True,False,False,False
8413,True,False,False,False
8414,True,False,False,False
8415,True,False,False,False
8416,True,False,False,False
8417,True,False,False,False
8418,True,False,False,False
8419,True,False,False,False
8420,True,False,False,False
8421,True,False,False,False
8422,True,False,False,False
8423,True,False,False,False
8424,True,False,False,False
8425,True,False,False,False
8426,True,False,False,False
8427,True,False,False,False
8428,True,False,False,False
8429,True,False,False,False
8430,True,False,False,False
8431,True,False,False,False
8432,True,False,False,False
8433,True,False,False,False
8434,True,False,False,False
8435,True,False,False,False
8436,True,False,False,False
8437,True,False,False,False
8438,True,False,False,False
8439,True,False,False,False
8440,True,False,False,False
8441,True,False,False,False
8442,True,False,False,False
8443,True,False,False,False
8444,True,False,False,False
8445,True,False,False,False
8446,True,False,False,False
8447,True,False,False,False
8448,True,False,False,False
8449,True,False,False,False
8450,True,False,False,False
8451,True,False,False,False
8452,True,False,False,False
8453,True,False,False,False
8454,True,False,False,False
8455,True,False,False,False
8456,True,False,False,False
8457,True,False,False,False
8458,True,False,False,False
8459,True,False,False,False
8460,True,False,False,False
8461,True,False,False,False
8462,True,False,False,False
8463,True,False,False,False
8464,True,False,False,False
8465,True,False,False,False
8466,True,False,False,False
8467,True,False,False,False
8468,True,False,False,False
8469,True,False,False,False
8470,True,False,False,False
8471,True,False,False,False
8472,True,False,False,False
8473,True,False,False,False
8474,True,False,False,False
8475,True,False,False,False
8476,True,False,False,False
8477,True,False,False,False
8478,True,False,False,False
8479,True,False,False,False
8480,True,False,False,False
8481,True,False,False,False
8482,True,False,False,False
8483,True,False,False,False
8484,True,False,False,False
8485,True,False,False,False
8486,True,False,False,False
8487,True,False,False,False
8488,True,False,False,False
8489,True,False,False,False
8490,True,False,False,False
8491,True,False,False,False
8492,True,False,False,False
8493,True,False,False,False
8494,True,False,False,False
8495,True,False,False,False
8496,True,False,False,False
8497,True,False,False,False
8498,True,False,False,False
8499,True,False,False,False
8500,True,False,False,False
8501,True,False,False,False
8502,True,False,False,False
8503,True,False,False,False
8504,True,False,False,False
8505,True,False,False,False
8506,True,False,False,False
8507,True,False,False,False
8508,True,False,False,False
8509,True,False,False,False
8510,True,False,False,False
8511,True,False,False,False
8512,True,False,False,False
8513,True,False,False,False
8514,True,False,False,False
8515,True,False,False,False
8516,True,False,False,False
8517,True,False,False,False
8518,True,False,False,False
8519,True,False,False,False
8520,True,False,False,False
8521,True,False,False,False
8522,True,False,False,False
8523,True,False,False,False
8524,True,False,False,False
8525,True,False,False,False
8526,True,False,False,False
8527,True,False,False,False
8528,True,False,False,False
8529,True,False,False,False
8530,True,False,False,False
8531,True,False,False,False
8532,True,False,False,False
8533,True,False,False,False
8534,True,False,False,False
8535,True,False,False,False
8536,True,False,False,False
8537,True,False,False,False
8538,True,False,False,False
8539,True,False,False,False
8540,True,False,False,False
8541,True,False,False,False
8542,True,False,False,False
8543,True,False,False,False
8544,True,False,False,False
8545,True,False,False,False
8546,True,False,False,False
8547,True,False,False,False
8548,True,False,False,False
8549,True,False,False,False
8550,True,False,False,False
8551,True,False,False,False
8552,True,False,False,False
8553,True,False,False,False
8554,True,False,False,False
8555,True,False,False,False
8556,True,False,False,False
8557,True,False,False,False
8558,True,False,False,False
8559,True,False,False,False
8560,True,False,False,False
8561,True,False,False,False
8562,True,False,False,False
8563,True,False,False,False
8564,True,False,False,False
8565,True,False,False,False
8566,True,False,False,False
8567,True,False,False,False
8568,True,False,False,False
8569,True,False,False,False
8570,True,False,False,False
8571,True,False,False,False
8572,True,False,False,False
8573,True,False,False,False
8574,True,False,False,False
8575,True,False,False,False
8576,True,False,False,False
8577,True,False,False,False
8578,True,False,False,False
8579,True,False,False,False
8580,True,False,False,False
8581,True,False,False,False
8582,True,False,False,False
8583,True,False,False,False
8584,True,False,False,False
8585,True,False,False,False
8586,True,False,False,False
8587,True,False,False,False
8588,True,False,False,False
8589,True,False,False,False
8590,True,False,False,False
8591,True,False,False,False
8592,True,False,False,False
8593,True,False,False,False
8594,True,False,False,False
8595,True,False,False,False
8596,True,False,False,False
8597,True,False,False,False
8598,True,False,False,False
8599,True,False,False,False
8600,True,False,False,False
8601,True,False,False,False
8602,True,False,False,False
8603,True,False,False,False
8604,True,False,False,False
8605,True,False,False,False
8606,True,False,False,False
8607,True,False,False,False
8608,True,False,False,False
8609,True,False,False,False
8610,True,False,False,False
8611,True,False,False,False
8612,True,False,False,False
8613,True,False,False,False
8614,True,False,False,False
8615,True,False,False,False
8616,True,False,False,False
8617,True,False,False,False
8618,True,False,False,False
8619,True,False,False,False
8620,True,False,False,False
8621,True,False,False,False
8622,True,False,False,False
8623,True,False,False,False
8624,True,False,False,False
8625,True,False,False,False
8626,True,False,False,False
8627,True,False,False,False
8628,True,False,False,False
8629,True,False,False,False
8630,True,False,False,False
8631,True,False,False,False
8632,True,False,False,False
8633,True,False,False,False
8634,True,False,False,False
8635,True,False,False,False
8636,True,False,False,False
8637,True,False,False,False
8638,True,False,False,False
8639,True,False,False,False
8640,True,False,False,False
8641,True,False,False,False
8642,True,False,False,False
8643,True,False,False,False
8644,True,False,False,False
8645,True,False,False,False
8646,True,False,False,False
8647,True,False,False,False
8648,True,False,False,False
8649,True,False,False,False
8650,True,False,False,False
8651,True,False,False,False
8652,True,False,False,False
8653,True,False,False,False
8654,True,False,False,False
8655,True,False,False,False
8656,True,False,False,False
8657,True,False,False,False
8658,True,False,False,False
8659,True,False,False,False
8660,True,False,False,False
8661,True,False,False,False
8662,True,False,False,False
8663,True,False,False,False
8664,True,False,False,False
8665,True,False,False,False
8666,True,False,False,False
8667,True,False,False,False
8668,True,False,False,False
8669,True,False,False,False
8670,True,False,False,False
8671,True,False,False,False
8672,True,False,False,False
8673,True,False,False,False
8674,True,False,False,False
8675,True,False,False,False
8676,True,False,False,False
8677,True,False,False,False
8678,True,False,False,False
8679,True,False,False,False
8680,True,False,False,False
8681,True,False,False,False
8682,True,False,False,False
8683,True,False,False,False
8684,True,False,False,False
8685,True,False,False,False
8686,True,False,False,False
8687,True,False,False,False
8688,True,False,False,False
8689,True,False,False,False
8690,True,False,False,False
8691,True,False,False,False
8692,True,False,False,False
8693,True,False,False,False
8694,True,False,False,False
8695,True,False,False,False
8696,True,False,False,False
8697,True,False,False,False
8698,True,False,False,False
8699,True,False,False,False
8700,True,False,False,False
8701,True,False,False,False
8702,True,False,False,False
8703,True,False,False,False
8704,True,False,False,False
8705,True,False,False,False
8706,True,False,False,False
8707,True,False,False,False
8708,True,False,False,False
8709,True,False,False,False
8710,True,False,False,False
8711,True,False,False,False
8712,True,False,False,False
8713,True,False,False,False
8714,True,False,False,False
8715,True,False,False,False
8716,True,False,False,False
8717,True,False,False,False
8718,True,False,False,False
8719,True,False,False,False
8720,True,False,False,False
8721,True,False,False,False
8722,True,False,False,False
8723,True,False,False,False
8724,True,False,False,False
8725,True,False,False,False
8726,True,False,False,False
8727,True,False,False,False
8728,True,False,False,False
8729,True,False,False,False
8730,True,False,False,False
8731,True,False,False,False
8732,True,False,False,False
8733,True,False,False,False
8734,True,False,False,False
8735,True,False,False,False
8736,True,False,False,False
8737,True,False,False,False
8738,True,False,False,False
8739,True,False,False,False
8740,True,False,False,False
8741,True,False,False,False
8742,True,False,False,False
8743,True,False,False,False
8744,True,False,False,False
8745,True,False,False,False
8746,True,False,False,False
