instant,weathersit_1,weathersit_2,weathersit_3,weathersit_4
7480,True,False,False,False
7481,True,False,False,False
7482,True,False,False,False
7483,True,False,False,False
7484,True,False,False,False
7485,True,False,False,False
7486,False,True,False,False
7487,False,True,False,False
7488,False,True,False,False
7489,False,True,False,False
7490,False,True,False,False
7491,True,False,False,False
7492,True,False,False,False
7493,True,False,False,False
7494,True,False,False,False
7495,True,False,False,False
7496,True,False,False,False
7497,True,False,False,False
7498,True,False,False,False
7499,True,False,False,False
7500,True,False,False,False
7501,True,False,False,False
7502,True,False,False,False
7503,False,True,False,False
7504,False,True,False,False
7505,True,False,False,False
7506,False,True,False,False
7507,False,True,False,False
7508,False,True,False,False
7509,False,True,False,False
7510,True,False,False,False
7511,True,False,False,False
7512,True,False,False,False
7513,True,False,False,False
7514,True,False,False,False
7515,True,False,False,False
7516,True,False,False,False
7517,True,False,False,False
7518,True,False,False,False
7519,True,False,False,False
7520,True,False,False,False
7521,True,False,False,False
7522,True,False,False,False
7523,True,False,False,False
7524,True,False,False,False
7525,False,True,False,False
7526,True,False,False,False
7527,True,False,False,False
7528,False,True,False,False
7529,False,True,False,False
7530,False,True,False,False
7531,False,True,False,False
7532,False,True,False,False
7533,False,True,False,False
7534,False,True,False,False
7535,False,False,True,False
7536,False,True,False,False
7537,False,True,False,False
7538,False,True,False,False
7539,False,True,False,False
7540,False,True,False,False
7541,False,True,False,False
7542,False,True,False,False
7543,False,True,False,False
7544,False,True,False,False
7545,False,True,False,False
7546,False,True,False,False
7547,False,False,True,False
7548,False,True,False,False
7549,False,True,False,False
7550,False,True,False,False
7551,False,False,True,False
7552,False,True,False,False
7553,False,False,True,False
7554,False,False,True,False
7555,False,False,True,False
7556,False,False,True,False
7557,False,False,True,False
7558,False,False,True,False
7559,False,False,True,False
7560,False,True,False,False
7561,False,False,True,False
7562,False,False,True,False
7563,False,True,False,False
7564,False,False,True,False
7565,False,False,True,False
7566,False,False,True,False
7567,False,False,True,False
7568,False,False,True,False
7569,False,False,True,False
7570,False,True,False,False
7571,False,True,False,False
7572,False,True,False,False
7573,False,True,False,False
7574,False,True,False,False
7575,False,False,True,False
7576,False,False,True,False
7577,False,False,True,False
7578,False,False,True,False
7579,False,True,False,False
7580,False,True,False,False
7581,False,False,True,False
7582,False,True,False,False
7583,False,True,False,False
7584,False,True,False,False
7585,False,True,False,False
7586,True,False,False,False
7587,True,False,False,False
7588,True,False,False,False
7589,True,False,False,False
7590,True,False,False,False
7591,True,False,False,False
7592,True,False,False,False
7593,True,False,False,False
7594,True,False,False,False
7595,True,False,False,False
7596,True,False,False,False
7597,True,False,False,False
7598,True,False,False,False
7599,True,False,False,False
7600,True,False,False,False
7601,True,False,False,False
7602,True,False,False,False
7603,True,False,False,False
7604,True,False,False,False
7605,True,False,False,False
7606,True,False,False,False
7607,True,False,False,False
7608,True,False,False,False
7609,True,False,False,False
7610,True,False,False,False
7611,True,False,False,False
7612,True,False,False,False
7613,True,False,False,False
7614,True,False,False,False
7615,True,False,False,False
7616,True,False,False,False
7617,True,False,False,False
7618,True,False,False,False
7619,True,False,False,False
7620,True,False,False,False
7621,True,False,False,False
7622,True,False,False,False
7623,True,False,False,False
7624,True,False,False,False
7625,True,False,False,False
7626,True,False,False,False
7627,True,False,False,False
7628,True,False,False,False
7629,True,False,False,False
7630,True,False,False,False
7631,True,False,False,False
7632,True,False,False,False
7633,True,False,False,False
7634,True,False,False,False
7635,True,False,False,False
7636,True,False,False,False
7637,False,True,False,False
7638,False,True,False,False
7639,False,True,False,False
7640,False,True,False,False
7641,True,False,False,False
7642,True,False,False,False
7643,True,False,False,False
7644,True,False,False,False
7645,False,True,False,False
7646,False,True,False,False
7647,False,True,False,False
7648,False,True,False,False
7649,True,False,False,False
7650,False,True,False,False
7651,True,False,False,False
7652,False,True,False,False
7653,False,True,False,False
7654,False,True,False,False
7655,False,True,False,False
7656,True,False,False,False
7657,False,True,False,False
7658,False,True,False,False
7659,False,True,False,False
7660,False,True,False,False
7661,False,True,False,False
7662,False,True,False,False
7663,False,True,False,False
7664,False,False,True,False
7665,False,False,True,False
7666,False,True,False,False
7667,False,False,True,False
7668,False,False,True,False
7669,False,False,True,False
7670,False,False,True,False
7671,False,True,False,False
7672,False,True,False,False
7673,False,True,False,False
7674,False,True,False,False
7675,False,True,False,False
7676,False,True,False,False
7677,False,True,False,False
7678,False,True,False,False
7679,False,True,False,False
7680,False,True,False,False
7681,False,False,True,False
7682,False,False,True,False
7683,False,False,True,False
7684,False,False,True,False
7685,False,False,True,False
7686,False,False,True,False
7687,False,False,True,False
7688,False,False,True,False
7689,False,False,True,False
7690,False,False,True,False
7691,False,False,True,False
7692,False,False,True,False
7693,False,False,True,False
7694,False,False,True,False
7695,False,False,True,False
7696,False,True,False,False
7697,False,False,True,False
7698,False,False,True,False
7699,False,False,True,False
7700,False,False,True,False
7701,False,False,True,False
7702,False,False,True,False
7703,False,False,True,False
7704,False,False,True,False
7705,False,False,True,False
7706,False,False,True,False
7707,False,False,True,False
7708,False,False,True,False
7709,False,False,True,False
7710,False,True,False,False
7711,False,True,False,False
7712,False,True,False,False
7713,False,True,False,False
7714,False,True,False,False
7715,False,True,False,False
7716,False,False,True,False
7717,False,False,True,False
7718,False,False,True,False
7719,False,True,False,False
7720,False,True,False,False
7721,False,True,False,False
7722,False,True,False,False
7723,False,True,False,False
7724,False,True,False,False
7725,False,True,False,False
7726,True,False,False,False
7727,False,True,False,False
7728,True,False,False,False
7729,False,True,False,False
7730,False,True,False,False
7731,False,False,True,False
7732,False,True,False,False
7733,True,False,False,False
7734,True,False,False,False
7735,True,False,False,False
7736,True,False,False,False
7737,True,False,False,False
7738,True,False,False,False
7739,True,False,False,False
7740,True,False,False,False
7741,True,False,False,False
7742,True,False,False,False
7743,True,False,False,False
7744,True,False,False,False
7745,True,False,False,False
7746,True,False,False,False
7747,True,False,False,False
7748,True,False,False,False
7749,True,False,False,False
7750,True,False,False,False
7751,True,False,False,False
7752,True,False,False,False
7753,True,False,False,False
7754,True,False,False,False
7755,True,False,False,False
7756,True,False,False,False
7757,True,False,False,False
7758,True,False,False,False
7759,True,False,False,False
7760,True,False,False,False
7761,True,False,False,False
7762,True,False,False,False
7763,True,False,False,False
7764,True,False,False,False
7765,True,False,False,False
7766,True,False,False,False
7767,True,False,False,False
7768,True,False,False,False
7769,True,False,False,False
7770,True,False,False,False
7771,True,False,False,False
7772,True,False,False,False
7773,True,False,False,False
7774,True,False,False,False
7775,True,False,False,False
7776,True,False,False,False
7777,True,False,False,False
7778,True,False,False,False
7779,True,False,False,False
7780,True,False,False,False
7781,True,False,False,False
7782,True,False,False,False
7783,True,False,False,False
7784,True,False,False,False
7785,True,False,False,False
7786,True,False,False,False
7787,True,False,False,False
7788,True,False,False,False
7789,True,False,False,False
7790,True,False,False,False
7791,True,False,False,False
7792,False,True,False,False
7793,True,False,False,False
7794,True,False,False,False
7795,True,False,False,False
7796,True,False,False,False
7797,True,False,False,False
7798,True,False,False,False
7799,True,False,False,False
7800,False,True,False,False
7801,False,True,False,False
7802,False,True,False,False
7803,False,True,False,False
7804,False,True,False,False
7805,False,True,False,False
7806,False,True,False,False
7807,False,True,False,False
7808,False,True,False,False
7809,True,False,False,False
7810,True,False,False,False
7811,True,False,False,False
7812,True,False,False,False
7813,True,False,False,False
7814,True,False,False,False
7815,True,False,False,False
7816,True,False,False,False
7817,True,False,False,False
7818,True,False,False,False
7819,True,False,False,False
7820,True,False,False,False
7821,True,False,False,False
7822,True,False,False,False
7823,True,False,False,False
7824,True,False,False,False
7825,True,False,False,False
7826,True,False,False,False
7827,True,False,False,False
7828,True,False,False,False
7829,True,False,False,False
7830,True,False,False,False
7831,True,False,False,False
7832,True,False,False,False
7833,True,False,False,False
7834,True,False,False,False
7835,True,False,False,False
7836,True,False,False,False
7837,True,False,False,False
7838,True,False,False,False
7839,True,False,False,False
7840,True,False,False,False
7841,False,True,False,False
7842,False,True,False,False
7843,False,True,False,False
7844,False,True,False,False
7845,True,False,False,False
7846,False,True,False,False
7847,True,False,False,False
7848,True,False,False,False
7849,True,False,False,False
7850,True,False,False,False
7851,True,False,False,False
7852,True,False,False,False
7853,False,True,False,False
7854,False,True,False,False
7855,False,True,False,False
7856,False,True,False,False
7857,True,False,False,False
7858,True,False,False,False
7859,False,True,False,False
7860,False,True,False,False
7861,False,True,False,False
7862,True,False,False,False
7863,True,False,False,False
7864,True,False,False,False
7865,True,False,False,False
7866,False,False,True,False
7867,False,False,True,False
7868,False,False,True,False
7869,False,False,True,False
7870,False,False,True,False
7871,False,False,True,False
7872,False,False,True,False
7873,False,False,True,False
7874,False,True,False,False
7875,False,True,False,False
7876,False,True,False,False
7877,False,True,False,False
7878,False,True,False,False
7879,True,False,False,False
7880,True,False,False,False
7881,True,False,False,False
7882,True,False,False,False
7883,True,False,False,False
7884,True,False,False,False
7885,True,False,False,False
7886,True,False,False,False
7887,True,False,False,False
7888,True,False,False,False
7889,True,False,False,False
7890,True,False,False,False
7891,True,False,False,False
7892,True,False,False,False
7893,False,True,False,False
7894,False,True,False,False
7895,False,True,False,False
7896,True,False,False,False
7897,True,False,False,False
7898,False,True,False,False
7899,True,False,False,False
7900,False,True,False,False
7901,False,True,False,False
7902,True,False,False,False
7903,True,False,False,False
7904,True,False,False,False
7905,True,False,False,False
7906,True,False,False,False
7907,True,False,False,False
7908,True,False,False,False
7909,True,False,False,False
7910,True,False,False,False
7911,True,False,False,False
7912,True,False,False,False
7913,True,False,False,False
7914,True,False,False,False
7915,True,False,False,False
7916,True,False,False,False
7917,True,False,False,False
7918,True,False,False,False
7919,True,False,False,False
7920,True,False,False,False
7921,True,False,False,False
7922,True,False,False,False
7923,True,False,False,False
7924,True,False,False,False
7925,True,False,False,False
7926,True,False,False,False
7927,True,False,False,False
7928,True,False,False,False
7929,True,False,False,False
7930,True,False,False,False
7931,True,False,False,False
7932,True,False,False,False
7933,True,False,False,False
7934,True,False,False,False
7935,True,False,False,False
7936,True,False,False,False
7937,True,False,False,False
7938,True,False,False,False
7939,True,False,False,False
7940,True,False,False,False
7941,True,False,False,False
7942,True,False,False,False
7943,True,False,False,False
7944,True,False,False,False
7945,True,False,False,False
7946,True,False,False,False
7947,True,False,False,False
7948,True,False,False,False
7949,True,False,False,False
7950,True,False,False,False
7951,True,False,False,False
7952,True,False,False,False
7953,True,False,False,False
7954,True,False,False,False
7955,True,False,False,False
7956,True,False,False,False
7957,True,False,False,False
7958,True,False,False,False
7959,True,False,False,False
7960,True,False,False,False
7961,True,False,False,False
7962,True,False,False,False
7963,True,False,False,False
7964,True,False,False,False
7965,True,False,False,False
7966,True,False,False,False
7967,True,False,False,False
7968,True,False,False,False
7969,True,False,False,False
7970,True,False,False,False
7971,True,False,False,False
7972,True,False,False,False
7973,True,False,False,False
7974,False,True,False,False
7975,False,True,False,False
7976,True,False,False,False
7977,True,False,False,False
7978,True,False,False,False
7979,True,False,False,False
7980,True,False,False,False
7981,True,False,False,False
7982,True,False,False,False
7983,True,False,False,False
7984,True,False,False,False
7985,True,False,False,False
7986,True,False,False,False
7987,True,False,False,False
7988,True,False,False,False
7989,True,False,False,False
7990,True,False,False,False
7991,True,False,False,False
7992,True,False,False,False
7993,True,False,False,False
7994,True,False,False,False
7995,True,False,False,False
7996,True,False,False,False
7997,True,False,False,False
7998,True,False,False,False
7999,True,False,False,False
8000,True,False,False,False
8001,True,False,False,False
8002,True,False,False,False
8003,True,False,False,False
8004,True,False,False,False
8005,True,False,False,False
8006,True,False,False,False
8007,True,False,False,False
8008,True,False,False,False
8009,True,False,False,False
8010,False,True,False,False
8011,False,True,False,False
8012,False,True,False,False
8013,False,True,False,False
8014,False,True,False,False
8015,False,True,False,False
8016,False,True,False,False
8017,True,False,False,False
8018,True,False,False,False
8019,True,False,False,False
8020,False,True,False,False
8021,False,True,False,False
8022,False,True,False,False
8023,False,True,False,False
8024,False,True,False,False
8025,False,True,False,False
8026,False,True,False,False
8027,False,True,False,False
8028,False,True,False,False
8029,False,False,True,False
8030,False,False,True,False
8031,False,True,False,False
8032,False,True,False,False
8033,False,True,False,False
8034,False,True,False,False
8035,False,False,True,False
8036,False,False,True,False
8037,False,False,True,False
8038,False,False,True,False
8039,False,False,True,False
8040,False,False,True,False
8041,False,False,True,False
8042,False,True,False,False
8043,False,True,False,False
8044,False,False,True,False
8045,False,False,True,False
8046,False,True,False,False
8047,False,False,True,False
8048,False,False,True,False
8049,True,False,False,False
8050,False,True,False,False
8051,False,False,True,False
8052,False,False,True,False
8053,False,False,True,False
8054,False,False,True,False
8055,False,False,True,False
8056,False,False,True,False
8057,False,False,True,False
8058,False,False,True,False
8059,False,False,True,False
8060,False,False,True,False
8061,False,False,True,False
8062,False,False,True,False
8063,False,False,True,False
8064,False,False,True,False
8065,False,False,True,False
8066,False,False,True,False
8067,False,False,True,False
8068,False,False,True,False
8069,False,False,True,False
8070,False,False,True,False
8071,False,False,True,False
8072,True,False,False,False
8073,False,True,False,False
8074,True,False,False,False
8075,True,False,False,False
8076,True,False,False,False
8077,False,True,False,False
8078,True,False,False,False
8079,True,False,False,False
8080,True,False,False,False
8081,True,False,False,False
8082,True,False,False,False
8083,True,False,False,False
8084,True,False,False,False
8085,True,False,False,False
8086,True,False,False,False
8087,True,False,False,False
8088,True,False,False,False
8089,True,False,False,False
8090,True,False,False,False
8091,True,False,False,False
8092,True,False,False,False
8093,True,False,False,False
8094,True,False,False,False
8095,True,False,False,False
8096,True,False,False,False
8097,True,False,False,False
8098,True,False,False,False
8099,True,False,False,False
8100,True,False,False,False
8101,True,False,False,False
8102,True,False,False,False
8103,True,False,False,False
8104,True,False,False,False
8105,True,False,False,False
8106,True,False,False,False
8107,False,True,False,False
8108,True,False,False,False
8109,True,False,False,False
8110,True,False,False,False
8111,True,False,False,False
8112,True,False,False,False
8113,True,False,False,False
8114,True,False,False,False
8115,True,False,False,False
8116,True,False,False,False
8117,True,False,False,False
8118,True,False,False,False
8119,True,False,False,False
8120,True,False,False,False
8121,False,True,False,False
8122,False,True,False,False
8123,False,True,False,False
8124,False,True,False,False
8125,False,True,False,False
8126,True,False,False,False
8127,True,False,False,False
8128,True,False,False,False
8129,True,False,False,False
8130,True,False,False,False
8131,True,False,False,False
8132,True,False,False,False
8133,True,False,False,False
8134,True,False,False,False
8135,True,False,False,False
8136,True,False,False,False
8137,True,False,False,False
8138,True,False,False,False
8139,True,False,False,False
8140,True,False,False,False
8141,True,False,False,False
8142,True,False,False,False
8143,True,False,False,False
8144,True,False,False,False
8145,True,False,False,False
8146,True,False,False,False
8147,True,False,False,False
8148,True,False,False,False
8149,True,False,False,False
8150,True,False,False,False
8151,True,False,False,False
8152,True,False,False,False
8153,True,False,False,False
8154,True,False,False,False
8155,True,False,False,False
8156,True,False,False,False
8157,True,False,False,False
8158,True,False,False,False
8159,True,False,False,False
8160,True,False,False,False
8161,True,False,False,False
8162,True,False,False,False
8163,True,False,False,False
8164,True,False,False,False
8165,True,False,False,False
8166,True,False,False,False
8167,True,False,False,False
8168,True,False,False,False
8169,True,False,False,False
8170,True,False,False,False
8171,True,False,False,False
8172,True,False,False,False
8173,True,False,False,False
8174,True,False,False,False
8175,True,False,False,False
8176,True,False,False,False
8177,False,True,False,False
8178,False,True,False,False
8179,False,True,False,False
8180,False,True,False,False
8181,True,False,False,False
8182,False,True,False,False
8183,False,True,False,False
8184,False,True,False,False
8185,False,True,False,False
8186,False,True,False,False
8187,True,False,False,False
8188,True,False,False,False
8189,True,False,False,False
8190,True,False,False,False
8191,True,False,False,False
8192,True,False,False,False
8193,True,False,False,False
8194,True,False,False,False
8195,True,False,False,False
8196,True,False,False,False
8197,True,False,False,False
8198,True,False,False,False
8199,True,False,False,False
8200,True,False,False,False
8201,True,False,False,False
8202,True,False,False,False
8203,True,False,False,False
8204,True,False,False,False
8205,True,False,False,False
8206,True,False,False,False
8207,True,False,False,False
8208,True,False,False,False
8209,True,False,False,False
8210,True,False,False,False
8211,True,False,False,False
8212,True,False,False,False
8213,True,False,False,False
8214,True,False,False,False
8215,True,False,False,False
8216,True,False,False,False
8217,True,False,False,False
8218,True,False,False,False
8219,True,False,False,False
8220,True,False,False,False
8221,True,False,False,False
8222,False,True,False,False
8223,False,True,False,False
8224,True,False,False,False
8225,False,True,False,False
8226,False,True,False,False
8227,False,True,False,False
8228,False,True,False,False
8229,False,True,False,False
8230,False,True,False,False
8231,False,True,False,False
8232,False,True,False,False
8233,False,True,False,False
8234,False,True,False,False
8235,False,True,False,False
8236,False,True,False,False
8237,False,True,False,False
8238,False,True,False,False
8239,True,False,False,False
8240,True,False,False,False
8241,True,False,False,False
8242,False,True,False,False
8243,False,True,False,False
8244,False,True,False,False
8245,False,True,False,False
8246,False,True,False,False
8247,True,False,False,False
8248,True,False,False,False
8249,False,True,False,False
8250,False,True,False,False
8251,False,True,False,False
8252,False,True,False,False
8253,False,True,False,False
8254,False,True,False,False
8255,False,True,False,False
8256,False,False,True,False
8257,False,False,True,False
8258,False,True,False,False
8259,False,True,False,False
8260,False,True,False,False
8261,True,False,False,False
8262,True,False,False,False
8263,True,False,False,False
8264,True,False,False,False
8265,True,False,False,False
8266,True,False,False,False
8267,True,False,False,False
8268,True,False,False,False
8269,False,True,False,False
8270,True,False,False,False
8271,False,True,False,False
8272,False,True,False,False
8273,True,False,False,False
8274,True,False,False,False
8275,True,False,False,False
8276,False,True,False,False
8277,False,True,False,False
8278,False,True,False,False
8279,False,True,False,False
8280,False,True,False,False
8281,False,True,False,False
8282,False,True,False,False
8283,False,True,False,False
8284,False,True,False,False
8285,False,True,False,False
8286,False,True,False,False
8287,False,True,False,False
8288,False,True,False,False
8289,True,False,False,False
8290,False,True,False,False
8291,False,True,False,False
8292,True,False,False,False
8293,True,False,False,False
8294,False,True,False,False
8295,False,True,False,False
8296,False,True,False,False
8297,False,True,False,False
8298,False,True,False,False
8299,False,True,False,False
8300,False,True,False,False
8301,False,True,False,False
8302,False,True,False,False
8303,True,False,False,False
8304,True,False,False,False
8305,True,False,False,False
8306,True,False,False,False
8307,True,False,False,False
8308,False,False,True,False
8309,True,False,False,False
8310,True,False,False,False
8311,True,False,False,False
8312,True,False,False,False
8313,True,False,False,False
8314,True,False,False,False
8315,True,False,False,False
8316,True,False,False,False
8317,True,False,False,False
8318,True,False,False,False
8319,True,False,False,False
8320,True,False,False,False
8321,True,False,False,False
8322,True,False,False,False
8323,True,False,False,False
8324,False,True,False,False
8325,True,False,False,False
8326,True,False,False,False
8327,True,False,False,False
8328,True,False,False,False
8329,True,False,False,False
8330,True,False,False,False
8331,True,False,False,False
8332,True,False,False,False
8333,True,False,False,False
8334,True,False,False,False
8335,True,False,False,False
8336,True,False,False,False
8337,True,False,False,False
8338,True,False,False,False
8339,True,False,False,False
8340,True,False,False,False
8341,True,False,False,False
8342,True,False,False,False
8343,True,False,False,False
8344,True,False,False,False
8345,True,False,False,False
8346,True,False,False,False
8347,True,False,False,False
8348,True,False,False,False
8349,True,False,False,False
8350,True,False,False,False
8351,True,False,False,False
8352,True,False,False,False
8353,True,False,False,False
8354,True,False,False,False
8355,True,False,False,False
8356,False,True,False,False
8357,True,False,False,False
8358,False,True,False,False
8359,False,True,False,False
8360,True,False,False,False
8361,True,False,False,False
8362,True,False,False,False
8363,False,True,False,False
8364,False,True,False,False
8365,False,True,False,False
8366,False,True,False,False
8367,False,True,False,False
8368,False,True,False,False
8369,False,True,False,False
8370,False,True,False,False
8371,False,True,False,False
8372,False,True,False,False
8373,False,True,False,False
8374,False,True,False,False
8375,False,True,False,False
8376,False,True,False,False
8377,True,False,False,False
8378,True,False,False,False
8379,True,False,False,False
8380,True,False,False,False
8381,True,False,False,False
8382,True,False,False,False
8383,False,True,False,False
8384,False,True,False,False
8385,False,True,False,False
8386,False,True,False,False
8387,False,True,False,False
8388,False,True,False,False
8389,False,True,False,False
8390,False,True,False,False
8391,False,True,False,False
8392,False,True,False,False
8393,False,False,True,False
8394,False,True,False,False
8395,False,True,False,False
8396,False,True,False,False
8397,False,False,True,False
8398,False,False,True,False
8399,False,True,False,False
8400,False,True,False,False
8401,False,False,True,False
8402,False,False,True,False
8403,False,True,False,False
8404,False,True,False,False
8405,False,True,False,False
8406,True,False,False,False
8407,True,False,False,False
8408,True,False,False,False
8409,False,True,False,False
8410,True,False,False,False
8411,True,False,False,False
8412,True,False,False,False
8413,True,False,False,False
8414,True,False,False,False
8415,True,False,False,False
8416,True,False,False,False
8417,False,True,False,False
8418,False,True,False,False
8419,False,True,False,False
8420,False,True,False,False
8421,False,True,False,False
8422,False,True,False,False
8423,False,True,False,False
8424,False,True,False,False
8425,False,True,False,False
8426,False,True,False,False
8427,False,True,False,False
8428,False,True,False,False
8429,False,False,True,False
8430,False,False,True,False
8431,False,False,True,False
8432,False,False,True,False
8433,False,False,True,False
8434,False,False,True,False
8435,False,False,True,False
8436,False,False,True,False
8437,False,False,True,False
8438,True,False,False,False
8439,True,False,False,False
8440,True,False,False,False
8441,True,False,False,False
8442,True,False,False,False
8443,True,False,False,False
8444,True,False,False,False
8445,True,False,False,False
8446,True,False,False,False
8447,True,False,False,False
8448,True,False,False,False
8449,True,False,False,False
8450,True,False,False,False
8451,True,False,False,False
8452,True,False,False,False
8453,True,False,False,False
8454,True,False,False,False
8455,True,False,False,False
8456,True,False,False,False
8457,False,True,False,False
8458,False,True,False,False
8459,False,True,False,False
8460,False,True,False,False
8461,False,True,False,False
8462,False,True,False,False
8463,False,True,False,False
8464,True,False,False,False
8465,True,False,False,False
8466,True,False,False,False
8467,True,False,False,False
8468,True,False,False,False
8469,True,False,False,False
8470,True,False,False,False
8471,True,False,False,False
8472,True,False,False,False
8473,True,False,False,False
8474,True,False,False,False
8475,True,False,False,False
8476,True,False,False,False
8477,True,False,False,False
8478,True,False,False,False
8479,True,False,False,False
8480,True,False,False,False
8481,True,False,False,False
8482,True,False,False,False
8483,True,False,False,False
8484,True,False,False,False
8485,True,False,False,False
8486,True,False,False,False
8487,True,False,False,False
8488,True,False,False,False
8489,True,False,False,False
8490,True,False,False,False
8491,True,False,False,False
8492,True,False,False,False
8493,True,False,False,False
8494,True,False,False,False
8495,True,False,False,False
8496,True,False,False,False
8497,True,False,False,False
8498,True,False,False,False
8499,True,False,False,False
8500,True,False,False,False
8501,True,False,False,False
8502,True,False,False,False
8503,True,False,False,False
8504,True,False,False,False
8505,True,False,False,False
8506,True,False,False,False
8507,True,False,False,False
8508,True,False,False,False
8509,True,False,False,False
8510,True,False,False,False
8511,True,False,False,False
8512,True,False,False,False
8513,True,False,False,False
8514,True,False,False,False
8515,True,False,False,False
8516,True,False,False,False
8517,True,False,False,False
8518,True,False,False,False
8519,True,False,False,False
8520,True,False,False,False
8521,True,False,False,False
8522,True,False,False,False
8523,True,False,False,False
8524,True,False,False,False
8525,True,False,False,False
8526,True,False,False,False
8527,True,False,False,False
8528,True,False,False,False
8529,True,False,False,False
8530,False,True,False,False
8531,False,True,False,False
8532,False,True,False,False
8533,False,True,False,False
8534,False,True,False,False
8535,False,True,False,False
8536,False,False,True,False
8537,False,True,False,False
8538,False,False,True,False
8539,False,False,True,False
8540,False,False,True,False
8541,False,False,True,False
8542,False,False,True,False
8543,False,False,True,False
8544,False,False,True,False
8545,True,False,False,False
8546,True,False,False,False
8547,True,False,False,False
8548,True,False,False,False
8549,True,False,False,False
8550,True,False,False,False
8551,True,False,False,False
8552,True,False,False,False
8553,True,False,False,False
8554,True,False,False,False
8555,True,False,False,False
8556,True,False,False,False
8557,True,False,False,False
8558,True,False,False,False
8559,True,False,False,False
8560,True,False,False,False
8561,True,False,False,False
8562,True,False,False,False
8563,True,False,False,False
8564,True,False,False,False
8565,True,False,False,False
8566,True,False,False,False
8567,True,False,False,False
8568,True,False,False,False
8569,True,False,False,False
8570,True,False,False,False
8571,True,False,False,False
8572,True,False,False,False
8573,True,False,False,False
8574,False,True,False,False
8575,True,False,False,False
8576,True,False,False,False
8577,True,False,False,False
8578,True,False,False,False
8579,True,False,False,False
8580,True,False,False,False
8581,True,False,False,False
8582,False,True,False,False
8583,False,True,False,False
8584,False,True,False,False
8585,False,True,False,False
8586,False,True,False,False
8587,False,True,False,False
8588,False,True,False,False
8589,False,True,False,False
8590,True,False,False,False
8591,True,False,False,False
8592,True,False,False,False
8593,True,False,False,False
8594,True,False,False,False
8595,False,True,False,False
8596,True,False,False,False
8597,True,False,False,False
8598,True,False,False,False
8599,True,False,False,False
8600,True,False,False,False
8601,True,False,False,False
8602,True,False,False,False
8603,True,False,False,False
8604,True,False,False,False
8605,True,False,False,False
8606,False,True,False,False
8607,True,False,False,False
8608,True,False,False,False
8609,True,False,False,False
8610,True,False,False,False
8611,False,True,False,False
8612,False,True,False,False
8613,True,False,False,False
8614,True,False,False,False
8615,True,False,False,False
8616,True,False,False,False
8617,False,True,False,False
8618,False,True,False,False
8619,False,True,False,False
8620,False,True,False,False
8621,False,True,False,False
8622,False,True,False,False
8623,False,True,False,False
8624,False,True,False,False
8625,False,True,False,False
8626,True,False,False,False
8627,False,True,False,False
8628,False,True,False,False
8629,False,False,True,False
8630,True,False,False,False
8631,True,False,False,False
8632,True,False,False,False
8633,True,False,False,False
8634,True,False,False,False
8635,True,False,False,False
8636,True,False,False,False
8637,True,False,False,False
8638,True,False,False,False
8639,True,False,False,False
8640,True,False,False,False
8641,True,False,False,False
8642,True,False,False,False
8643,True,False,False,False
8644,True,False,False,False
8645,True,False,False,False
8646,True,False,False,False
8647,True,False,False,False
8648,True,False,False,False
8649,True,False,False,False
8650,True,False,False,False
8651,True,False,False,False
8652,True,False,False,False
8653,True,False,False,False
8654,True,False,False,False
8655,True,False,False,False
8656,True,False,False,False
8657,True,False,False,False
8658,True,False,False,False
8659,True,False,False,False
8660,True,False,False,False
8661,True,False,False,False
8662,False,True,False,False
8663,False,True,False,False
8664,False,False,True,False
8665,False,False,True,False
8666,False,True,False,False
8667,False,True,False,False
8668,True,False,False,False
8669,True,False,False,False
8670,True,False,False,False
8671,True,False,False,False
8672,True,False,False,False
8673,True,False,False,False
8674,True,False,False,False
8675,True,False,False,False
8676,True,False,False,False
8677,True,False,False,False
8678,True,False,False,False
8679,True,False,False,False
8680,True,False,False,False
8681,True,False,False,False
8682,True,False,False,False
8683,True,False,False,False
8684,True,False,False,False
8685,True,False,False,False
8686,True,False,False,False
8687,True,False,False,False
8688,True,False,False,False
8689,True,False,False,False
8690,False,True,False,False
8691,False,True,False,False
8692,True,False,False,False
8693,True,False,False,False
8694,True,False,False,False
8695,True,False,False,False
8696,True,False,False,False
8697,True,False,False,False
8698,True,False,False,False
8699,True,False,False,False
8700,True,False,False,False
8701,True,False,False,False
8702,True,False,False,False
8703,True,False,False,False
8704,True,False,False,False
8705,True,False,False,False
8706,True,False,False,False
8707,True,False,False,False
8708,True,False,False,False
8709,True,False,False,False
8710,True,False,False,False
8711,True,False,False,False
8712,True,False,False,False
8713,True,False,False,False
8714,True,False,False,False
8715,True,False,False,False
8716,True,False,False,False
8717,True,False,False,False
8718,True,False,False,False
8719,True,False,False,False
8720,True,False,False,False
8721,True,False,False,False
8722,True,False,False,False
8723,True,False,False,False
8724,True,False,False,False
8725,True,False,False,False
8726,True,False,False,False
8727,True,False,False,False
8728,False,True,False,False
8729,False,True,False,False
8730,False,True,False,False
8731,False,True,False,False
8732,False,True,False,False
8733,False,True,False,False
8734,False,True,False,False
8735,False,True,False,False
8736,False,True,False,False
8737,False,True,False,False
8738,False,True,False,False
8739,False,True,False,False
8740,False,True,False,False
8741,False,True,False,False
8742,True,False,False,False
8743,True,False,False,False
8744,True,False,False,False
8745,False,True,False,False
8746,False,True,False,False
8747,False,True,False,False
8748,False,True,False,False
